 -0.10687357E+003  0.46521788E-003  0.60427763E-002
 -0.10673668E+003  0.49350290E-003  0.60578662E-002
 -0.10659979E+003  0.52199700E-003  0.60727552E-002
 -0.10646290E+003  0.55070015E-003  0.60874420E-002
 -0.10632601E+003  0.57961231E-003  0.61019248E-002
 -0.10618913E+003  0.60873346E-003  0.61162025E-002
 -0.10605224E+003  0.63806352E-003  0.61302733E-002
 -0.10591535E+003  0.66760242E-003  0.61441359E-002
 -0.10577846E+003  0.69735011E-003  0.61577888E-002
 -0.10564157E+003  0.72730647E-003  0.61712304E-002
 -0.10550468E+003  0.75747141E-003  0.61844593E-002
 -0.10536779E+003  0.78784480E-003  0.61974741E-002
 -0.10523090E+003  0.81842653E-003  0.62102735E-002
 -0.10509401E+003  0.84921646E-003  0.62228558E-002
 -0.10495713E+003  0.88021443E-003  0.62352198E-002
 -0.10482024E+003  0.91142028E-003  0.62473641E-002
 -0.10468335E+003  0.94283385E-003  0.62592872E-002
 -0.10454646E+003  0.97445495E-003  0.62709878E-002
 -0.10440957E+003  0.10062834E-002  0.62824646E-002
 -0.10427268E+003  0.10383189E-002  0.62937160E-002
 -0.10413579E+003  0.10705614E-002  0.63047411E-002
 -0.10399890E+003  0.11030105E-002  0.63155381E-002
 -0.10386201E+003  0.11356661E-002  0.63261060E-002
 -0.10372513E+003  0.11685279E-002  0.63364436E-002
 -0.10358824E+003  0.12015956E-002  0.63465491E-002
 -0.10345135E+003  0.12348689E-002  0.63564217E-002
 -0.10331446E+003  0.12683475E-002  0.63660600E-002
 -0.10317757E+003  0.13020312E-002  0.63754626E-002
 -0.10304068E+003  0.13359198E-002  0.63846284E-002
 -0.10290379E+003  0.13700127E-002  0.63935562E-002
 -0.10276690E+003  0.14043096E-002  0.64022446E-002
 -0.10263001E+003  0.14388104E-002  0.64106926E-002
 -0.10249313E+003  0.14735146E-002  0.64188988E-002
 -0.10235624E+003  0.15084217E-002  0.64268621E-002
 -0.10221935E+003  0.15435316E-002  0.64345814E-002
 -0.10208246E+003  0.15788437E-002  0.64420553E-002
 -0.10194557E+003  0.16143577E-002  0.64492830E-002
 -0.10180868E+003  0.16500731E-002  0.64562630E-002
 -0.10167179E+003  0.16859896E-002  0.64629944E-002
 -0.10153490E+003  0.17221067E-002  0.64694760E-002
 -0.10139801E+003  0.17584240E-002  0.64757067E-002
 -0.10126113E+003  0.17949410E-002  0.64816854E-002
 -0.10112424E+003  0.18316572E-002  0.64874110E-002
 -0.10098735E+003  0.18685722E-002  0.64928825E-002
 -0.10085046E+003  0.19056854E-002  0.64980988E-002
