 -0.10687357E+003 -0.13430768E-002  0.56283132E-002
 -0.10673668E+003 -0.13833452E-002  0.56411035E-002
 -0.10659979E+003 -0.14238795E-002  0.56536744E-002
 -0.10646290E+003 -0.14646798E-002  0.56660249E-002
 -0.10632601E+003 -0.15057456E-002  0.56781531E-002
 -0.10618913E+003 -0.15470769E-002  0.56900578E-002
 -0.10605224E+003 -0.15886736E-002  0.57017373E-002
 -0.10591535E+003 -0.16305353E-002  0.57131902E-002
 -0.10577846E+003 -0.16726619E-002  0.57244152E-002
 -0.10564157E+003 -0.17150531E-002  0.57354105E-002
 -0.10550468E+003 -0.17577085E-002  0.57461751E-002
 -0.10536779E+003 -0.18006281E-002  0.57567073E-002
 -0.10523090E+003 -0.18438115E-002  0.57670057E-002
 -0.10509401E+003 -0.18872583E-002  0.57770690E-002
 -0.10495713E+003 -0.19309683E-002  0.57868957E-002
 -0.10482024E+003 -0.19749411E-002  0.57964846E-002
 -0.10468335E+003 -0.20191764E-002  0.58058342E-002
 -0.10454646E+003 -0.20636740E-002  0.58149432E-002
 -0.10440957E+003 -0.21084332E-002  0.58238102E-002
 -0.10427268E+003 -0.21534538E-002  0.58324341E-002
 -0.10413579E+003 -0.21987354E-002  0.58408133E-002
 -0.10399890E+003 -0.22442775E-002  0.58489467E-002
 -0.10386201E+003 -0.22900799E-002  0.58568328E-002
 -0.10372513E+003 -0.23361419E-002  0.58644706E-002
 -0.10358824E+003 -0.23824631E-002  0.58718586E-002
 -0.10345135E+003 -0.24290432E-002  0.58789957E-002
 -0.10331446E+003 -0.24758815E-002  0.58858806E-002
 -0.10317757E+003 -0.25229775E-002  0.58925120E-002
 -0.10304068E+003 -0.25703310E-002  0.58988889E-002
 -0.10290379E+003 -0.26179411E-002  0.59050099E-002
 -0.10276690E+003 -0.26658074E-002  0.59108737E-002
 -0.10263001E+003 -0.27139295E-002  0.59164795E-002
 -0.10249313E+003 -0.27623065E-002  0.59218258E-002
 -0.10235624E+003 -0.28109381E-002  0.59269116E-002
 -0.10221935E+003 -0.28598237E-002  0.59317358E-002
 -0.10208246E+003 -0.29089625E-002  0.59362970E-002
 -0.10194557E+003 -0.29583541E-002  0.59405944E-002
 -0.10180868E+003 -0.30079977E-002  0.59446269E-002
 -0.10167179E+003 -0.30578926E-002  0.59483931E-002
 -0.10153490E+003 -0.31080383E-002  0.59518921E-002
 -0.10139801E+003 -0.31584340E-002  0.59551228E-002
 -0.10126113E+003 -0.32090791E-002  0.59580843E-002
 -0.10112424E+003 -0.32599728E-002  0.59607753E-002
 -0.10098735E+003 -0.33111146E-002  0.59631949E-002
 -0.10085046E+003 -0.33625036E-002  0.59653421E-002
 -0.10071357E+003 -0.34141390E-002  0.59672158E-002
 -0.10057668E+003 -0.34660201E-002  0.59688151E-002
 -0.10043979E+003 -0.35181462E-002  0.59701389E-002
