 -0.10690219E+003 -0.50651780E-003  0.80532840E-002
 -0.10679393E+003 -0.54254415E-003  0.80666489E-002
 -0.10668566E+003 -0.57876343E-003  0.80798172E-002
 -0.10657739E+003 -0.61517548E-003  0.80927877E-002
 -0.10646913E+003 -0.65178009E-003  0.81055594E-002
 -0.10636086E+003 -0.68857705E-003  0.81181314E-002
 -0.10625259E+003 -0.72556616E-003  0.81305026E-002
 -0.10614433E+003 -0.76274721E-003  0.81426722E-002
 -0.10603606E+003 -0.80011999E-003  0.81546390E-002
 -0.10592779E+003 -0.83768425E-003  0.81664022E-002
 -0.10581953E+003 -0.87543977E-003  0.81779607E-002
 -0.10571126E+003 -0.91338632E-003  0.81893136E-002
 -0.10560299E+003 -0.95152365E-003  0.82004599E-002
 -0.10549473E+003 -0.98985152E-003  0.82113988E-002
 -0.10538646E+003 -0.10283697E-002  0.82221290E-002
 -0.10527819E+003 -0.10670778E-002  0.82326500E-002
 -0.10516993E+003 -0.11059757E-002  0.82429606E-002
 -0.10506166E+003 -0.11450631E-002  0.82530599E-002
 -0.10495339E+003 -0.11843397E-002  0.82629470E-002
 -0.10484513E+003 -0.12238053E-002  0.82726211E-002
 -0.10473686E+003 -0.12634594E-002  0.82820812E-002
 -0.10462859E+003 -0.13033019E-002  0.82913264E-002
 -0.10452033E+003 -0.13433325E-002  0.83003558E-002
 -0.10441206E+003 -0.13835506E-002  0.83091686E-002
 -0.10430379E+003 -0.14239563E-002  0.83177638E-002
 -0.10419553E+003 -0.14645491E-002  0.83261406E-002
 -0.10408726E+003 -0.15053286E-002  0.83342980E-002
 -0.10397899E+003 -0.15462947E-002  0.83422354E-002
 -0.10387073E+003 -0.15874468E-002  0.83499517E-002
 -0.10376246E+003 -0.16287847E-002  0.83574462E-002
 -0.10365419E+003 -0.16703079E-002  0.83647180E-002
 -0.10354593E+003 -0.17120163E-002  0.83717663E-002
 -0.10343766E+003 -0.17539094E-002  0.83785902E-002
 -0.10332939E+003 -0.17959868E-002  0.83851890E-002
 -0.10322113E+003 -0.18382483E-002  0.83915619E-002
 -0.10311286E+003 -0.18806933E-002  0.83977079E-002
 -0.10300459E+003 -0.19233215E-002  0.84036263E-002
 -0.10289633E+003 -0.19661326E-002  0.84093164E-002
 -0.10278806E+003 -0.20091262E-002  0.84147773E-002
 -0.10267979E+003 -0.20523017E-002  0.84200081E-002
 -0.10257153E+003 -0.20956590E-002  0.84250084E-002
 -0.10246326E+003 -0.21391974E-002  0.84297772E-002
 -0.10235499E+003 -0.21829168E-002  0.84343136E-002
 -0.10224673E+003 -0.22268164E-002  0.84386172E-002
 -0.10213846E+003 -0.22708962E-002  0.84426868E-002
 -0.10203019E+003 -0.23151554E-002  0.84465221E-002
 -0.10192193E+003 -0.23595937E-002  0.84501221E-002
 -0.10181366E+003 -0.24042107E-002  0.84534862E-002
 -0.10170539E+003 -0.24490060E-002  0.84566136E-002
 -0.10159713E+003 -0.24939790E-002  0.84595036E-002
