 -0.10690468E+003 -0.11373537E-001  0.68373111E-002
 -0.10679890E+003 -0.11366136E-001  0.68980093E-002
 -0.10669313E+003 -0.11358377E-001  0.69588796E-002
 -0.10658735E+003 -0.11350259E-001  0.70199210E-002
 -0.10648157E+003 -0.11341782E-001  0.70811328E-002
 -0.10637579E+003 -0.11332943E-001  0.71425142E-002
 -0.10627001E+003 -0.11323743E-001  0.72040644E-002
 -0.10616424E+003 -0.11314179E-001  0.72657825E-002
 -0.10605846E+003 -0.11304252E-001  0.73276678E-002
 -0.10595268E+003 -0.11293959E-001  0.73897195E-002
 -0.10584690E+003 -0.11283299E-001  0.74519368E-002
 -0.10574113E+003 -0.11272273E-001  0.75143187E-002
 -0.10563535E+003 -0.11260878E-001  0.75768645E-002
 -0.10552957E+003 -0.11249114E-001  0.76395734E-002
 -0.10542379E+003 -0.11236979E-001  0.77024446E-002
 -0.10531801E+003 -0.11224473E-001  0.77654770E-002
 -0.10521224E+003 -0.11211594E-001  0.78286700E-002
 -0.10510646E+003 -0.11198343E-001  0.78920228E-002
 -0.10500068E+003 -0.11184717E-001  0.79555343E-002
 -0.10489490E+003 -0.11170715E-001  0.80192039E-002
 -0.10478913E+003 -0.11156338E-001  0.80830305E-002
 -0.10468335E+003 -0.11141583E-001  0.81470134E-002
 -0.10457757E+003 -0.11126451E-001  0.82111517E-002
 -0.10447179E+003 -0.11110939E-001  0.82754444E-002
 -0.10436601E+003 -0.11095048E-001  0.83398908E-002
 -0.10426024E+003 -0.11078776E-001  0.84044900E-002
 -0.10415446E+003 -0.11062122E-001  0.84692410E-002
 -0.10404868E+003 -0.11045086E-001  0.85341429E-002
 -0.10394290E+003 -0.11027666E-001  0.85991949E-002
 -0.10383713E+003 -0.11009863E-001  0.86643961E-002
 -0.10373135E+003 -0.10991674E-001  0.87297456E-002
 -0.10362557E+003 -0.10973100E-001  0.87952423E-002
 -0.10351979E+003 -0.10954139E-001  0.88608856E-002
 -0.10341401E+003 -0.10934790E-001  0.89266743E-002
 -0.10330824E+003 -0.10915054E-001  0.89926076E-002
 -0.10320246E+003 -0.10894928E-001  0.90586846E-002
 -0.10309668E+003 -0.10874413E-001  0.91249044E-002
 -0.10299090E+003 -0.10853507E-001  0.91912659E-002
 -0.10288513E+003 -0.10832210E-001  0.92577683E-002
 -0.10277935E+003 -0.10810521E-001  0.93244106E-002
 -0.10267357E+003 -0.10788439E-001  0.93911920E-002
 -0.10256779E+003 -0.10765964E-001  0.94581114E-002
 -0.10246201E+003 -0.10743095E-001  0.95251678E-002
 -0.10235624E+003 -0.10719830E-001  0.95923603E-002
 -0.10225046E+003 -0.10696171E-001  0.96596880E-002
 -0.10214468E+003 -0.10672115E-001  0.97271498E-002
 -0.10203890E+003 -0.10647663E-001  0.97947450E-002
 -0.10193313E+003 -0.10622813E-001  0.98624722E-002
 -0.10182735E+003 -0.10597565E-001  0.99303308E-002
 -0.10172157E+003 -0.10571918E-001  0.99983196E-002
 -0.10161579E+003 -0.10545872E-001  0.10066438E-001
 -0.10151001E+003 -0.10519426E-001  0.10134684E-001
 -0.10140424E+003 -0.10492580E-001  0.10203058E-001
 -0.10129846E+003 -0.10465332E-001  0.10271558E-001
 -0.10119268E+003 -0.10437683E-001  0.10340183E-001
 -0.10108690E+003 -0.10409631E-001  0.10408933E-001
 -0.10098113E+003 -0.10381177E-001  0.10477805E-001
 -0.10087535E+003 -0.10352320E-001  0.10546800E-001
 -0.10076957E+003 -0.10323058E-001  0.10615917E-001
 -0.10066379E+003 -0.10293393E-001  0.10685153E-001
 -0.10055801E+003 -0.10263322E-001  0.10754509E-001
 -0.10045224E+003 -0.10232846E-001  0.10823983E-001
 -0.10034646E+003 -0.10201965E-001  0.10893574E-001
 -0.10024068E+003 -0.10170676E-001  0.10963280E-001
 -0.10013490E+003 -0.10138982E-001  0.11033102E-001
 -0.10002913E+003 -0.10106879E-001  0.11103038E-001
 -0.99923348E+002 -0.10074370E-001  0.11173087E-001
 -0.99817570E+002 -0.10041452E-001  0.11243248E-001
 -0.99711793E+002 -0.10008125E-001  0.11313519E-001
 -0.99606015E+002 -0.99743898E-002  0.11383900E-001
 -0.99500237E+002 -0.99402450E-002  0.11454390E-001
 -0.99394459E+002 -0.99056904E-002  0.11524987E-001
 -0.99288681E+002 -0.98707256E-002  0.11595691E-001
 -0.99182904E+002 -0.98353504E-002  0.11666500E-001
 -0.99077126E+002 -0.97995642E-002  0.11737414E-001
 -0.98971348E+002 -0.97633668E-002  0.11808431E-001
 -0.98865570E+002 -0.97267578E-002  0.11879550E-001
 -0.98759793E+002 -0.96897369E-002  0.11950769E-001
 -0.98654015E+002 -0.96523037E-002  0.12022089E-001
 -0.98548237E+002 -0.96144579E-002  0.12093508E-001
 -0.98442459E+002 -0.95761992E-002  0.12165024E-001
 -0.98336681E+002 -0.95375273E-002  0.12236637E-001
 -0.98230904E+002 -0.94984420E-002  0.12308345E-001
 -0.98125126E+002 -0.94589430E-002  0.12380148E-001
 -0.98019348E+002 -0.94190298E-002  0.12452044E-001
 -0.97913570E+002 -0.93787024E-002  0.12524032E-001
 -0.97807793E+002 -0.93379604E-002  0.12596111E-001
 -0.97702015E+002 -0.92968036E-002  0.12668279E-001
 -0.97596237E+002 -0.92552319E-002  0.12740536E-001
 -0.97490459E+002 -0.92132448E-002  0.12812881E-001
 -0.97384681E+002 -0.91708423E-002  0.12885312E-001
 -0.97278904E+002 -0.91280239E-002  0.12957828E-001
 -0.97173126E+002 -0.90847898E-002  0.13030428E-001
 -0.97067348E+002 -0.90411396E-002  0.13103111E-001
 -0.96961570E+002 -0.89970731E-002  0.13175876E-001
 -0.96855793E+002 -0.89525901E-002  0.13248721E-001
 -0.96750015E+002 -0.89076904E-002  0.13321645E-001
 -0.96644237E+002 -0.88623740E-002  0.13394648E-001
 -0.96538459E+002 -0.88166406E-002  0.13467727E-001
 -0.96432681E+002 -0.87704900E-002  0.13540882E-001
 -0.96326904E+002 -0.87239222E-002  0.13614111E-001
 -0.96221126E+002 -0.86769370E-002  0.13687414E-001
 -0.96115348E+002 -0.86295343E-002  0.13760789E-001
 -0.96009570E+002 -0.85817140E-002  0.13834235E-001
 -0.95903793E+002 -0.85334758E-002  0.13907750E-001
 -0.95798015E+002 -0.84848198E-002  0.13981334E-001
 -0.95692237E+002 -0.84357459E-002  0.14054984E-001
 -0.95586459E+002 -0.83862538E-002  0.14128701E-001
 -0.95480681E+002 -0.83363436E-002  0.14202483E-001
 -0.95374904E+002 -0.82860151E-002  0.14276328E-001
 -0.95269126E+002 -0.82352683E-002  0.14350235E-001
 -0.95163348E+002 -0.81841031E-002  0.14424203E-001
 -0.95057570E+002 -0.81325194E-002  0.14498230E-001
 -0.94951793E+002 -0.80805172E-002  0.14572317E-001
 -0.94846015E+002 -0.80280963E-002  0.14646460E-001
 -0.94740237E+002 -0.79752568E-002  0.14720659E-001
 -0.94634459E+002 -0.79219986E-002  0.14794912E-001
 -0.94528681E+002 -0.78683216E-002  0.14869219E-001
 -0.94422904E+002 -0.78142258E-002  0.14943578E-001
 -0.94317126E+002 -0.77597112E-002  0.15017988E-001
 -0.94211348E+002 -0.77047777E-002  0.15092447E-001
 -0.94105570E+002 -0.76494253E-002  0.15166954E-001
 -0.93999793E+002 -0.75936539E-002  0.15241508E-001
 -0.93894015E+002 -0.75374636E-002  0.15316107E-001
 -0.93788237E+002 -0.74808543E-002  0.15390750E-001
 -0.93682459E+002 -0.74238260E-002  0.15465437E-001
 -0.93576681E+002 -0.73663786E-002  0.15540164E-001
 -0.93470904E+002 -0.73085121E-002  0.15614932E-001
 -0.93365126E+002 -0.72502266E-002  0.15689738E-001
 -0.93259348E+002 -0.71915219E-002  0.15764582E-001
 -0.93153570E+002 -0.71323982E-002  0.15839462E-001
 -0.93047793E+002 -0.70728554E-002  0.15914377E-001
 -0.92942015E+002 -0.70128933E-002  0.15989325E-001
 -0.92836237E+002 -0.69525122E-002  0.16064304E-001
 -0.92730459E+002 -0.68917118E-002  0.16139315E-001
 -0.92624681E+002 -0.68304922E-002  0.16214354E-001
 -0.92518904E+002 -0.67688535E-002  0.16289421E-001
 -0.92413126E+002 -0.67067954E-002  0.16364515E-001
 -0.92307348E+002 -0.66443182E-002  0.16439633E-001
 -0.92201570E+002 -0.65814216E-002  0.16514775E-001
 -0.92095793E+002 -0.65181057E-002  0.16589939E-001
 -0.91990015E+002 -0.64543704E-002  0.16665123E-001
 -0.91884237E+002 -0.63902158E-002  0.16740327E-001
 -0.91778459E+002 -0.63256417E-002  0.16815549E-001
 -0.91672681E+002 -0.62606481E-002  0.16890787E-001
 -0.91566904E+002 -0.61952350E-002  0.16966039E-001
 -0.91461126E+002 -0.61294024E-002  0.17041305E-001
 -0.91355348E+002 -0.60631502E-002  0.17116583E-001
 -0.91249570E+002 -0.59964780E-002  0.17191872E-001
 -0.91143793E+002 -0.59293863E-002  0.17267169E-001
 -0.91038015E+002 -0.58618745E-002  0.17342474E-001
 -0.90932237E+002 -0.57939429E-002  0.17417785E-001
 -0.90826459E+002 -0.57255912E-002  0.17493100E-001
 -0.90720681E+002 -0.56568193E-002  0.17568418E-001
 -0.90614904E+002 -0.55876270E-002  0.17643737E-001
 -0.90509126E+002 -0.55180144E-002  0.17719056E-001
 -0.90403348E+002 -0.54479811E-002  0.17794374E-001
 -0.90297570E+002 -0.53775273E-002  0.17869688E-001
 -0.90191793E+002 -0.53066524E-002  0.17944997E-001
 -0.90086015E+002 -0.52353565E-002  0.18020300E-001
 -0.89980237E+002 -0.51636392E-002  0.18095595E-001
 -0.89874459E+002 -0.50915005E-002  0.18170881E-001
 -0.89768681E+002 -0.50189401E-002  0.18246155E-001
 -0.89662904E+002 -0.49459577E-002  0.18321417E-001
 -0.89557126E+002 -0.48725536E-002  0.18396663E-001
 -0.89451348E+002 -0.47987265E-002  0.18471894E-001
 -0.89345570E+002 -0.47244766E-002  0.18547108E-001
 -0.89239793E+002 -0.46498035E-002  0.18622302E-001
 -0.89134015E+002 -0.45747075E-002  0.18697475E-001
 -0.89028237E+002 -0.44991871E-002  0.18772626E-001
 -0.88922459E+002 -0.44232429E-002  0.18847752E-001
 -0.88816681E+002 -0.43468740E-002  0.18922852E-001
 -0.88710904E+002 -0.42700800E-002  0.18997925E-001
 -0.88605126E+002 -0.41928610E-002  0.19072967E-001
 -0.88499348E+002 -0.41152162E-002  0.19147978E-001
 -0.88393570E+002 -0.40371447E-002  0.19222957E-001
 -0.88287793E+002 -0.39586465E-002  0.19297901E-001
 -0.88182015E+002 -0.38797214E-002  0.19372807E-001
 -0.88076237E+002 -0.38003677E-002  0.19447676E-001
 -0.87970459E+002 -0.37205854E-002  0.19522505E-001
 -0.87864681E+002 -0.36403734E-002  0.19597293E-001
 -0.87758904E+002 -0.35597312E-002  0.19672038E-001
 -0.87653126E+002 -0.34786576E-002  0.19746738E-001
 -0.87547348E+002 -0.33971513E-002  0.19821394E-001
 -0.87441570E+002 -0.33152120E-002  0.19896001E-001
 -0.87335793E+002 -0.32328384E-002  0.19970560E-001
 -0.87230015E+002 -0.31500295E-002  0.20045067E-001
 -0.87124237E+002 -0.30667850E-002  0.20119521E-001
 -0.87018459E+002 -0.29831040E-002  0.20193919E-001
 -0.86912681E+002 -0.28989854E-002  0.20268258E-001
 -0.86806904E+002 -0.28144300E-002  0.20342534E-001
 -0.86701126E+002 -0.27294367E-002  0.20416745E-001
 -0.86595348E+002 -0.26440062E-002  0.20490886E-001
 -0.86489570E+002 -0.25581378E-002  0.20564953E-001
 -0.86383793E+002 -0.24718311E-002  0.20638943E-001
 -0.86278015E+002 -0.23850848E-002  0.20712855E-001
 -0.86172237E+002 -0.22978977E-002  0.20786686E-001
 -0.86066459E+002 -0.22102672E-002  0.20860438E-001
 -0.85960681E+002 -0.21221893E-002  0.20934112E-001
 -0.85854904E+002 -0.20336604E-002  0.21007713E-001
 -0.85749126E+002 -0.19446747E-002  0.21081244E-001
 -0.85643348E+002 -0.18552263E-002  0.21154714E-001
 -0.85537570E+002 -0.17653103E-002  0.21228123E-001
 -0.85431793E+002 -0.16749202E-002  0.21301479E-001
 -0.85326015E+002 -0.15840522E-002  0.21374782E-001
 -0.85220237E+002 -0.14927032E-002  0.21448027E-001
 -0.85114459E+002 -0.14008726E-002  0.21521208E-001
 -0.85008681E+002 -0.13085622E-002  0.21594310E-001
 -0.84902904E+002 -0.12157755E-002  0.21667314E-001
 -0.84797126E+002 -0.11225175E-002  0.21740200E-001
 -0.84691348E+002 -0.10287957E-002  0.21812943E-001
 -0.84585570E+002 -0.93461663E-003  0.21885521E-001
 -0.84479793E+002 -0.83998618E-003  0.21957917E-001
 -0.84374015E+002 -0.74490863E-003  0.22030117E-001
 -0.84268237E+002 -0.64938617E-003  0.22102120E-001
 -0.84162459E+002 -0.55341622E-003  0.22173935E-001
 -0.84056681E+002 -0.45699397E-003  0.22245578E-001
 -0.83950904E+002 -0.36011058E-003  0.22317078E-001
 -0.83845126E+002 -0.26275426E-003  0.22388465E-001
 -0.83739348E+002 -0.16490974E-003  0.22459776E-001
 -0.83633570E+002 -0.66560059E-004  0.22531040E-001
 -0.83527793E+002  0.32312727E-004  0.22602285E-001
