 -0.10690468E+003  0.88677860E-003 -0.28413687E-003
 -0.10679890E+003  0.88508375E-003 -0.28850990E-003
 -0.10669313E+003  0.88334322E-003 -0.29292127E-003
 -0.10658735E+003  0.88155692E-003 -0.29737090E-003
 -0.10648157E+003  0.87972482E-003 -0.30185877E-003
 -0.10637579E+003  0.87784689E-003 -0.30638484E-003
 -0.10627001E+003  0.87592309E-003 -0.31094896E-003
 -0.10616424E+003  0.87395341E-003 -0.31555135E-003
 -0.10605846E+003  0.87193779E-003 -0.32019181E-003
 -0.10595268E+003  0.86987622E-003 -0.32487036E-003
 -0.10584690E+003  0.86776867E-003 -0.32958696E-003
 -0.10574113E+003  0.86561510E-003 -0.33434150E-003
 -0.10563535E+003  0.86341547E-003 -0.33913414E-003
 -0.10552957E+003  0.86116975E-003 -0.34396469E-003
 -0.10542379E+003  0.85887795E-003 -0.34883310E-003
 -0.10531801E+003  0.85654005E-003 -0.35373946E-003
 -0.10521224E+003  0.85415597E-003 -0.35868371E-003
 -0.10510646E+003  0.85172570E-003 -0.36366571E-003
 -0.10500068E+003  0.84924925E-003 -0.36868548E-003
 -0.10489490E+003  0.84672665E-003 -0.37374308E-003
 -0.10478913E+003  0.84415769E-003 -0.37883827E-003
 -0.10468335E+003  0.84154255E-003 -0.38397117E-003
 -0.10457757E+003  0.83888109E-003 -0.38914179E-003
 -0.10447179E+003  0.83617336E-003 -0.39434983E-003
 -0.10436601E+003  0.83341929E-003 -0.39959550E-003
 -0.10426024E+003  0.83061895E-003 -0.40487877E-003
 -0.10415446E+003  0.82777218E-003 -0.41019937E-003
 -0.10404868E+003  0.82487913E-003 -0.41555739E-003
 -0.10394290E+003  0.82193968E-003 -0.42095290E-003
 -0.10383713E+003  0.81895389E-003 -0.42638562E-003
 -0.10373135E+003  0.81592170E-003 -0.43185568E-003
 -0.10362557E+003  0.81284305E-003 -0.43736300E-003
 -0.10351979E+003  0.80971807E-003 -0.44290752E-003
 -0.10341401E+003  0.80654658E-003 -0.44848916E-003
 -0.10330824E+003  0.80332878E-003 -0.45410787E-003
 -0.10320246E+003  0.80006441E-003 -0.45976365E-003
 -0.10309668E+003  0.79675373E-003 -0.46545643E-003
 -0.10299090E+003  0.79339654E-003 -0.47118610E-003
 -0.10288513E+003  0.78999292E-003 -0.47695271E-003
 -0.10277935E+003  0.78654292E-003 -0.48275618E-003
 -0.10267357E+003  0.78304642E-003 -0.48859636E-003
 -0.10256779E+003  0.77950344E-003 -0.49447334E-003
 -0.10246201E+003  0.77591408E-003 -0.50038702E-003
 -0.10235624E+003  0.77227823E-003 -0.50633727E-003
 -0.10225046E+003  0.76859599E-003 -0.51232411E-003
 -0.10214468E+003  0.76486726E-003 -0.51834737E-003
 -0.10203890E+003  0.76109210E-003 -0.52440714E-003
 -0.10193313E+003  0.75727058E-003 -0.53050326E-003
 -0.10182735E+003  0.75340267E-003 -0.53663570E-003
 -0.10172157E+003  0.74948822E-003 -0.54280453E-003
 -0.10161579E+003  0.74552747E-003 -0.54900935E-003
 -0.10151001E+003  0.74152032E-003 -0.55525046E-003
 -0.10140424E+003  0.73746672E-003 -0.56152759E-003
 -0.10129846E+003  0.73336686E-003 -0.56784061E-003
 -0.10119268E+003  0.72922055E-003 -0.57418972E-003
 -0.10108690E+003  0.72502791E-003 -0.58057466E-003
 -0.10098113E+003  0.72078899E-003 -0.58699528E-003
 -0.10087535E+003  0.71650380E-003 -0.59345178E-003
 -0.10076957E+003  0.71217223E-003 -0.59994392E-003
 -0.10066379E+003  0.70779448E-003 -0.60647163E-003
 -0.10055801E+003  0.70337037E-003 -0.61303475E-003
 -0.10045224E+003  0.69890008E-003 -0.61963347E-003
 -0.10034646E+003  0.69438357E-003 -0.62626742E-003
 -0.10024068E+003  0.68982080E-003 -0.63293674E-003
 -0.10013490E+003  0.68521195E-003 -0.63964128E-003
 -0.10002913E+003  0.68055693E-003 -0.64638091E-003
 -0.99923348E+002  0.67585572E-003 -0.65315559E-003
 -0.99817570E+002  0.67110850E-003 -0.65996527E-003
 -0.99711793E+002  0.66631519E-003 -0.66680983E-003
 -0.99606015E+002  0.66147580E-003 -0.67368921E-003
 -0.99500237E+002  0.65659039E-003 -0.68060332E-003
 -0.99394459E+002  0.65165898E-003 -0.68755206E-003
 -0.99288681E+002  0.64668165E-003 -0.69453535E-003
 -0.99182904E+002  0.64165836E-003 -0.70155321E-003
 -0.99077126E+002  0.63658926E-003 -0.70860536E-003
 -0.98971348E+002  0.63147424E-003 -0.71569182E-003
 -0.98865570E+002  0.62631341E-003 -0.72281243E-003
 -0.98759793E+002  0.62110679E-003 -0.72996722E-003
 -0.98654015E+002  0.61585440E-003 -0.73715610E-003
 -0.98548237E+002  0.61055620E-003 -0.74437884E-003
 -0.98442459E+002  0.60521247E-003 -0.75163540E-003
 -0.98336681E+002  0.59982305E-003 -0.75892569E-003
 -0.98230904E+002  0.59438796E-003 -0.76624967E-003
 -0.98125126E+002  0.58890732E-003 -0.77360719E-003
 -0.98019348E+002  0.58338122E-003 -0.78099813E-003
 -0.97913570E+002  0.57780964E-003 -0.78842245E-003
 -0.97807793E+002  0.57219249E-003 -0.79588003E-003
 -0.97702015E+002  0.56653009E-003 -0.80337073E-003
 -0.97596237E+002  0.56082228E-003 -0.81089447E-003
 -0.97490459E+002  0.55506921E-003 -0.81845119E-003
 -0.97384681E+002  0.54927081E-003 -0.82604067E-003
 -0.97278904E+002  0.54342720E-003 -0.83366287E-003
 -0.97173126E+002  0.53753845E-003 -0.84131768E-003
 -0.97067348E+002  0.53160459E-003 -0.84900503E-003
 -0.96961570E+002  0.52562572E-003 -0.85672475E-003
 -0.96855793E+002  0.51960172E-003 -0.86447676E-003
 -0.96750015E+002  0.51353283E-003 -0.87226094E-003
 -0.96644237E+002  0.50741901E-003 -0.88007711E-003
 -0.96538459E+002  0.50126029E-003 -0.88792525E-003
 -0.96432681E+002  0.49505685E-003 -0.89580519E-003
 -0.96326904E+002  0.48880856E-003 -0.90371690E-003
 -0.96221126E+002  0.48251561E-003 -0.91166006E-003
 -0.96115348E+002  0.47617803E-003 -0.91963474E-003
 -0.96009570E+002  0.46979579E-003 -0.92764072E-003
 -0.95903793E+002  0.46336912E-003 -0.93567795E-003
 -0.95798015E+002  0.45689793E-003 -0.94374625E-003
 -0.95692237E+002  0.45038231E-003 -0.95184542E-003
 -0.95586459E+002  0.44382229E-003 -0.95997548E-003
 -0.95480681E+002  0.43721809E-003 -0.96813623E-003
 -0.95374904E+002  0.43056957E-003 -0.97632750E-003
 -0.95269126E+002  0.42387683E-003 -0.98454916E-003
 -0.95163348E+002  0.41714003E-003 -0.99280115E-003
 -0.95057570E+002  0.41035920E-003 -0.10010832E-002
 -0.94951793E+002  0.40353440E-003 -0.10093954E-002
 -0.94846015E+002  0.39666557E-003 -0.10177375E-002
 -0.94740237E+002  0.38975294E-003 -0.10261091E-002
 -0.94634459E+002  0.38279662E-003 -0.10345105E-002
 -0.94528681E+002  0.37579641E-003 -0.10429412E-002
 -0.94422904E+002  0.36875255E-003 -0.10514013E-002
 -0.94317126E+002  0.36166513E-003 -0.10598905E-002
 -0.94211348E+002  0.35453416E-003 -0.10684087E-002
 -0.94105570E+002  0.34735965E-003 -0.10769558E-002
 -0.93999793E+002  0.34014187E-003 -0.10855315E-002
 -0.93894015E+002  0.33288067E-003 -0.10941357E-002
 -0.93788237E+002  0.32557617E-003 -0.11027684E-002
 -0.93682459E+002  0.31822855E-003 -0.11114292E-002
 -0.93576681E+002  0.31083780E-003 -0.11201182E-002
 -0.93470904E+002  0.30340389E-003 -0.11288349E-002
 -0.93365126E+002  0.29592700E-003 -0.11375795E-002
 -0.93259348E+002  0.28840734E-003 -0.11463517E-002
 -0.93153570E+002  0.28084462E-003 -0.11551511E-002
 -0.93047793E+002  0.27323923E-003 -0.11639779E-002
 -0.92942015E+002  0.26559105E-003 -0.11728317E-002
 -0.92836237E+002  0.25790027E-003 -0.11817123E-002
