 -0.10687746E+003 -0.11136473E-002 -0.52491649E-003
 -0.10674446E+003 -0.11188199E-002 -0.53312902E-003
 -0.10661146E+003 -0.11239866E-002 -0.54138503E-003
 -0.10647846E+003 -0.11291475E-002 -0.54968426E-003
 -0.10634546E+003 -0.11343022E-002 -0.55802678E-003
 -0.10621246E+003 -0.11394506E-002 -0.56641249E-003
 -0.10607946E+003 -0.11445927E-002 -0.57484131E-003
 -0.10594646E+003 -0.11497281E-002 -0.58331315E-003
 -0.10581346E+003 -0.11548567E-002 -0.59182801E-003
 -0.10568046E+003 -0.11599784E-002 -0.60038578E-003
 -0.10554746E+003 -0.11650928E-002 -0.60898646E-003
 -0.10541446E+003 -0.11702000E-002 -0.61762984E-003
 -0.10528146E+003 -0.11752997E-002 -0.62631593E-003
 -0.10514846E+003 -0.11803918E-002 -0.63504464E-003
 -0.10501546E+003 -0.11854760E-002 -0.64381593E-003
 -0.10488246E+003 -0.11905522E-002 -0.65262967E-003
 -0.10474946E+003 -0.11956202E-002 -0.66148575E-003
 -0.10461646E+003 -0.12006799E-002 -0.67038413E-003
 -0.10448346E+003 -0.12057310E-002 -0.67932478E-003
 -0.10435046E+003 -0.12107734E-002 -0.68830748E-003
 -0.10421746E+003 -0.12158069E-002 -0.69733232E-003
 -0.10408446E+003 -0.12208315E-002 -0.70639904E-003
 -0.10395146E+003 -0.12258468E-002 -0.71550747E-003
 -0.10381846E+003 -0.12308528E-002 -0.72465777E-003
 -0.10368546E+003 -0.12358491E-002 -0.73384983E-003
 -0.10355246E+003 -0.12408358E-002 -0.74308321E-003
 -0.10341946E+003 -0.12458125E-002 -0.75235819E-003
 -0.10328646E+003 -0.12507792E-002 -0.76167444E-003
 -0.10315346E+003 -0.12557357E-002 -0.77103192E-003
 -0.10302046E+003 -0.12606817E-002 -0.78043057E-003
 -0.10288746E+003 -0.12656172E-002 -0.78987023E-003
 -0.10275446E+003 -0.12705418E-002 -0.79935087E-003
 -0.10262146E+003 -0.12754556E-002 -0.80887225E-003
 -0.10248846E+003 -0.12803584E-002 -0.81843431E-003
 -0.10235546E+003 -0.12852499E-002 -0.82803690E-003
 -0.10222246E+003 -0.12901298E-002 -0.83767995E-003
 -0.10208946E+003 -0.12949983E-002 -0.84736344E-003
 -0.10195646E+003 -0.12998549E-002 -0.85708697E-003
 -0.10182346E+003 -0.13046997E-002 -0.86685073E-003
 -0.10169046E+003 -0.13095322E-002 -0.87665438E-003
 -0.10155746E+003 -0.13143526E-002 -0.88649792E-003
 -0.10142446E+003 -0.13191605E-002 -0.89638113E-003
 -0.10129146E+003 -0.13239557E-002 -0.90630390E-003
 -0.10115846E+003 -0.13287381E-002 -0.91626616E-003
 -0.10102546E+003 -0.13335077E-002 -0.92626765E-003
 -0.10089246E+003 -0.13382640E-002 -0.93630838E-003
 -0.10075946E+003 -0.13430070E-002 -0.94638814E-003
 -0.10062646E+003 -0.13477367E-002 -0.95650683E-003
 -0.10049346E+003 -0.13524526E-002 -0.96666425E-003
 -0.10036046E+003 -0.13571547E-002 -0.97686031E-003
 -0.10022746E+003 -0.13618428E-002 -0.98709483E-003
 -0.10009446E+003 -0.13665166E-002 -0.99736767E-003
 -0.99961459E+002 -0.13711763E-002 -0.10076788E-002
 -0.99828459E+002 -0.13758213E-002 -0.10180278E-002
 -0.99695459E+002 -0.13804518E-002 -0.10284147E-002
 -0.99562459E+002 -0.13850672E-002 -0.10388395E-002
 -0.99429459E+002 -0.13896677E-002 -0.10493018E-002
 -0.99296459E+002 -0.13942530E-002 -0.10598016E-002
 -0.99163459E+002 -0.13988229E-002 -0.10703385E-002
 -0.99030459E+002 -0.14033772E-002 -0.10809127E-002
 -0.98897459E+002 -0.14079157E-002 -0.10915238E-002
 -0.98764459E+002 -0.14124384E-002 -0.11021717E-002
 -0.98631459E+002 -0.14169450E-002 -0.11128562E-002
 -0.98498459E+002 -0.14214353E-002 -0.11235774E-002
 -0.98365459E+002 -0.14259091E-002 -0.11343347E-002
 -0.98232459E+002 -0.14303662E-002 -0.11451283E-002
 -0.98099459E+002 -0.14348066E-002 -0.11559578E-002
 -0.97966459E+002 -0.14392299E-002 -0.11668231E-002
 -0.97833459E+002 -0.14436360E-002 -0.11777242E-002
 -0.97700459E+002 -0.14480248E-002 -0.11886606E-002
 -0.97567459E+002 -0.14523961E-002 -0.11996325E-002
 -0.97434459E+002 -0.14567496E-002 -0.12106394E-002
 -0.97301459E+002 -0.14610851E-002 -0.12216814E-002
 -0.97168459E+002 -0.14654026E-002 -0.12327580E-002
