 -0.10686113E+003 -0.42679826E-003  0.11548544E-002
 -0.10671179E+003 -0.43969666E-003  0.11603158E-002
 -0.10656246E+003 -0.45267994E-003  0.11657831E-002
 -0.10641313E+003 -0.46574805E-003  0.11712564E-002
 -0.10626379E+003 -0.47890086E-003  0.11767352E-002
 -0.10611446E+003 -0.49213830E-003  0.11822196E-002
 -0.10596513E+003 -0.50546023E-003  0.11877093E-002
 -0.10581579E+003 -0.51886656E-003  0.11932040E-002
 -0.10566646E+003 -0.53235718E-003  0.11987038E-002
 -0.10551713E+003 -0.54593194E-003  0.12042084E-002
 -0.10536779E+003 -0.55959077E-003  0.12097176E-002
 -0.10521846E+003 -0.57333355E-003  0.12152312E-002
 -0.10506913E+003 -0.58716008E-003  0.12207492E-002
 -0.10491979E+003 -0.60107023E-003  0.12262713E-002
 -0.10477046E+003 -0.61506397E-003  0.12317974E-002
 -0.10462113E+003 -0.62914100E-003  0.12373272E-002
 -0.10447179E+003 -0.64330131E-003  0.12428608E-002
 -0.10432246E+003 -0.65754470E-003  0.12483977E-002
 -0.10417313E+003 -0.67187098E-003  0.12539380E-002
 -0.10402379E+003 -0.68627999E-003  0.12594812E-002
 -0.10387446E+003 -0.70077165E-003  0.12650275E-002
 -0.10372513E+003 -0.71534568E-003  0.12705767E-002
 -0.10357579E+003 -0.73000205E-003  0.12761283E-002
 -0.10342646E+003 -0.74474041E-003  0.12816824E-002
 -0.10327713E+003 -0.75956073E-003  0.12872388E-002
 -0.10312779E+003 -0.77446274E-003  0.12927973E-002
 -0.10297846E+003 -0.78944624E-003  0.12983577E-002
 -0.10282913E+003 -0.80451111E-003  0.13039200E-002
 -0.10267979E+003 -0.81929347E-003  0.13091977E-002
 -0.10253046E+003 -0.83452099E-003  0.13147668E-002
 -0.10238113E+003 -0.84982924E-003  0.13203370E-002
 -0.10223179E+003 -0.86521804E-003  0.13259084E-002
 -0.10208246E+003 -0.88068715E-003  0.13314807E-002
 -0.10193313E+003 -0.89623640E-003  0.13370536E-002
 -0.10178379E+003 -0.91186549E-003  0.13426271E-002
 -0.10163446E+003 -0.92757418E-003  0.13482009E-002
 -0.10148513E+003 -0.94336239E-003  0.13537750E-002
 -0.10133579E+003 -0.95922972E-003  0.13593490E-002
 -0.10118646E+003 -0.97517603E-003  0.13649228E-002
 -0.10103713E+003 -0.99120099E-003  0.13704963E-002
 -0.10088779E+003 -0.10073044E-002  0.13760692E-002
 -0.10073846E+003 -0.10234861E-002  0.13816414E-002
 -0.10058913E+003 -0.10397458E-002  0.13872128E-002
 -0.10043979E+003 -0.10560830E-002  0.13927829E-002
 -0.10029046E+003 -0.10724978E-002  0.13983518E-002
 -0.10014113E+003 -0.10889896E-002  0.14039192E-002
 -0.99991793E+002 -0.11055584E-002  0.14094848E-002
 -0.99842459E+002 -0.11222038E-002  0.14150486E-002
 -0.99693126E+002 -0.11389256E-002  0.14206104E-002
 -0.99543793E+002 -0.11557233E-002  0.14261697E-002
 -0.99394459E+002 -0.11725968E-002  0.14317267E-002
 -0.99245126E+002 -0.11895458E-002  0.14372809E-002
 -0.99095793E+002 -0.12065700E-002  0.14428323E-002
 -0.98946459E+002 -0.12236691E-002  0.14483806E-002
 -0.98797126E+002 -0.12408427E-002  0.14539254E-002
 -0.98647793E+002 -0.12580906E-002  0.14594667E-002
 -0.98498459E+002 -0.12754124E-002  0.14650043E-002
 -0.98349126E+002 -0.12928079E-002  0.14705379E-002
 -0.98199793E+002 -0.13102766E-002  0.14760673E-002
 -0.98050459E+002 -0.13278184E-002  0.14815922E-002
 -0.97901126E+002 -0.13454329E-002  0.14871125E-002
 -0.97751793E+002 -0.13631196E-002  0.14926278E-002
 -0.97602459E+002 -0.13808785E-002  0.14981379E-002
 -0.97453126E+002 -0.13987089E-002  0.15036427E-002
 -0.97303793E+002 -0.14166106E-002  0.15091418E-002
 -0.97154459E+002 -0.14345834E-002  0.15146350E-002
 -0.97005126E+002 -0.14526268E-002  0.15201220E-002
 -0.96855793E+002 -0.14707405E-002  0.15256026E-002
 -0.96706459E+002 -0.14889240E-002  0.15310765E-002
 -0.96557126E+002 -0.15071771E-002  0.15365434E-002
 -0.96407793E+002 -0.15254995E-002  0.15420032E-002
 -0.96258459E+002 -0.15438907E-002  0.15474554E-002
 -0.96109126E+002 -0.15623503E-002  0.15528997E-002
 -0.95959793E+002 -0.15808781E-002  0.15583359E-002
 -0.95810459E+002 -0.15994735E-002  0.15637638E-002
 -0.95661126E+002 -0.16181363E-002  0.15691829E-002
 -0.95511793E+002 -0.16368661E-002  0.15745930E-002
 -0.95362459E+002 -0.16556624E-002  0.15799936E-002
 -0.95213126E+002 -0.16745249E-002  0.15853847E-002
 -0.95063793E+002 -0.16934533E-002  0.15907658E-002
 -0.94914459E+002 -0.17124470E-002  0.15961365E-002
 -0.94765126E+002 -0.17315058E-002  0.16014965E-002
 -0.94615793E+002 -0.17506292E-002  0.16068455E-002
 -0.94466459E+002 -0.17698167E-002  0.16121830E-002
 -0.94317126E+002 -0.17890682E-002  0.16175089E-002
 -0.94167793E+002 -0.18083829E-002  0.16228224E-002
 -0.94018459E+002 -0.18277608E-002  0.16281235E-002
 -0.93869126E+002 -0.18472012E-002  0.16334116E-002
 -0.93719793E+002 -0.18667038E-002  0.16386863E-002
 -0.93570459E+002 -0.18862682E-002  0.16439473E-002
 -0.93421126E+002 -0.19058939E-002  0.16491941E-002
 -0.93271793E+002 -0.19255807E-002  0.16544263E-002
 -0.93122459E+002 -0.19453279E-002  0.16596432E-002
 -0.92973126E+002 -0.19651352E-002  0.16648446E-002
