 -0.10682574E+003 -0.19790715E-002  0.19563993E-002
 -0.10664101E+003 -0.19822538E-002  0.19593589E-002
 -0.10645629E+003 -0.19853951E-002  0.19623312E-002
 -0.10627157E+003 -0.19884958E-002  0.19653160E-002
 -0.10608685E+003 -0.19915565E-002  0.19683131E-002
 -0.10590213E+003 -0.19945780E-002  0.19713221E-002
 -0.10571740E+003 -0.19975607E-002  0.19743426E-002
 -0.10553268E+003 -0.20005051E-002  0.19773746E-002
 -0.10534796E+003 -0.20034119E-002  0.19804175E-002
 -0.10516324E+003 -0.20062814E-002  0.19834714E-002
 -0.10497851E+003 -0.20091143E-002  0.19865357E-002
 -0.10479379E+003 -0.20119114E-002  0.19896102E-002
 -0.10460907E+003 -0.20146727E-002  0.19926948E-002
 -0.10442435E+003 -0.20173993E-002  0.19957891E-002
 -0.10423963E+003 -0.20200912E-002  0.19988930E-002
 -0.10405490E+003 -0.20227494E-002  0.20020058E-002
 -0.10387018E+003 -0.20253741E-002  0.20051277E-002
 -0.10368546E+003 -0.20279659E-002  0.20082583E-002
 -0.10350074E+003 -0.20305253E-002  0.20113970E-002
 -0.10331601E+003 -0.20330530E-002  0.20145441E-002
 -0.10313129E+003 -0.20355491E-002  0.20176989E-002
 -0.10294657E+003 -0.20380146E-002  0.20208614E-002
 -0.10276185E+003 -0.20404495E-002  0.20240311E-002
 -0.10257713E+003 -0.20428546E-002  0.20272079E-002
 -0.10239240E+003 -0.20452304E-002  0.20303915E-002
 -0.10220768E+003 -0.20475772E-002  0.20335816E-002
 -0.10202296E+003 -0.20498954E-002  0.20367779E-002
 -0.10183824E+003 -0.20521858E-002  0.20399802E-002
 -0.10165351E+003 -0.20544488E-002  0.20431883E-002
 -0.10146879E+003 -0.20566846E-002  0.20464019E-002
 -0.10128407E+003 -0.20588937E-002  0.20496206E-002
 -0.10109935E+003 -0.20610768E-002  0.20528442E-002
 -0.10091463E+003 -0.20632342E-002  0.20560726E-002
 -0.10072990E+003 -0.20653663E-002  0.20593053E-002
 -0.10054518E+003 -0.20674736E-002  0.20625421E-002
 -0.10036046E+003 -0.20695565E-002  0.20657828E-002
 -0.10017574E+003 -0.20716154E-002  0.20690272E-002
 -0.99991015E+002 -0.20736509E-002  0.20722748E-002
 -0.99806293E+002 -0.20756632E-002  0.20755254E-002
 -0.99621570E+002 -0.20776528E-002  0.20787789E-002
 -0.99436848E+002 -0.20796201E-002  0.20820348E-002
 -0.99252126E+002 -0.20815656E-002  0.20852930E-002
 -0.99067404E+002 -0.20834895E-002  0.20885531E-002
 -0.98882681E+002 -0.20853925E-002  0.20918148E-002
 -0.98697959E+002 -0.20872747E-002  0.20950779E-002
 -0.98513237E+002 -0.20891365E-002  0.20983421E-002
 -0.98328515E+002 -0.20909785E-002  0.21016072E-002
 -0.98143793E+002 -0.20928010E-002  0.21048727E-002
 -0.97959070E+002 -0.20946043E-002  0.21081385E-002
 -0.97774348E+002 -0.20963889E-002  0.21114042E-002
 -0.97589626E+002 -0.20981551E-002  0.21146695E-002
 -0.97404904E+002 -0.20999031E-002  0.21179342E-002
 -0.97220181E+002 -0.21016336E-002  0.21211978E-002
 -0.97035459E+002 -0.21033467E-002  0.21244602E-002
 -0.96850737E+002 -0.21050428E-002  0.21277210E-002
 -0.96666015E+002 -0.21067223E-002  0.21309799E-002
 -0.96481293E+002 -0.21083857E-002  0.21342364E-002
 -0.96296570E+002 -0.21100331E-002  0.21374905E-002
 -0.96111848E+002 -0.21116651E-002  0.21407416E-002
 -0.95927126E+002 -0.21132817E-002  0.21439895E-002
 -0.95742404E+002 -0.21148836E-002  0.21472338E-002
 -0.95557681E+002 -0.21164709E-002  0.21504742E-002
 -0.95372959E+002 -0.21180441E-002  0.21537104E-002
 -0.95188237E+002 -0.21196035E-002  0.21569419E-002
 -0.95003515E+002 -0.21211493E-002  0.21601683E-002
 -0.94818793E+002 -0.21226820E-002  0.21633893E-002
 -0.94634070E+002 -0.21242019E-002  0.21666046E-002
 -0.94449348E+002 -0.21257093E-002  0.21698137E-002
 -0.94264626E+002 -0.21272047E-002  0.21730162E-002
 -0.94079904E+002 -0.21286881E-002  0.21762117E-002
 -0.93895181E+002 -0.21301602E-002  0.21793999E-002
 -0.93710459E+002 -0.21316212E-002  0.21825802E-002
 -0.93525737E+002 -0.21330716E-002  0.21857522E-002
 -0.93341015E+002 -0.21345115E-002  0.21889156E-002
 -0.93156293E+002 -0.21359414E-002  0.21920696E-002
 -0.92971570E+002 -0.21373615E-002  0.21952141E-002
 -0.92786848E+002 -0.21387725E-002  0.21983484E-002
 -0.92602126E+002 -0.21401744E-002  0.22014721E-002
 -0.92417404E+002 -0.21415678E-002  0.22045844E-002
 -0.92232681E+002 -0.21429531E-002  0.22076852E-002
 -0.92047959E+002 -0.21443306E-002  0.22107737E-002
 -0.91863237E+002 -0.21457007E-002  0.22138493E-002
 -0.91678515E+002 -0.21470640E-002  0.22169115E-002
 -0.91493793E+002 -0.21484206E-002  0.22199596E-002
 -0.91309070E+002 -0.21497711E-002  0.22229931E-002
 -0.91124348E+002 -0.21511162E-002  0.22260112E-002
 -0.90939626E+002 -0.21524560E-002  0.22290135E-002
 -0.90754904E+002 -0.21537914E-002  0.22319990E-002
 -0.90570181E+002 -0.21551225E-002  0.22349670E-002
 -0.90385459E+002 -0.21564500E-002  0.22379170E-002
 -0.90200737E+002 -0.21577743E-002  0.22408481E-002
 -0.90016015E+002 -0.21590959E-002  0.22437595E-002
 -0.89831293E+002 -0.21604154E-002  0.22466502E-002
 -0.89646570E+002 -0.21617331E-002  0.22495195E-002
 -0.89461848E+002 -0.21630495E-002  0.22523665E-002
