 -0.10690468E+003 -0.64386933E-003  0.57639384E-002
 -0.10679890E+003 -0.67481122E-003  0.57747631E-002
 -0.10669313E+003 -0.70591319E-003  0.57854556E-002
 -0.10658735E+003 -0.73717517E-003  0.57960152E-002
 -0.10648157E+003 -0.76859711E-003  0.58064412E-002
 -0.10637579E+003 -0.80017895E-003  0.58167331E-002
 -0.10627001E+003 -0.83192060E-003  0.58268901E-002
 -0.10616424E+003 -0.86382200E-003  0.58369116E-002
 -0.10605846E+003 -0.89588306E-003  0.58467969E-002
 -0.10595268E+003 -0.92810369E-003  0.58565453E-002
 -0.10584690E+003 -0.96048380E-003  0.58661562E-002
 -0.10574113E+003 -0.99302331E-003  0.58756289E-002
 -0.10563535E+003 -0.10257221E-002  0.58849627E-002
 -0.10552957E+003 -0.10585800E-002  0.58941572E-002
 -0.10542379E+003 -0.10915971E-002  0.59032116E-002
 -0.10531801E+003 -0.11247730E-002  0.59121252E-002
 -0.10521224E+003 -0.11581079E-002  0.59208974E-002
 -0.10510646E+003 -0.11916013E-002  0.59295277E-002
 -0.10500068E+003 -0.12252534E-002  0.59380153E-002
 -0.10489490E+003 -0.12590638E-002  0.59463596E-002
 -0.10478913E+003 -0.12930326E-002  0.59545602E-002
 -0.10468335E+003 -0.13271595E-002  0.59626163E-002
 -0.10457757E+003 -0.13614444E-002  0.59705273E-002
 -0.10447179E+003 -0.13958872E-002  0.59782927E-002
 -0.10436601E+003 -0.14304875E-002  0.59859117E-002
 -0.10426024E+003 -0.14652454E-002  0.59933841E-002
 -0.10415446E+003 -0.15001606E-002  0.60007088E-002
 -0.10404868E+003 -0.15352328E-002  0.60078856E-002
 -0.10394290E+003 -0.15704622E-002  0.60149137E-002
 -0.10383713E+003 -0.16058483E-002  0.60217926E-002
 -0.10373135E+003 -0.16413909E-002  0.60285217E-002
 -0.10362557E+003 -0.16770899E-002  0.60351006E-002
 -0.10351979E+003 -0.17129451E-002  0.60415285E-002
 -0.10341401E+003 -0.17489563E-002  0.60478049E-002
