 -0.10686113E+003  0.27106038E-002  0.10734833E-001
 -0.10671179E+003  0.26476819E-002  0.10777751E-001
 -0.10656246E+003  0.25841059E-002  0.10820357E-001
 -0.10641313E+003  0.25198754E-002  0.10862646E-001
 -0.10626379E+003  0.24549899E-002  0.10904616E-001
 -0.10611446E+003  0.23894491E-002  0.10946263E-001
 -0.10596513E+003  0.23232525E-002  0.10987582E-001
 -0.10581579E+003  0.22564000E-002  0.11028571E-001
 -0.10566646E+003  0.21888912E-002  0.11069227E-001
 -0.10551713E+003  0.21207259E-002  0.11109546E-001
 -0.10536779E+003  0.20519040E-002  0.11149524E-001
 -0.10521846E+003  0.19824252E-002  0.11189158E-001
 -0.10506913E+003  0.19122895E-002  0.11228446E-001
 -0.10491979E+003  0.18414967E-002  0.11267382E-001
 -0.10477046E+003  0.17700469E-002  0.11305965E-001
 -0.10462113E+003  0.16979401E-002  0.11344191E-001
 -0.10447179E+003  0.16251762E-002  0.11382057E-001
 -0.10432246E+003  0.15517554E-002  0.11419559E-001
 -0.10417313E+003  0.14776778E-002  0.11456694E-001
 -0.10402379E+003  0.14029435E-002  0.11493460E-001
 -0.10387446E+003  0.13275529E-002  0.11529852E-001
 -0.10372513E+003  0.12515060E-002  0.11565868E-001
 -0.10357579E+003  0.11748033E-002  0.11601505E-001
 -0.10342646E+003  0.10974449E-002  0.11636760E-001
 -0.10327713E+003  0.10194311E-002  0.11671628E-001
 -0.10312779E+003  0.94076266E-003  0.11706109E-001
 -0.10297846E+003  0.86143975E-003  0.11740197E-001
 -0.10282913E+003  0.78146284E-003  0.11773891E-001
 -0.10267979E+003  0.70083249E-003  0.11807188E-001
 -0.10253046E+003  0.61954912E-003  0.11840084E-001
 -0.10238113E+003  0.53761369E-003  0.11872576E-001
 -0.10223179E+003  0.45502632E-003  0.11904662E-001
 -0.10208246E+003  0.37178804E-003  0.11936339E-001
 -0.10193313E+003  0.28789946E-003  0.11967603E-001
 -0.10178379E+003  0.20336125E-003  0.11998452E-001
 -0.10163446E+003  0.11817415E-003  0.12028884E-001
 -0.10148513E+003  0.32339159E-004  0.12058895E-001
 -0.10133579E+003 -0.54142930E-004  0.12088482E-001
 -0.10118646E+003 -0.14127129E-003  0.12117643E-001
 -0.10103713E+003 -0.22904498E-003  0.12146376E-001
 -0.10088779E+003 -0.31746305E-003  0.12174676E-001
 -0.10073846E+003 -0.40652448E-003  0.12202542E-001
 -0.10058913E+003 -0.49622817E-003  0.12229971E-001
 -0.10043979E+003 -0.58657316E-003  0.12256961E-001
 -0.10029046E+003 -0.67755818E-003  0.12283508E-001
 -0.10014113E+003 -0.76918214E-003  0.12309610E-001
 -0.99991793E+002 -0.86144392E-003  0.12335264E-001
 -0.99842459E+002 -0.95434223E-003  0.12360469E-001
 -0.99693126E+002 -0.10478758E-002  0.12385221E-001
 -0.99543793E+002 -0.11420433E-002  0.12409517E-001
 -0.99394459E+002 -0.12368435E-002  0.12433356E-001
 -0.99245126E+002 -0.13322751E-002  0.12456735E-001
 -0.99095793E+002 -0.14283365E-002  0.12479651E-001
 -0.98946459E+002 -0.15250262E-002  0.12502102E-001
 -0.98797126E+002 -0.16223429E-002  0.12524086E-001
 -0.98647793E+002 -0.17202851E-002  0.12545599E-001
 -0.98498459E+002 -0.18188511E-002  0.12566641E-001
 -0.98349126E+002 -0.19180394E-002  0.12587207E-001
 -0.98199793E+002 -0.20178484E-002  0.12607297E-001
 -0.98050459E+002 -0.21182765E-002  0.12626907E-001
 -0.97901126E+002 -0.22193220E-002  0.12646035E-001
 -0.97751793E+002 -0.23209830E-002  0.12664680E-001
 -0.97602459E+002 -0.24232579E-002  0.12682838E-001
 -0.97453126E+002 -0.25261449E-002  0.12700508E-001
 -0.97303793E+002 -0.26296423E-002  0.12717686E-001
 -0.97154459E+002 -0.27337480E-002  0.12734372E-001
 -0.97005126E+002 -0.28384603E-002  0.12750562E-001
 -0.96855793E+002 -0.29437773E-002  0.12766255E-001
 -0.96706459E+002 -0.30496968E-002  0.12781449E-001
 -0.96557126E+002 -0.31562173E-002  0.12796140E-001
 -0.96407793E+002 -0.32633363E-002  0.12810327E-001
 -0.96258459E+002 -0.33710520E-002  0.12824008E-001
 -0.96109126E+002 -0.34793623E-002  0.12837181E-001
 -0.95959793E+002 -0.35882652E-002  0.12849843E-001
 -0.95810459E+002 -0.36977584E-002  0.12861992E-001
 -0.95661126E+002 -0.38078399E-002  0.12873627E-001
 -0.95511793E+002 -0.39185074E-002  0.12884744E-001
 -0.95362459E+002 -0.40297588E-002  0.12895343E-001
 -0.95213126E+002 -0.41415917E-002  0.12905420E-001
 -0.95063793E+002 -0.42540041E-002  0.12914975E-001
 -0.94914459E+002 -0.43669934E-002  0.12924004E-001
 -0.94765126E+002 -0.44805575E-002  0.12932505E-001
 -0.94615793E+002 -0.45946941E-002  0.12940478E-001
 -0.94466459E+002 -0.47094007E-002  0.12947918E-001
 -0.94317126E+002 -0.48246748E-002  0.12954825E-001
 -0.94167793E+002 -0.49405143E-002  0.12961197E-001
 -0.94018459E+002 -0.50569166E-002  0.12967030E-001
 -0.93869126E+002 -0.51738792E-002  0.12972324E-001
 -0.93719793E+002 -0.52913997E-002  0.12977075E-001
