 -0.10682574E+003 -0.24615904E-002 -0.14777009E-003
 -0.10664101E+003 -0.24742082E-002 -0.14385742E-003
 -0.10645629E+003 -0.24868775E-002 -0.13995347E-003
 -0.10627157E+003 -0.24995985E-002 -0.13605897E-003
 -0.10608685E+003 -0.25123709E-002 -0.13217503E-003
 -0.10590213E+003 -0.25251950E-002 -0.12830264E-003
 -0.10571740E+003 -0.25380706E-002 -0.12444281E-003
 -0.10553268E+003 -0.25509977E-002 -0.12059644E-003
 -0.10534796E+003 -0.25639764E-002 -0.11676441E-003
 -0.10516324E+003 -0.25770065E-002 -0.11294752E-003
 -0.10497851E+003 -0.25900879E-002 -0.10914699E-003
 -0.10479379E+003 -0.26032207E-002 -0.10536364E-003
 -0.10460907E+003 -0.26164047E-002 -0.10159821E-003
 -0.10442435E+003 -0.26296401E-002 -0.97851701E-004
 -0.10423963E+003 -0.26429263E-002 -0.94125073E-004
 -0.10405490E+003 -0.26562637E-002 -0.90419145E-004
 -0.10387018E+003 -0.26696519E-002 -0.86734697E-004
 -0.10368546E+003 -0.26830909E-002 -0.83072643E-004
 -0.10350074E+003 -0.26965804E-002 -0.79434032E-004
 -0.10331601E+003 -0.27101206E-002 -0.75819393E-004
 -0.10313129E+003 -0.27237110E-002 -0.72229695E-004
 -0.10294657E+003 -0.27373517E-002 -0.68665886E-004
 -0.10276185E+003 -0.27510424E-002 -0.65128577E-004
 -0.10257713E+003 -0.27647829E-002 -0.61618716E-004
 -0.10239240E+003 -0.27785732E-002 -0.58137221E-004
 -0.10220768E+003 -0.27924129E-002 -0.54684579E-004
 -0.10202296E+003 -0.28063019E-002 -0.51261848E-004
 -0.10183824E+003 -0.28202400E-002 -0.47869736E-004
 -0.10165351E+003 -0.28342270E-002 -0.44509078E-004
 -0.10146879E+003 -0.28482627E-002 -0.41180456E-004
 -0.10128407E+003 -0.28623466E-002 -0.37884823E-004
 -0.10109935E+003 -0.28764788E-002 -0.34622968E-004
 -0.10091463E+003 -0.28906589E-002 -0.31395504E-004
 -0.10072990E+003 -0.29048866E-002 -0.28203195E-004
 -0.10054518E+003 -0.29191618E-002 -0.25046831E-004
 -0.10036046E+003 -0.29334840E-002 -0.21927181E-004
 -0.10017574E+003 -0.29478530E-002 -0.18844928E-004
 -0.99991015E+002 -0.29622685E-002 -0.15800682E-004
 -0.99806293E+002 -0.29767304E-002 -0.12795429E-004
 -0.99621570E+002 -0.29912380E-002 -0.98296163E-005
 -0.99436848E+002 -0.30057914E-002 -0.69041624E-005
 -0.99252126E+002 -0.30203898E-002 -0.40196344E-005
 -0.99067404E+002 -0.30350333E-002 -0.11767412E-005
 -0.98882681E+002 -0.30497213E-002  0.16236703E-005
 -0.98697959E+002 -0.30644535E-002  0.43810788E-005
 -0.98513237E+002 -0.30792297E-002  0.70948565E-005
 -0.98328515E+002 -0.30940493E-002  0.97641204E-005
 -0.98143793E+002 -0.31089120E-002  0.12388317E-004
 -0.97959070E+002 -0.31238174E-002  0.14966713E-004
 -0.97774348E+002 -0.31387652E-002  0.17498638E-004
 -0.97589626E+002 -0.31537550E-002  0.19983376E-004
 -0.97404904E+002 -0.31687862E-002  0.22420440E-004
 -0.97220181E+002 -0.31838587E-002  0.24808917E-004
 -0.97035459E+002 -0.31989718E-002  0.27148404E-004
 -0.96850737E+002 -0.32141251E-002  0.29437941E-004
 -0.96666015E+002 -0.32293183E-002  0.31677159E-004
 -0.96481293E+002 -0.32445509E-002  0.33865181E-004
 -0.96296570E+002 -0.32598223E-002  0.36001520E-004
 -0.96111848E+002 -0.32751324E-002  0.38085280E-004
 -0.95927126E+002 -0.32904803E-002  0.40116022E-004
 -0.95742404E+002 -0.33058660E-002  0.42092930E-004
 -0.95557681E+002 -0.33212885E-002  0.44015448E-004
 -0.95372959E+002 -0.33367477E-002  0.45882832E-004
 -0.95188237E+002 -0.33522430E-002  0.47694400E-004
 -0.95003515E+002 -0.33677740E-002  0.49449506E-004
 -0.94818793E+002 -0.33833400E-002  0.51147452E-004
 -0.94634070E+002 -0.33989406E-002  0.52787616E-004
 -0.94449348E+002 -0.34145753E-002  0.54369268E-004
 -0.94264626E+002 -0.34302435E-002  0.55891663E-004
 -0.94079904E+002 -0.34459448E-002  0.57354151E-004
 -0.93895181E+002 -0.34616786E-002  0.58756073E-004
 -0.93710459E+002 -0.34774445E-002  0.60096654E-004
 -0.93525737E+002 -0.34932417E-002  0.61375137E-004
