 -0.10688913E+003 -0.10515235E-002  0.55909249E-002
 -0.10676779E+003 -0.10866517E-002  0.56023058E-002
 -0.10664646E+003 -0.11219930E-002  0.56135159E-002
 -0.10652513E+003 -0.11575476E-002  0.56245543E-002
 -0.10640379E+003 -0.11933151E-002  0.56354200E-002
 -0.10628246E+003 -0.12292955E-002  0.56461116E-002
 -0.10616113E+003 -0.12654886E-002  0.56566284E-002
 -0.10603979E+003 -0.13018943E-002  0.56669693E-002
 -0.10591846E+003 -0.13385125E-002  0.56771331E-002
 -0.10579713E+003 -0.13753428E-002  0.56871188E-002
 -0.10567579E+003 -0.14123853E-002  0.56969256E-002
 -0.10555446E+003 -0.14496396E-002  0.57065521E-002
 -0.10543313E+003 -0.14871056E-002  0.57159977E-002
 -0.10531179E+003 -0.15247831E-002  0.57252610E-002
 -0.10519046E+003 -0.15626717E-002  0.57343414E-002
 -0.10506913E+003 -0.16007715E-002  0.57432377E-002
 -0.10494779E+003 -0.16390821E-002  0.57519488E-002
 -0.10482646E+003 -0.16776032E-002  0.57604740E-002
 -0.10470513E+003 -0.17163346E-002  0.57688121E-002
 -0.10458379E+003 -0.17552760E-002  0.57769623E-002
 -0.10446246E+003 -0.17944273E-002  0.57849237E-002
 -0.10434113E+003 -0.18337880E-002  0.57926951E-002
 -0.10421979E+003 -0.18733580E-002  0.58002758E-002
 -0.10409846E+003 -0.19131369E-002  0.58076648E-002
 -0.10397713E+003 -0.19531244E-002  0.58148612E-002
 -0.10385579E+003 -0.19933202E-002  0.58218641E-002
 -0.10373446E+003 -0.20337240E-002  0.58286723E-002
 -0.10361313E+003 -0.20743354E-002  0.58352854E-002
 -0.10349179E+003 -0.21151542E-002  0.58417023E-002
 -0.10337046E+003 -0.21561799E-002  0.58479220E-002
 -0.10324913E+003 -0.21974122E-002  0.58539437E-002
 -0.10312779E+003 -0.22388507E-002  0.58597667E-002
 -0.10300646E+003 -0.22804952E-002  0.58653898E-002
 -0.10288513E+003 -0.23223452E-002  0.58708125E-002
 -0.10276379E+003 -0.23644002E-002  0.58760336E-002
 -0.10264246E+003 -0.24066600E-002  0.58810526E-002
 -0.10252113E+003 -0.24491241E-002  0.58858685E-002
 -0.10239979E+003 -0.24917920E-002  0.58904805E-002
 -0.10227846E+003 -0.25346633E-002  0.58948878E-002
 -0.10215713E+003 -0.25777377E-002  0.58990895E-002
 -0.10203579E+003 -0.26210147E-002  0.59030851E-002
 -0.10191446E+003 -0.26644938E-002  0.59068733E-002
 -0.10179313E+003 -0.27081746E-002  0.59104538E-002
 -0.10167179E+003 -0.27520565E-002  0.59138257E-002
 -0.10155046E+003 -0.27961393E-002  0.59169880E-002
 -0.10142913E+003 -0.28404222E-002  0.59199402E-002
 -0.10130779E+003 -0.28849049E-002  0.59226815E-002
 -0.10118646E+003 -0.29295869E-002  0.59252110E-002
 -0.10106513E+003 -0.29744675E-002  0.59275280E-002
 -0.10094379E+003 -0.30195464E-002  0.59296320E-002
 -0.10082246E+003 -0.30648231E-002  0.59315220E-002
 -0.10070113E+003 -0.31102968E-002  0.59331974E-002
 -0.10057979E+003 -0.31559673E-002  0.59346574E-002
 -0.10045846E+003 -0.32018337E-002  0.59359015E-002
 -0.10033713E+003 -0.32478957E-002  0.59369288E-002
 -0.10021579E+003 -0.32941526E-002  0.59377386E-002
 -0.10009446E+003 -0.33406038E-002  0.59383304E-002
 -0.99973126E+002 -0.33872489E-002  0.59387033E-002
 -0.99851793E+002 -0.34340870E-002  0.59388569E-002
 -0.99730459E+002 -0.34811179E-002  0.59387904E-002
 -0.99609126E+002 -0.35283407E-002  0.59385030E-002
 -0.99487793E+002 -0.35757548E-002  0.59379942E-002
 -0.99366459E+002 -0.36233598E-002  0.59372633E-002
 -0.99245126E+002 -0.36711548E-002  0.59363099E-002
 -0.99123793E+002 -0.37191393E-002  0.59351330E-002
 -0.99002459E+002 -0.37673126E-002  0.59337322E-002
 -0.98881126E+002 -0.38156740E-002  0.59321069E-002
 -0.98759793E+002 -0.38642230E-002  0.59302563E-002
 -0.98638459E+002 -0.39129588E-002  0.59281800E-002
 -0.98517126E+002 -0.39618806E-002  0.59258773E-002
 -0.98395793E+002 -0.40109880E-002  0.59233477E-002
