0.0000000000000000e+00 -8.5047829829147187e-02 3.0601692300588942e-02 -1.3762137310963192e-03 -5.9738704710740140e-03 0.0000000000000000e+00 0.0000000000000000e+00 -1.3762137310963192e-03 5.9738704710740140e-03 -8.5047829829147187e-02 -3.0601692300588942e-02
1.5298382305908391e+00 -8.0961109290880337e-02 4.0266500463710629e-02 -1.7228453576626729e-03 -5.8899502284348055e-03 0.0000000000000000e+00 0.0000000000000000e+00 -1.7228453576626729e-03 5.8899502284348055e-03 -8.0961109290880337e-02 -4.0266500463710629e-02
3.0596764611816782e+00 -7.5776969186656343e-02 4.9399853432988056e-02 -2.0645866725756551e-03 -5.7859902155358257e-03 0.0000000000000000e+00 0.0000000000000000e+00 -2.0645866725756551e-03 5.7859902155358257e-03 -7.5776969186656343e-02 -4.9399853432988056e-02
4.5895146917725178e+00 -6.9563077259870626e-02 5.7877164061523649e-02 -2.4002310072199265e-03 -5.6621438923252299e-03 0.0000000000000000e+00 0.0000000000000000e+00 -2.4002310072199265e-03 5.6621438923252299e-03 -6.9563077259870626e-02 -5.7877164061523649e-02
6.1193529223633565e+00 -6.2401660604406273e-02 6.5582642168883820e-02 -2.7286864675934879e-03 -5.5189052133811133e-03 0.0000000000000000e+00 0.0000000000000000e+00 -2.7286864675934879e-03 5.5189052133811133e-03 -6.2401660604406273e-02 -6.5582642168883820e-02
7.6491911529541960e+00 -5.4387364349691943e-02 7.2410335303079165e-02 -3.0487327680050703e-03 -5.3564923160691379e-03 0.0000000000000000e+00 0.0000000000000000e+00 -3.0487327680050703e-03 5.3564923160691379e-03 -5.4387364349691943e-02 -7.2410335303079165e-02
9.1790293835450356e+00 -4.5627048929122664e-02 7.8266180461560281e-02 -3.3592956030455258e-03 -5.1754723486771856e-03 0.0000000000000000e+00 0.0000000000000000e+00 -3.3592956030455258e-03 5.1754723486771856e-03 -4.5627048929122664e-02 -7.8266180461560281e-02
1.0708867614135874e+01 -3.6237654032289492e-02 8.3068802613779941e-02 -3.6592407079860667e-03 -4.9763175400141194e-03 0.0000000000000000e+00 0.0000000000000000e+00 -3.6592407079860667e-03 4.9763175400141194e-03 -3.6237654032289492e-02 -8.3068802613779941e-02
1.2238705844726713e+01 -2.6345018645851901e-02 8.6750922079336462e-02 -3.9475003099257878e-03 -4.7596379925465612e-03 0.0000000000000000e+00 0.0000000000000000e+00 -3.9475003099257878e-03 4.7596379925465612e-03 -2.6345018645851901e-02 -8.6750922079336462e-02
1.3768544075317553e+01 -1.6082077172876505e-02 8.9260150659357815e-02 -4.2230219298618017e-03 -4.5260853734488161e-03 0.0000000000000000e+00 0.0000000000000000e+00 -4.2230219298618017e-03 4.5260853734488161e-03 -1.6082077172876505e-02 -8.9260150659357815e-02
