 -0.10687746E+003 -0.72444581E-003  0.34455600E-002
 -0.10674446E+003 -0.74923941E-003  0.34538628E-002
 -0.10661146E+003 -0.77419979E-003  0.34620580E-002
 -0.10647846E+003 -0.79932696E-003  0.34701452E-002
 -0.10634546E+003 -0.82462088E-003  0.34781233E-002
 -0.10621246E+003 -0.85008149E-003  0.34859917E-002
 -0.10607946E+003 -0.87570877E-003  0.34937498E-002
 -0.10594646E+003 -0.90150262E-003  0.35013967E-002
 -0.10581346E+003 -0.92746299E-003  0.35089316E-002
 -0.10568046E+003 -0.95358980E-003  0.35163540E-002
 -0.10554746E+003 -0.97988298E-003  0.35236628E-002
 -0.10541446E+003 -0.10063424E-002  0.35308578E-002
 -0.10528146E+003 -0.10329680E-002  0.35379379E-002
 -0.10514846E+003 -0.10597596E-002  0.35449026E-002
 -0.10501546E+003 -0.10867172E-002  0.35517510E-002
 -0.10488246E+003 -0.11138406E-002  0.35584826E-002
 -0.10474946E+003 -0.11411296E-002  0.35650967E-002
 -0.10461646E+003 -0.11685841E-002  0.35715925E-002
 -0.10448346E+003 -0.11962041E-002  0.35779693E-002
 -0.10435046E+003 -0.12239892E-002  0.35842265E-002
 -0.10421746E+003 -0.12519394E-002  0.35903635E-002
 -0.10408446E+003 -0.12800544E-002  0.35963795E-002
 -0.10395146E+003 -0.13083341E-002  0.36022741E-002
 -0.10381846E+003 -0.13367783E-002  0.36080463E-002
 -0.10368546E+003 -0.13653868E-002  0.36136956E-002
 -0.10355246E+003 -0.13941593E-002  0.36192215E-002
 -0.10341946E+003 -0.14230957E-002  0.36246231E-002
 -0.10328646E+003 -0.14521957E-002  0.36299000E-002
 -0.10315346E+003 -0.14814590E-002  0.36350515E-002
 -0.10302046E+003 -0.15108856E-002  0.36400769E-002
 -0.10288746E+003 -0.15404749E-002  0.36449757E-002
 -0.10275446E+003 -0.15702270E-002  0.36497472E-002
 -0.10262146E+003 -0.16001415E-002  0.36543909E-002
 -0.10248846E+003 -0.16302180E-002  0.36589062E-002
 -0.10235546E+003 -0.16604563E-002  0.36632923E-002
 -0.10222246E+003 -0.16908560E-002  0.36675489E-002
 -0.10208946E+003 -0.17214172E-002  0.36716752E-002
 -0.10195646E+003 -0.17521390E-002  0.36756707E-002
 -0.10182346E+003 -0.17830216E-002  0.36795349E-002
 -0.10169046E+003 -0.18140643E-002  0.36832672E-002
 -0.10155746E+003 -0.18452670E-002  0.36868669E-002
 -0.10142446E+003 -0.18766294E-002  0.36903337E-002
 -0.10129146E+003 -0.19081509E-002  0.36936668E-002
 -0.10115846E+003 -0.19398312E-002  0.36968657E-002
 -0.10102546E+003 -0.19716701E-002  0.36999300E-002
 -0.10089246E+003 -0.20036672E-002  0.37028590E-002
 -0.10075946E+003 -0.20358220E-002  0.37056523E-002
 -0.10062646E+003 -0.20681342E-002  0.37083094E-002
 -0.10049346E+003 -0.21006033E-002  0.37108296E-002
 -0.10036046E+003 -0.21332290E-002  0.37132125E-002
 -0.10022746E+003 -0.21660109E-002  0.37154575E-002
 -0.10009446E+003 -0.21989484E-002  0.37175642E-002
 -0.99961459E+002 -0.22320414E-002  0.37195321E-002
 -0.99828459E+002 -0.22652890E-002  0.37213606E-002
 -0.99695459E+002 -0.22986912E-002  0.37230494E-002
 -0.99562459E+002 -0.23322474E-002  0.37245977E-002
 -0.99429459E+002 -0.23659570E-002  0.37260052E-002
 -0.99296459E+002 -0.23998198E-002  0.37272715E-002
 -0.99163459E+002 -0.24338349E-002  0.37283960E-002
 -0.99030459E+002 -0.24680023E-002  0.37293783E-002
 -0.98897459E+002 -0.25023212E-002  0.37302178E-002
 -0.98764459E+002 -0.25367912E-002  0.37309142E-002
 -0.98631459E+002 -0.25714119E-002  0.37314669E-002
 -0.98498459E+002 -0.26061826E-002  0.37318756E-002
 -0.98365459E+002 -0.26411028E-002  0.37321396E-002
 -0.98232459E+002 -0.26761721E-002  0.37322586E-002
 -0.98099459E+002 -0.27113899E-002  0.37322323E-002
 -0.97966459E+002 -0.27467556E-002  0.37320601E-002
 -0.97833459E+002 -0.27822686E-002  0.37317415E-002
 -0.97700459E+002 -0.28179285E-002  0.37312762E-002
 -0.97567459E+002 -0.28537348E-002  0.37306637E-002
 -0.97434459E+002 -0.28896867E-002  0.37299036E-002
 -0.97301459E+002 -0.29257837E-002  0.37289953E-002
 -0.97168459E+002 -0.29620252E-002  0.37279386E-002
 -0.97035459E+002 -0.29984107E-002  0.37267331E-002
 -0.96902459E+002 -0.30349395E-002  0.37253781E-002
 -0.96769459E+002 -0.30716110E-002  0.37238736E-002
 -0.96636459E+002 -0.31084247E-002  0.37222188E-002
 -0.96503459E+002 -0.31453798E-002  0.37204135E-002
 -0.96370459E+002 -0.31824758E-002  0.37184572E-002
 -0.96237459E+002 -0.32197120E-002  0.37163495E-002
 -0.96104459E+002 -0.32570878E-002  0.37140900E-002
 -0.95971459E+002 -0.32946025E-002  0.37116783E-002
 -0.95838459E+002 -0.33322554E-002  0.37091141E-002
 -0.95705459E+002 -0.33700460E-002  0.37063968E-002
 -0.95572459E+002 -0.34079735E-002  0.37035260E-002
 -0.95439459E+002 -0.34460373E-002  0.37005016E-002
 -0.95306459E+002 -0.34842365E-002  0.36973228E-002
 -0.95173459E+002 -0.35225707E-002  0.36939895E-002
 -0.95040459E+002 -0.35610393E-002  0.36905011E-002
 -0.94907459E+002 -0.35996411E-002  0.36868574E-002
 -0.94774459E+002 -0.36383757E-002  0.36830578E-002
 -0.94641459E+002 -0.36772425E-002  0.36791020E-002
 -0.94508459E+002 -0.37162405E-002  0.36749895E-002
