0.0000000000000000e+00 -8.3919272828766073e-02 2.9601732624147815e-02 -1.3199451744107561e-03 -5.8365339433981769e-03 1.4636729328554310e-15 3.8579972029550991e-10 -1.3199522388281271e-03 5.8365539706301418e-03 -8.3919271435881959e-02 -2.9601732309143661e-02
1.5298382305908391e+00 -8.0029346592375997e-02 3.9009641843606981e-02 -1.5855166560203443e-03 -5.6064026526112636e-03 3.4671288406777634e-07 6.7626141979117149e-06 -1.7217299544298880e-03 5.9075679288576937e-03 -8.0008156192874755e-02 -3.9002888468414695e-02
3.0596764611816782e+00 -7.5154076916973525e-02 4.7813088183788689e-02 -1.8098248724274929e-03 -5.3566069704850360e-03 1.4918960203386036e-06 1.5697465536222699e-05 -2.1475512525449682e-03 5.9630133647348279e-03 -7.5110938734850585e-02 -4.7795111580607591e-02
4.5895146917725178e+00 -6.9288072662116826e-02 5.6045882248748638e-02 -1.9956147321225914e-03 -5.0914711249331369e-03 3.5751202387350575e-06 2.6937896151983665e-05 -2.6029867666541675e-03 5.9958903818715650e-03 -6.9223036893845263e-02 -5.6011857077555439e-02
6.1193529223633565e+00 -6.2529075926809063e-02 6.3560068710673254e-02 -2.1401810657678405e-03 -4.8176329446153240e-03 6.7085634184946025e-06 4.0562468497956639e-05 -3.0857306302016349e-03 6.0016183020472225e-03 -6.2443061630721643e-02 -6.3504958684721766e-02
7.6491911529541960e+00 -5.4954662427112722e-02 7.0267278255946086e-02 -2.2431748045570951e-03 -4.5410342716905756e-03 1.0964780477097473e-05 5.6667129897838842e-05 -3.5946001993349347e-03 5.9742215221899823e-03 -5.4849519247003327e-02 -7.0185997310234879e-02
9.1790293835450356e+00 -4.6662015960784786e-02 7.6078093132425348e-02 -2.3049712262179153e-03 -4.2680606405114761e-03 1.6373233568053001e-05 7.5316034590253156e-05 -4.1271307910804847e-03 5.9084537446963256e-03 -4.6540543405242545e-02 -7.5965654678194758e-02
1.0708867614135874e+01 -3.7756929628001340e-02 8.0915321263254028e-02 -2.3267662722759666e-03 -4.0048679741410999e-03 2.2911363346283208e-05 9.6563790369203276e-05 -4.6799685698147367e-03 5.7990234672138114e-03 -3.7622874183050506e-02 -8.0767012917502518e-02
1.2238705844726713e+01 -2.8352347931122374e-02 8.4714843773489729e-02 -2.3107332942330291e-03 -3.7574623667816168e-03 3.0500166253596972e-05 1.2044765996239298e-04 -5.2489857614170469e-03 5.6410195134114199e-03 -2.8210372323761362e-02 -8.4526388827020085e-02
1.3768544075317553e+01 -1.8568827641104558e-02 8.7425153406799655e-02 -2.2598780238307636e-03 -3.5315157282722852e-03 3.9000063195097565e-05 1.4698740948275099e-04 -5.8291920310819577e-03 5.4299838209884935e-03 -1.8424450225735561e-02 -8.7192873369811963e-02
1.5298382305908392e+01 -8.5316575883414830e-03 8.9008796642648408e-02 -2.1780461546365426e-03 -3.3322548924098801e-03 4.8208162915010580e-05 1.7618563043645015e-04 -6.4148573224084068e-03 5.1620133502235021e-03 -8.3911661552004760e-03 -8.8729761696116904e-02
1.6828220536499231e+01 1.6298000382488984e-03 8.9442599163648315e-02 -2.0698422644930201e-03 -3.1643477173121277e-03 5.7857600651420663e-05 2.0802628650830757e-04 -6.9995451489847484e-03 4.8339031823569313e-03 1.7594612785336470e-03 -8.9114765473070318e-02
1.8358058767090071e+01 1.1784371536230187e-02 8.8718159154336659e-02 -1.9405584100229099e-03 -3.0317925711184079e-03 6.7617942795196798e-05 2.4247572199400606e-04 -7.5762189176933892e-03 4.4432182927559485e-03 1.1895737450330519e-02 -8.8340487337765866e-02
1.9887896997680908e+01 2.1800760953571717e-02 8.6841895726775031e-02 -1.7960964591950401e-03 -2.9378245443624808e-03 7.7097708881382343e-05 2.7948176206124206e-04 -8.1373405479483827e-03 3.9883908195708310e-03 2.1885999584053666e-02 -8.6414446771447675e-02
2.1417735228271749e+01 3.1548374140258524e-02 8.3835187365084357e-02 -1.6428472195572606e-03 -2.8848220093838917e-03 8.5849780450997920e-05 3.1897201940591854e-04 -8.6749590036616000e-03 3.4688472218652898e-03 3.1599459128310185e-02 -8.3359193788955732e-02
2.2947573458862589e+01 4.0899945817134145e-02 7.9734042644126549e-02 -1.4875791608225004e-03 -2.8742415745154279e-03 9.3376222998013333e-05 3.6085693309242549e-04 -9.1808584448818155e-03 2.8850085774357100e-03 4.0908839407312429e-02 -7.9211951266966396e-02
2.4477411689453426e+01 4.9733079271384671e-02 7.4588570632662970e-02 -1.3373342683595420e-03 -2.9065593717846720e-03 9.9136619549798286e-05 4.0502838713546343e-04 -9.6466874710936807e-03 2.2383565872594884e-03 4.9691920235810975e-02 -7.4024055428595817e-02
2.6007249920044266e+01 5.7930865973233395e-02 6.8462978432713192e-02 -1.1992620941800609e-03 -2.9812145942238258e-03 1.0255997721776884e-04 4.5135770075074985e-04 -1.0064082182530625e-02 1.5315383895837219e-03 5.7832164040724277e-02 -6.7860922703029000e-02
2.7537088150635107e+01 6.5384616451302849e-02 6.1434193039840435e-02 -1.0804994828981992e-03 -3.0966067189891824e-03 1.0305290782641578e-04 4.9970028354949731e-04 -1.0424829678645976e-02 7.6827789500525170e-04 6.5221440090281413e-02 -6.0800640554523673e-02
