 -0.10687357E+003 -0.20646681E-002  0.20813633E-002
 -0.10673668E+003 -0.20627798E-002  0.20829960E-002
 -0.10659979E+003 -0.20608996E-002  0.20846296E-002
 -0.10646290E+003 -0.20590279E-002  0.20862638E-002
 -0.10632601E+003 -0.20571646E-002  0.20878989E-002
 -0.10618913E+003 -0.20553098E-002  0.20895346E-002
 -0.10605224E+003 -0.20534637E-002  0.20911709E-002
 -0.10591535E+003 -0.20516263E-002  0.20928079E-002
 -0.10577846E+003 -0.20497978E-002  0.20944454E-002
 -0.10564157E+003 -0.20479783E-002  0.20960836E-002
 -0.10550468E+003 -0.20461677E-002  0.20977223E-002
 -0.10536779E+003 -0.20443663E-002  0.20993616E-002
 -0.10523090E+003 -0.20425742E-002  0.21010012E-002
 -0.10509401E+003 -0.20407914E-002  0.21026415E-002
 -0.10495713E+003 -0.20390180E-002  0.21042821E-002
 -0.10482024E+003 -0.20372542E-002  0.21059231E-002
 -0.10468335E+003 -0.20355000E-002  0.21075644E-002
 -0.10454646E+003 -0.20337556E-002  0.21092062E-002
 -0.10440957E+003 -0.20320207E-002  0.21108483E-002
 -0.10427268E+003 -0.20302960E-002  0.21124906E-002
 -0.10413579E+003 -0.20285812E-002  0.21141332E-002
 -0.10399890E+003 -0.20268764E-002  0.21157760E-002
 -0.10386201E+003 -0.20251819E-002  0.21174191E-002
 -0.10372513E+003 -0.20234975E-002  0.21190623E-002
 -0.10358824E+003 -0.20218236E-002  0.21207057E-002
 -0.10345135E+003 -0.20201600E-002  0.21223491E-002
 -0.10331446E+003 -0.20185070E-002  0.21239926E-002
 -0.10317757E+003 -0.20168646E-002  0.21256363E-002
 -0.10304068E+003 -0.20152328E-002  0.21272799E-002
 -0.10290379E+003 -0.20136119E-002  0.21289235E-002
 -0.10276690E+003 -0.20120017E-002  0.21305670E-002
 -0.10263001E+003 -0.20104025E-002  0.21322105E-002
 -0.10249313E+003 -0.20088143E-002  0.21338540E-002
 -0.10235624E+003 -0.20072372E-002  0.21354972E-002
 -0.10221935E+003 -0.20056712E-002  0.21371402E-002
 -0.10208246E+003 -0.20041164E-002  0.21387831E-002
 -0.10194557E+003 -0.20025731E-002  0.21404258E-002
 -0.10180868E+003 -0.20010411E-002  0.21420681E-002
 -0.10167179E+003 -0.19995205E-002  0.21437102E-002
 -0.10153490E+003 -0.19980115E-002  0.21453520E-002
 -0.10139801E+003 -0.19965142E-002  0.21469933E-002
 -0.10126113E+003 -0.19950285E-002  0.21486342E-002
 -0.10112424E+003 -0.19935546E-002  0.21502747E-002
 -0.10098735E+003 -0.19920925E-002  0.21519148E-002
 -0.10085046E+003 -0.19906422E-002  0.21535543E-002
 -0.10071357E+003 -0.19892040E-002  0.21551932E-002
 -0.10057668E+003 -0.19877778E-002  0.21568316E-002
 -0.10043979E+003 -0.19863637E-002  0.21584693E-002
 -0.10030290E+003 -0.19849617E-002  0.21601064E-002
 -0.10016601E+003 -0.19835721E-002  0.21617427E-002
 -0.10002913E+003 -0.19821947E-002  0.21633783E-002
 -0.99892237E+002 -0.19808296E-002  0.21650131E-002
 -0.99755348E+002 -0.19794770E-002  0.21666470E-002
 -0.99618459E+002 -0.19781369E-002  0.21682801E-002
 -0.99481570E+002 -0.19768094E-002  0.21699122E-002
 -0.99344681E+002 -0.19754943E-002  0.21715435E-002
 -0.99207793E+002 -0.19741920E-002  0.21731736E-002
 -0.99070904E+002 -0.19729025E-002  0.21748027E-002
 -0.98934015E+002 -0.19716257E-002  0.21764306E-002
 -0.98797126E+002 -0.19703616E-002  0.21780575E-002
 -0.98660237E+002 -0.19691105E-002  0.21796831E-002
 -0.98523348E+002 -0.19678723E-002  0.21813074E-002
 -0.98386459E+002 -0.19666473E-002  0.21829305E-002
 -0.98249570E+002 -0.19654352E-002  0.21845521E-002
 -0.98112681E+002 -0.19642362E-002  0.21861723E-002
 -0.97975793E+002 -0.19630504E-002  0.21877911E-002
 -0.97838904E+002 -0.19618778E-002  0.21894084E-002
 -0.97702015E+002 -0.19607184E-002  0.21910241E-002
 -0.97565126E+002 -0.19595723E-002  0.21926380E-002
 -0.97428237E+002 -0.19584396E-002  0.21942504E-002
 -0.97291348E+002 -0.19573204E-002  0.21958609E-002
 -0.97154459E+002 -0.19562146E-002  0.21974695E-002
 -0.97017570E+002 -0.19551222E-002  0.21990763E-002
 -0.96880681E+002 -0.19540435E-002  0.22006810E-002
 -0.96743793E+002 -0.19529783E-002  0.22022838E-002
 -0.96606904E+002 -0.19519268E-002  0.22038844E-002
 -0.96470015E+002 -0.19508889E-002  0.22054828E-002
 -0.96333126E+002 -0.19498648E-002  0.22070790E-002
 -0.96196237E+002 -0.19488546E-002  0.22086728E-002
 -0.96059348E+002 -0.19478581E-002  0.22102643E-002
 -0.95922459E+002 -0.19468756E-002  0.22118533E-002
 -0.95785570E+002 -0.19459068E-002  0.22134396E-002
 -0.95648681E+002 -0.19449521E-002  0.22150233E-002
 -0.95511793E+002 -0.19440115E-002  0.22166043E-002
 -0.95374904E+002 -0.19430848E-002  0.22181825E-002
 -0.95238015E+002 -0.19421722E-002  0.22197577E-002
 -0.95101126E+002 -0.19412738E-002  0.22213299E-002
 -0.94964237E+002 -0.19403896E-002  0.22228989E-002
 -0.94827348E+002 -0.19395198E-002  0.22244647E-002
 -0.94690459E+002 -0.19386641E-002  0.22260273E-002
 -0.94553570E+002 -0.19378227E-002  0.22275863E-002
 -0.94416681E+002 -0.19369957E-002  0.22291419E-002
 -0.94279793E+002 -0.19361832E-002  0.22306938E-002
 -0.94142904E+002 -0.19353852E-002  0.22322420E-002
 -0.94006015E+002 -0.19346016E-002  0.22337862E-002
 -0.93869126E+002 -0.19338327E-002  0.22353264E-002
 -0.93732237E+002 -0.19330784E-002  0.22368626E-002
