0.0000000000000000e+00 6.6908393774460062e-02 -3.2251083241713815e-03 -6.8865541168563063e-03 -4.3693308425073428e-02 -5.4921971563158298e-02 8.9798486252980741e-03 7.0532253054562044e-03 -4.4980305227211387e-02 6.5606686513895104e-02 1.0557124140440143e-02
1.5298382305908391e+00 6.6139209624845721e-02 -1.1325019524576067e-02 -1.4054272268191290e-02 -4.2732823562205535e-02 -5.4340486687683723e-02 8.9813069956559688e-03 1.4260629100120490e-02 -4.4574531294836642e-02 6.4106161905542053e-02 1.8614038287842007e-02
3.0596764611816782e+00 6.4272558916096775e-02 -1.8338307810879813e-02 -2.0564278361800893e-02 -4.1093156760558504e-02 -5.2891922730828725e-02 8.8949956231959334e-03 2.0792525215396776e-02 -4.3456035975543358e-02 6.1618263338467101e-02 2.5511036916759454e-02
4.5895146917725178e+00 6.1560612069134844e-02 -2.5161763504962902e-02 -2.6916872238760683e-02 -3.8910785916534948e-02 -5.0844271821823946e-02 8.7837183813720306e-03 2.7166409251117872e-02 -4.1796469735765486e-02 5.8288705065593589e-02 3.2183115334403441e-02
6.1193529223633565e+00 5.8063032900147950e-02 -3.1619464583727629e-02 -3.2946933468702824e-02 -3.6230561389091399e-02 -4.8240236446517891e-02 8.6489470902346363e-03 3.3217189244505688e-02 -3.9632486259084387e-02 5.4187670310085374e-02 3.8456548637615315e-02
7.6491911529541960e+00 5.3814492028411390e-02 -3.7649083581054357e-02 -3.8603353275017571e-02 -3.3072854859165793e-02 -4.5098851322009623e-02 8.4903529958609558e-03 3.8893988320242670e-02 -3.6985576034707257e-02 4.9350815535263881e-02 4.4269676877980141e-02
9.1790293835450356e+00 4.8872286258130990e-02 -4.3165577854277958e-02 -4.3810675042609014e-02 -2.9474586915926606e-02 -4.1456028505305012e-02 8.3082298408606592e-03 4.4121612460318892e-02 -3.3891252121066910e-02 4.3838747419778799e-02 4.9538984062193918e-02
1.0708867614135874e+01 4.3298657368831039e-02 -4.8097006969457727e-02 -4.8505337168448050e-02 -2.5475124067444802e-02 -3.7350186347916051e-02 8.1027171360973579e-03 4.8836842059484541e-02 -3.0388032718996403e-02 3.7716207915621885e-02 5.4194102425430463e-02
1.2238705844726713e+01 3.7165688496868930e-02 -5.2376922238072061e-02 -5.2627669695810481e-02 -2.1120204311487405e-02 -3.2826418974215191e-02 7.8740490225291671e-03 5.2980394285203104e-02 -2.6520548660323384e-02 3.1057744834413051e-02 5.8170423554554700e-02
1.3768544075317553e+01 3.0552751080331703e-02 -5.5947375983412304e-02 -5.6124817258730766e-02 -1.6460147655537938e-02 -2.7934672910027943e-02 7.6224879553872457e-03 5.6499836648288400e-02 -2.2337953080614023e-02 2.3944930566338334e-02 6.1412002375551569e-02
1.5298382305908392e+01 2.3546125765920876e-02 -5.8759271303394617e-02 -5.8950932460647178e-02 -1.1549715501495068e-02 -2.2729691491877570e-02 7.3483547914673167e-03 5.9349760924876642e-02 -1.7893719206290740e-02 1.6466019538005545e-02 6.3871897240777992e-02
1.6828220536499231e+01 1.6237703347785581e-02 -6.0773270613116867e-02 -6.1067997330045608e-02 -6.4473062982750590e-03 -1.7270245327917190e-02 7.0520252786338694e-03 6.1492587366378713e-02 -1.3244854391827815e-02 8.7146171153407205e-03 6.5513031916459838e-02
1.8358058767090071e+01 8.7239380782161320e-03 -6.1960375646242141e-02 -6.2446328304096313e-02 -1.2143382760392424e-03 -1.1618572867562172e-02 6.7339461451425484e-03 6.2899049515094119e-02 -8.4512818852566368e-03 7.8862910947385251e-04 6.6308746634863455e-02
1.9887896997680908e+01 1.1047803583574180e-03 -6.2302441233365140e-02 -6.3065045039413514e-02 4.0853685633036787e-03 -5.8398342945319044e-03 6.3946464937330028e-03 6.3548644358673120e-02 -3.5752149088507431e-03 -7.2107948892742796e-03 6.6243279637233560e-02
2.1417735228271749e+01 -6.5179925172093450e-03 -6.1792580503418938e-02 -6.2912509179387968e-02 9.3866370455365326e-03 -1.0775547997360357e-06 6.0347258690129219e-03 6.3430054842634823e-02 1.3198602849753224e-03 -1.5180941986929939e-02 6.5312118061048183e-02
2.2947573458862589e+01 -1.4041940553652462e-02 -6.0435341214154378e-02 -6.1986523103471150e-02 1.4623633889282294e-02 5.8294029925072387e-03 5.6548794207502487e-03 6.2541328904695770e-02 6.1698672991036575e-03 -2.3018694220451805e-02 6.3522155798661717e-02
2.4477411689453426e+01 -2.1365127993524295e-02 -5.8246829018211099e-02 -6.0294517102572276e-02 1.9730549015619880e-02 1.1582675827762226e-02 5.2559074124962149e-03 6.0890051549217429e-02 1.0910824660207994e-02 -3.0621661096048906e-02 6.0891790008081557e-02
2.6007249920044266e+01 -2.8387937224958353e-02 -5.5254517776030701e-02 -5.7853517449976855e-02 2.4642749268211722e-02 1.7190348871696216e-02 4.8386964063710722e-03 5.8493301856373844e-02 1.5479960183638361e-02 -3.7889989025635201e-02 5.7450681027963552e-02
2.7537088150635107e+01 -3.5014229047802013e-02 -5.1497019310792716e-02 -5.4690042417594245e-02 2.9297491014585928e-02 2.2585229222759733e-02 4.4042431592003217e-03 5.5377536080780471e-02 1.9816392424728688e-02 -4.4727506139862247e-02 5.3239514789886470e-02
2.9066926381225944e+01 -4.1152578377094129e-02 -4.7023748627627329e-02 -5.0839948081969247e-02 3.3634667081109529e-02 2.7702034925357812e-02 3.9536589335775960e-03 5.1578425694203914e-02 2.3861870532095493e-02 -5.1042915881874033e-02 4.8309651645447760e-02
3.0596764611816784e+01 -4.6717831134261978e-02 -4.1894192773593325e-02 -4.6347949207416209e-02 3.7597804388737048e-02 3.2478433857216174e-02 3.4881514653699944e-03 4.7140375262146803e-02 2.7561738000807346e-02 -5.6751328675044933e-02 4.2722364820351931e-02
3.2126602842407621e+01 -5.1632225514478713e-02 -3.6177228624607073e-02 -4.1267168649168601e-02 4.1134781199170849e-02 3.6855746468900982e-02 3.0090372404320762e-03 4.2116069901777312e-02 3.0865607636172958e-02 -6.1775366546087042e-02 3.6548159006409488e-02
3.3656441072998462e+01 -5.5826483738879398e-02 -2.9950305568310447e-02 -3.5658592998114878e-02 4.4198516207457961e-02 4.0779647147106676e-02 2.5177402238709106e-03 3.6565932989287044e-02 3.3728033315097994e-02 -6.6046214561443189e-02 2.9865952228402579e-02
3.5186279303589302e+01 -5.9240920949301827e-02 -2.3298358715403068e-02 -2.9590295049657923e-02 4.6747694461648635e-02 4.4200942076163943e-02 2.0157802440964791e-03 3.0557355172491724e-02 3.6109207715326490e-02 -6.9504698483487004e-02 2.2761985617711131e-02
3.6716117534180142e+01 -6.1826345157163488e-02 -1.6312662664269690e-02 -2.3136599623283755e-02 4.8747368615054326e-02 4.7076219451577167e-02 1.5047673716318266e-03 2.4163869640528357e-02 3.7975532380406379e-02 -7.2102159579949740e-02 1.5328685382065180e-02
3.8245955764770983e+01 -6.3544801440991366e-02 -9.0896438314453602e-03 -1.6377214690088165e-02 5.0169469181731180e-02 4.9368411330226104e-02 9.8639822985426354e-04 1.7464296078031561e-02 3.9300096342034199e-02 -7.3801178844224297e-02 7.6634906995668734e-03
3.9775793995361816e+01 -6.4370193971778303e-02 -1.7295191653648374e-03 -9.3962069061386370e-03 5.0993236565860259e-02 5.1047314960920090e-02 4.6244245027148717e-04 1.0541731499031672e-02 4.0063097369873402e-02 -7.4576164540407289e-02 -1.3249151769200080e-04
