 -0.10687357E+003 -0.19749507E-002  0.20022868E-002
 -0.10673668E+003 -0.19668824E-002  0.20022573E-002
 -0.10659979E+003 -0.19587608E-002  0.20022282E-002
 -0.10646290E+003 -0.19505860E-002  0.20021996E-002
 -0.10632601E+003 -0.19423580E-002  0.20021715E-002
 -0.10618913E+003 -0.19340771E-002  0.20021438E-002
 -0.10605224E+003 -0.19257435E-002  0.20021166E-002
 -0.10591535E+003 -0.19173571E-002  0.20020899E-002
 -0.10577846E+003 -0.19089182E-002  0.20020637E-002
 -0.10564157E+003 -0.19004270E-002  0.20020380E-002
 -0.10550468E+003 -0.18918834E-002  0.20020129E-002
 -0.10536779E+003 -0.18832879E-002  0.20019884E-002
 -0.10523090E+003 -0.18746405E-002  0.20019643E-002
 -0.10509401E+003 -0.18659412E-002  0.20019409E-002
 -0.10495713E+003 -0.18571904E-002  0.20019181E-002
 -0.10482024E+003 -0.18483882E-002  0.20018957E-002
 -0.10468335E+003 -0.18395347E-002  0.20018741E-002
 -0.10454646E+003 -0.18306301E-002  0.20018530E-002
 -0.10440957E+003 -0.18216744E-002  0.20018326E-002
 -0.10427268E+003 -0.18126682E-002  0.20018128E-002
 -0.10413579E+003 -0.18036112E-002  0.20017936E-002
 -0.10399890E+003 -0.17945037E-002  0.20017752E-002
 -0.10386201E+003 -0.17853461E-002  0.20017574E-002
 -0.10372513E+003 -0.17761383E-002  0.20017403E-002
 -0.10358824E+003 -0.17668807E-002  0.20017239E-002
 -0.10345135E+003 -0.17575733E-002  0.20017082E-002
 -0.10331446E+003 -0.17482165E-002  0.20016932E-002
 -0.10317757E+003 -0.17388102E-002  0.20016790E-002
 -0.10304068E+003 -0.17293548E-002  0.20016654E-002
 -0.10290379E+003 -0.17198504E-002  0.20016527E-002
 -0.10276690E+003 -0.17102972E-002  0.20016407E-002
 -0.10263001E+003 -0.17006954E-002  0.20016295E-002
 -0.10249313E+003 -0.16910453E-002  0.20016191E-002
 -0.10235624E+003 -0.16813468E-002  0.20016095E-002
 -0.10221935E+003 -0.16716004E-002  0.20016007E-002
 -0.10208246E+003 -0.16618061E-002  0.20015927E-002
 -0.10194557E+003 -0.16519643E-002  0.20015856E-002
 -0.10180868E+003 -0.16420751E-002  0.20015793E-002
 -0.10167179E+003 -0.16321386E-002  0.20015739E-002
 -0.10153490E+003 -0.16221551E-002  0.20015693E-002
 -0.10139801E+003 -0.16121249E-002  0.20015655E-002
 -0.10126113E+003 -0.16020481E-002  0.20015626E-002
 -0.10112424E+003 -0.15919249E-002  0.20015607E-002
 -0.10098735E+003 -0.15817556E-002  0.20015597E-002
 -0.10085046E+003 -0.15715403E-002  0.20015596E-002
 -0.10071357E+003 -0.15612792E-002  0.20015603E-002
 -0.10057668E+003 -0.15509727E-002  0.20015621E-002
 -0.10043979E+003 -0.15406210E-002  0.20015647E-002
