 -0.10688913E+003 -0.38091785E-003  0.29346914E-002
 -0.10676779E+003 -0.40359716E-003  0.29421905E-002
 -0.10664646E+003 -0.42641849E-003  0.29496012E-002
 -0.10652513E+003 -0.44938184E-003  0.29569230E-002
 -0.10640379E+003 -0.47248710E-003  0.29641552E-002
 -0.10628246E+003 -0.49573422E-003  0.29712972E-002
 -0.10616113E+003 -0.51912315E-003  0.29783485E-002
 -0.10603979E+003 -0.54265378E-003  0.29853084E-002
 -0.10591846E+003 -0.56632604E-003  0.29921763E-002
 -0.10579713E+003 -0.59013983E-003  0.29989517E-002
 -0.10567579E+003 -0.61409506E-003  0.30056340E-002
 -0.10555446E+003 -0.63819163E-003  0.30122226E-002
 -0.10543313E+003 -0.66242944E-003  0.30187169E-002
 -0.10531179E+003 -0.68680837E-003  0.30251163E-002
 -0.10519046E+003 -0.71132830E-003  0.30314202E-002
 -0.10506913E+003 -0.73598911E-003  0.30376283E-002
 -0.10494779E+003 -0.76079067E-003  0.30437398E-002
 -0.10482646E+003 -0.78573284E-003  0.30497541E-002
 -0.10470513E+003 -0.81081548E-003  0.30556707E-002
 -0.10458379E+003 -0.83603846E-003  0.30614893E-002
 -0.10446246E+003 -0.86140159E-003  0.30672090E-002
 -0.10434113E+003 -0.88690475E-003  0.30728294E-002
 -0.10421979E+003 -0.91254777E-003  0.30783500E-002
 -0.10409846E+003 -0.93833046E-003  0.30837702E-002
 -0.10397713E+003 -0.96425265E-003  0.30890896E-002
 -0.10385579E+003 -0.99031419E-003  0.30943075E-002
 -0.10373446E+003 -0.10165149E-002  0.30994235E-002
 -0.10361313E+003 -0.10428545E-002  0.31044370E-002
 -0.10349179E+003 -0.10693328E-002  0.31093477E-002
 -0.10337046E+003 -0.10959498E-002  0.31141547E-002
 -0.10324913E+003 -0.11227050E-002  0.31188578E-002
 -0.10312779E+003 -0.11495984E-002  0.31234565E-002
 -0.10300646E+003 -0.11766297E-002  0.31279501E-002
 -0.10288513E+003 -0.12037987E-002  0.31323384E-002
 -0.10276379E+003 -0.12311051E-002  0.31366206E-002
 -0.10264246E+003 -0.12585488E-002  0.31407964E-002
 -0.10252113E+003 -0.12861294E-002  0.31448653E-002
 -0.10239979E+003 -0.13138467E-002  0.31488268E-002
 -0.10227846E+003 -0.13417005E-002  0.31526804E-002
 -0.10215713E+003 -0.13696905E-002  0.31564257E-002
 -0.10203579E+003 -0.13978164E-002  0.31600621E-002
 -0.10191446E+003 -0.14260780E-002  0.31635894E-002
 -0.10179313E+003 -0.14544751E-002  0.31670068E-002
 -0.10167179E+003 -0.14830073E-002  0.31703141E-002
 -0.10155046E+003 -0.15116742E-002  0.31735107E-002
 -0.10142913E+003 -0.15404758E-002  0.31765964E-002
 -0.10130779E+003 -0.15694116E-002  0.31795705E-002
 -0.10118646E+003 -0.15984812E-002  0.31824326E-002
 -0.10106513E+003 -0.16276847E-002  0.31851823E-002
 -0.10094379E+003 -0.16570214E-002  0.31878193E-002
