 -0.10687357E+003 -0.11056394E-001  0.62734617E-002
 -0.10673668E+003 -0.11047702E-001  0.63542903E-002
 -0.10659979E+003 -0.11038420E-001  0.64354074E-002
 -0.10646290E+003 -0.11028544E-001  0.65168116E-002
 -0.10632601E+003 -0.11018071E-001  0.65985011E-002
 -0.10618913E+003 -0.11007001E-001  0.66804741E-002
 -0.10605224E+003 -0.10995329E-001  0.67627290E-002
 -0.10591535E+003 -0.10983055E-001  0.68452641E-002
 -0.10577846E+003 -0.10970175E-001  0.69280774E-002
 -0.10564157E+003 -0.10956688E-001  0.70111675E-002
 -0.10550468E+003 -0.10942591E-001  0.70945323E-002
 -0.10536779E+003 -0.10927882E-001  0.71781703E-002
 -0.10523090E+003 -0.10912558E-001  0.72620795E-002
 -0.10509401E+003 -0.10896618E-001  0.73462581E-002
 -0.10495713E+003 -0.10880060E-001  0.74307044E-002
 -0.10482024E+003 -0.10862881E-001  0.75154164E-002
 -0.10468335E+003 -0.10845080E-001  0.76003924E-002
 -0.10454646E+003 -0.10826653E-001  0.76856306E-002
 -0.10440957E+003 -0.10807600E-001  0.77711288E-002
 -0.10427268E+003 -0.10787919E-001  0.78568855E-002
 -0.10413579E+003 -0.10767607E-001  0.79428986E-002
 -0.10399890E+003 -0.10746662E-001  0.80291661E-002
 -0.10386201E+003 -0.10725083E-001  0.81156863E-002
 -0.10372513E+003 -0.10702868E-001  0.82024572E-002
 -0.10358824E+003 -0.10680015E-001  0.82894767E-002
 -0.10345135E+003 -0.10656522E-001  0.83767430E-002
 -0.10331446E+003 -0.10632388E-001  0.84642542E-002
 -0.10317757E+003 -0.10607611E-001  0.85520081E-002
 -0.10304068E+003 -0.10582188E-001  0.86400028E-002
 -0.10290379E+003 -0.10556119E-001  0.87282364E-002
 -0.10276690E+003 -0.10529402E-001  0.88167067E-002
 -0.10263001E+003 -0.10502035E-001  0.89054119E-002
 -0.10249313E+003 -0.10474017E-001  0.89943497E-002
 -0.10235624E+003 -0.10445346E-001  0.90835182E-002
 -0.10221935E+003 -0.10416020E-001  0.91729152E-002
 -0.10208246E+003 -0.10386038E-001  0.92625388E-002
 -0.10194557E+003 -0.10355400E-001  0.93523869E-002
 -0.10180868E+003 -0.10324102E-001  0.94424572E-002
 -0.10167179E+003 -0.10292144E-001  0.95327478E-002
