 -0.36567592E+003  0.88182717E-002  0.26515933E-002
 -0.36456712E+003  0.88541416E-002  0.26513094E-002
 -0.36345832E+003  0.88903993E-002  0.26510490E-002
 -0.36234952E+003  0.89270465E-002  0.26508107E-002
 -0.36124072E+003  0.89640835E-002  0.26505951E-002
 -0.36013192E+003  0.90015124E-002  0.26504015E-002
 -0.35902312E+003  0.90393339E-002  0.26502300E-002
 -0.35791432E+003  0.90775489E-002  0.26500799E-002
 -0.35680552E+003  0.91161589E-002  0.26499514E-002
 -0.35569672E+003  0.91551647E-002  0.26498441E-002
 -0.35458792E+003  0.91945667E-002  0.26497569E-002
 -0.35347912E+003  0.92343664E-002  0.26496903E-002
 -0.35237032E+003  0.92745646E-002  0.26496448E-002
 -0.35126152E+003  0.93151618E-002  0.26496188E-002
 -0.35015272E+003  0.93561593E-002  0.26496128E-002
 -0.34904392E+003  0.93975575E-002  0.26496265E-002
 -0.34793512E+003  0.94393573E-002  0.26496592E-002
 -0.34682632E+003  0.94815595E-002  0.26497110E-002
 -0.34571752E+003  0.95241647E-002  0.26497823E-002
 -0.34460872E+003  0.95671732E-002  0.26498713E-002
 -0.34349992E+003  0.96105857E-002  0.26499794E-002
 -0.34239112E+003  0.96544026E-002  0.26501051E-002
 -0.34128232E+003  0.96986253E-002  0.26502492E-002
 -0.34017352E+003  0.97432531E-002  0.26504115E-002
 -0.33906472E+003  0.97882872E-002  0.26505907E-002
 -0.33795592E+003  0.98337282E-002  0.26507879E-002
 -0.33684712E+003  0.98795752E-002  0.26510018E-002
 -0.33573832E+003  0.99258295E-002  0.26512332E-002
 -0.33462952E+003  0.99724921E-002  0.26514808E-002
 -0.33352072E+003  0.10019562E-001  0.26517456E-002
 -0.33241192E+003  0.10067039E-001  0.26520270E-002
 -0.33130312E+003  0.10114925E-001  0.26523242E-002
 -0.33019432E+003  0.10163219E-001  0.26526381E-002
 -0.32908552E+003  0.10211922E-001  0.26529675E-002
 -0.32797672E+003  0.10261033E-001  0.26533124E-002
 -0.32686792E+003  0.10310553E-001  0.26536734E-002
 -0.32575912E+003  0.10360481E-001  0.26540497E-002
 -0.32465032E+003  0.10410818E-001  0.26544405E-002
 -0.32354152E+003  0.10461564E-001  0.26548476E-002
 -0.32243272E+003  0.10512717E-001  0.26552693E-002
 -0.32132392E+003  0.10564280E-001  0.26557052E-002
 -0.32021512E+003  0.10616251E-001  0.26561561E-002
 -0.31910632E+003  0.10668629E-001  0.26566211E-002
 -0.31799752E+003  0.10721415E-001  0.26571007E-002
 -0.31688872E+003  0.10774609E-001  0.26575946E-002
 -0.31577992E+003  0.10828211E-001  0.26581027E-002
 -0.31467112E+003  0.10882219E-001  0.26586238E-002
 -0.31356232E+003  0.10936634E-001  0.26591591E-002
 -0.31245352E+003  0.10991455E-001  0.26597081E-002
 -0.31134472E+003  0.11046682E-001  0.26602698E-002
 -0.31023592E+003  0.11102315E-001  0.26608456E-002
 -0.30912712E+003  0.11158353E-001  0.26614347E-002
 -0.30801832E+003  0.11214795E-001  0.26620362E-002
 -0.30690952E+003  0.11271641E-001  0.26626503E-002
 -0.30580072E+003  0.11328891E-001  0.26632777E-002
 -0.30469192E+003  0.11386543E-001  0.26639176E-002
 -0.30358312E+003  0.11444598E-001  0.26645696E-002
 -0.30247432E+003  0.11503054E-001  0.26652336E-002
 -0.30136552E+003  0.11561912E-001  0.26659106E-002
 -0.30025672E+003  0.11621169E-001  0.26665990E-002
 -0.29914792E+003  0.11680826E-001  0.26672992E-002
 -0.29803912E+003  0.11740882E-001  0.26680110E-002
 -0.29693032E+003  0.11801335E-001  0.26687347E-002
 -0.29582152E+003  0.11862186E-001  0.26694688E-002
 -0.29471272E+003  0.11923433E-001  0.26702156E-002
 -0.29360392E+003  0.11985075E-001  0.26709719E-002
 -0.29249512E+003  0.12047112E-001  0.26717407E-002
 -0.29138632E+003  0.12109541E-001  0.26725193E-002
 -0.29027752E+003  0.12172365E-001  0.26733082E-002
 -0.28916872E+003  0.12235579E-001  0.26741084E-002
 -0.28805992E+003  0.12299184E-001  0.26749180E-002
 -0.28695112E+003  0.12363178E-001  0.26757383E-002
 -0.28584232E+003  0.12427561E-001  0.26765681E-002
 -0.28473352E+003  0.12492331E-001  0.26774079E-002
 -0.28362472E+003  0.12557487E-001  0.26782570E-002
 -0.28251592E+003  0.12623028E-001  0.26791155E-002
 -0.28140712E+003  0.12688953E-001  0.26799831E-002
 -0.28029832E+003  0.12755260E-001  0.26808596E-002
 -0.27918952E+003  0.12821950E-001  0.26817449E-002
 -0.27808072E+003  0.12889018E-001  0.26826390E-002
 -0.27697192E+003  0.12956466E-001  0.26835411E-002
 -0.27586312E+003  0.13024291E-001  0.26844514E-002
 -0.27475432E+003  0.13092493E-001  0.26853696E-002
 -0.27364552E+003  0.13161069E-001  0.26862949E-002
 -0.27253672E+003  0.13230018E-001  0.26872282E-002
 -0.27142792E+003  0.13299339E-001  0.26881684E-002
 -0.27031912E+003  0.13369031E-001  0.26891151E-002
 -0.26921032E+003  0.13439091E-001  0.26900686E-002
 -0.26810152E+003  0.13509519E-001  0.26910286E-002
 -0.26699272E+003  0.13580313E-001  0.26919944E-002
 -0.26588392E+003  0.13651472E-001  0.26929658E-002
 -0.26477512E+003  0.13722993E-001  0.26939426E-002
 -0.26366632E+003  0.13794875E-001  0.26949238E-002
 -0.26255752E+003  0.13867117E-001  0.26959105E-002
 -0.26144872E+003  0.13939717E-001  0.26969008E-002
 -0.26033992E+003  0.14012673E-001  0.26978952E-002
 -0.25923112E+003  0.14085983E-001  0.26988935E-002
 -0.25812232E+003  0.14159646E-001  0.26998942E-002
 -0.25701352E+003  0.14233661E-001  0.27008983E-002
 -0.25590472E+003  0.14308024E-001  0.27019041E-002
 -0.25479592E+003  0.14382735E-001  0.27029117E-002
 -0.25368712E+003  0.14457791E-001  0.27039207E-002
 -0.25257832E+003  0.14533190E-001  0.27049308E-002
 -0.25146952E+003  0.14608932E-001  0.27059409E-002
 -0.25036072E+003  0.14685014E-001  0.27069508E-002
 -0.24925192E+003  0.14761433E-001  0.27079601E-002
 -0.24814312E+003  0.14838188E-001  0.27089673E-002
 -0.24703432E+003  0.14915277E-001  0.27099731E-002
 -0.24592552E+003  0.14992698E-001  0.27109763E-002
 -0.24481672E+003  0.15070449E-001  0.27119757E-002
 -0.24370792E+003  0.15148527E-001  0.27129716E-002
 -0.24259912E+003  0.15226932E-001  0.27139621E-002
 -0.24149032E+003  0.15305659E-001  0.27149478E-002
 -0.24038152E+003  0.15384709E-001  0.27159270E-002
 -0.23927272E+003  0.15464076E-001  0.27168987E-002
 -0.23816392E+003  0.15543761E-001  0.27178627E-002
 -0.23705512E+003  0.15623761E-001  0.27188176E-002
 -0.23594632E+003  0.15704073E-001  0.27197627E-002
 -0.23483752E+003  0.15784695E-001  0.27206972E-002
 -0.23372872E+003  0.15865625E-001  0.27216201E-002
 -0.23261992E+003  0.15946860E-001  0.27225301E-002
 -0.23151112E+003  0.16028398E-001  0.27234255E-002
 -0.23040232E+003  0.16110237E-001  0.27243068E-002
 -0.22929352E+003  0.16192373E-001  0.27251713E-002
 -0.22818472E+003  0.16274805E-001  0.27260182E-002
 -0.22707592E+003  0.16357530E-001  0.27268455E-002
 -0.22596712E+003  0.16440545E-001  0.27276537E-002
 -0.22485832E+003  0.16523846E-001  0.27284395E-002
 -0.22374952E+003  0.16607433E-001  0.27292018E-002
 -0.22264072E+003  0.16691302E-001  0.27299397E-002
 -0.22153192E+003  0.16775450E-001  0.27306510E-002
 -0.22042312E+003  0.16859875E-001  0.27313339E-002
 -0.21931432E+003  0.16944576E-001  0.27319879E-002
 -0.21820552E+003  0.17029548E-001  0.27326097E-002
 -0.21709672E+003  0.17114791E-001  0.27331984E-002
 -0.21598792E+003  0.17200304E-001  0.27337522E-002
 -0.21487912E+003  0.17286083E-001  0.27342687E-002
 -0.21377032E+003  0.17372125E-001  0.27347459E-002
 -0.21266152E+003  0.17458423E-001  0.27351810E-002
 -0.21155272E+003  0.17544971E-001  0.27355703E-002
 -0.21044392E+003  0.17631760E-001  0.27359122E-002
 -0.20933512E+003  0.17718777E-001  0.27362010E-002
 -0.20822632E+003  0.17806009E-001  0.27364333E-002
 -0.20711752E+003  0.17893447E-001  0.27366051E-002
 -0.20600872E+003  0.17981084E-001  0.27367138E-002
 -0.20489992E+003  0.18068919E-001  0.27367545E-002
 -0.20379112E+003  0.18156965E-001  0.27367273E-002
 -0.20268232E+003  0.18245248E-001  0.27366320E-002
 -0.20157352E+003  0.18333803E-001  0.27364705E-002
 -0.20046472E+003  0.18422677E-001  0.27362472E-002
 -0.19935592E+003  0.18511910E-001  0.27359623E-002
 -0.19824712E+003  0.18601539E-001  0.27356177E-002
 -0.19713832E+003  0.18691571E-001  0.27352120E-002
 -0.19602952E+003  0.18781983E-001  0.27347357E-002
 -0.19492072E+003  0.18872711E-001  0.27341780E-002
 -0.19381192E+003  0.18963646E-001  0.27335205E-002
 -0.19270312E+003  0.19054649E-001  0.27327436E-002
 -0.19159432E+003  0.19145559E-001  0.27318239E-002
 -0.19048552E+003  0.19236229E-001  0.27307431E-002
 -0.18937672E+003  0.19326539E-001  0.27294846E-002
 -0.18826792E+003  0.19416429E-001  0.27280390E-002
 -0.18715912E+003  0.19505928E-001  0.27264034E-002
 -0.18605032E+003  0.19595139E-001  0.27245827E-002
 -0.18494152E+003  0.19684262E-001  0.27225887E-002
 -0.18383272E+003  0.19773551E-001  0.27204321E-002
 -0.18272392E+003  0.19863284E-001  0.27181286E-002
 -0.18161512E+003  0.19953724E-001  0.27156896E-002
 -0.18050632E+003  0.20045073E-001  0.27131235E-002
 -0.17939752E+003  0.20137437E-001  0.27104293E-002
 -0.17828872E+003  0.20230809E-001  0.27076020E-002
 -0.17717992E+003  0.20325064E-001  0.27046285E-002
 -0.17607112E+003  0.20419989E-001  0.27014908E-002
 -0.17496232E+003  0.20515302E-001  0.26981649E-002
 -0.17385352E+003  0.20610705E-001  0.26946237E-002
 -0.17274472E+003  0.20705926E-001  0.26908363E-002
 -0.17163592E+003  0.20800741E-001  0.26867707E-002
 -0.17052712E+003  0.20895009E-001  0.26823952E-002
 -0.16941832E+003  0.20988661E-001  0.26776770E-002
 -0.16830952E+003  0.21081695E-001  0.26725848E-002
 -0.16720072E+003  0.21174150E-001  0.26670914E-002
 -0.16609192E+003  0.21266090E-001  0.26611743E-002
 -0.16498312E+003  0.21357576E-001  0.26548168E-002
 -0.16387432E+003  0.21448659E-001  0.26480084E-002
 -0.16276552E+003  0.21539375E-001  0.26407454E-002
 -0.16165672E+003  0.21629763E-001  0.26330347E-002
 -0.16054792E+003  0.21719860E-001  0.26248887E-002
 -0.15943912E+003  0.21809727E-001  0.26163303E-002
 -0.15833032E+003  0.21899467E-001  0.26073777E-002
 -0.15722152E+003  0.21989185E-001  0.25980552E-002
 -0.15611272E+003  0.22079024E-001  0.25883664E-002
 -0.15500392E+003  0.22169104E-001  0.25783074E-002
 -0.15389512E+003  0.22259533E-001  0.25678479E-002
 -0.15278632E+003  0.22350361E-001  0.25569319E-002
 -0.15167752E+003  0.22441565E-001  0.25454886E-002
 -0.15056872E+003  0.22533073E-001  0.25334195E-002
 -0.14945992E+003  0.22624722E-001  0.25206175E-002
 -0.14835112E+003  0.22716322E-001  0.25069712E-002
 -0.14724232E+003  0.22807639E-001  0.24923716E-002
 -0.14613352E+003  0.22898457E-001  0.24767246E-002
 -0.14502472E+003  0.22988556E-001  0.24599581E-002
 -0.14391592E+003  0.23077761E-001  0.24420196E-002
 -0.14280712E+003  0.23165928E-001  0.24228801E-002
 -0.14169832E+003  0.23252966E-001  0.24025245E-002
 -0.14058952E+003  0.23338808E-001  0.23809468E-002
 -0.13948072E+003  0.23423408E-001  0.23581410E-002
 -0.13837192E+003  0.23506729E-001  0.23340883E-002
 -0.13726312E+003  0.23588704E-001  0.23087629E-002
 -0.13615432E+003  0.23669256E-001  0.22821171E-002
 -0.13504552E+003  0.23748241E-001  0.22540878E-002
 -0.13393672E+003  0.23825486E-001  0.22245973E-002
 -0.13282792E+003  0.23900752E-001  0.21935556E-002
 -0.13171912E+003  0.23973781E-001  0.21608629E-002
 -0.13061032E+003  0.24044261E-001  0.21264252E-002
 -0.12950152E+003  0.24111891E-001  0.20901380E-002
 -0.12839272E+003  0.24176375E-001  0.20519092E-002
 -0.12728392E+003  0.24237459E-001  0.20116474E-002
 -0.12617512E+003  0.24294946E-001  0.19692685E-002
 -0.12506632E+003  0.24348729E-001  0.19246919E-002
 -0.12395752E+003  0.24398796E-001  0.18778459E-002
 -0.12284872E+003  0.24445258E-001  0.18286576E-002
 -0.12173992E+003  0.24488331E-001  0.17770597E-002
 -0.12063112E+003  0.24528330E-001  0.17229820E-002
 -0.11952232E+003  0.24565645E-001  0.16663445E-002
 -0.11841352E+003  0.24600701E-001  0.16070563E-002
 -0.11730472E+003  0.24633885E-001  0.15450004E-002
 -0.11619592E+003  0.24665466E-001  0.14800268E-002
 -0.11508712E+003  0.24695507E-001  0.14119357E-002
 -0.11397832E+003  0.24723729E-001  0.13404617E-002
 -0.11286952E+003  0.24749369E-001  0.12652568E-002
 -0.11176072E+003  0.24771037E-001  0.11858723E-002
 -0.11065192E+003  0.24786557E-001  0.11017299E-002
 -0.10954312E+003  0.24792792E-001  0.10121087E-002
 -0.10843432E+003  0.24785490E-001  0.91611495E-003
 -0.10732552E+003  0.24759136E-001  0.81266956E-003
 -0.10621672E+003  0.24706837E-001  0.70048420E-003
 -0.10510792E+003  0.24620247E-001  0.57805385E-003
 -0.10399912E+003  0.24489543E-001  0.44365099E-003
 -0.10289032E+003  0.24303450E-001  0.29533278E-003
 -0.10178152E+003  0.24049375E-001  0.13095649E-003
 -0.10067272E+003  0.23713593E-001 -0.51786573E-004
 -0.99563923E+002  0.23281535E-001 -0.25532732E-003
 -0.98455123E+002  0.22738177E-001 -0.48215787E-003
 -0.97346323E+002  0.22068507E-001 -0.73476172E-003
 -0.96237523E+002  0.21258012E-001 -0.10155175E-002
 -0.95128723E+002  0.20293321E-001 -0.13266157E-002
 -0.94019923E+002  0.19162763E-001 -0.16699513E-002
 -0.92911123E+002  0.17856981E-001 -0.20470258E-002
 -0.91802323E+002  0.16369534E-001 -0.24588588E-002
 -0.90693523E+002  0.14697349E-001 -0.29058980E-002
 -0.89584723E+002  0.12841202E-001 -0.33879598E-002
 -0.88475923E+002  0.10805948E-001 -0.39041807E-002
 -0.87367123E+002  0.86007323E-002 -0.44529986E-002
 -0.86258323E+002  0.62389608E-002 -0.50321544E-002
 -0.85149523E+002  0.37381713E-002 -0.56387216E-002
 -0.84040723E+002  0.11197142E-002 -0.62691596E-002
 -0.82931923E+002 -0.15916966E-002 -0.69193866E-002
 -0.81823123E+002 -0.43685594E-002 -0.75848744E-002
 -0.80714323E+002 -0.71812813E-002 -0.82607502E-002
