 -0.10690468E+003  0.11249571E-002  0.51871921E-003
 -0.10679890E+003  0.11286223E-002  0.51934787E-003
 -0.10669313E+003  0.11323139E-002  0.51998887E-003
 -0.10658735E+003  0.11360320E-002  0.52064203E-003
 -0.10648157E+003  0.11397766E-002  0.52130741E-003
 -0.10637579E+003  0.11435478E-002  0.52198483E-003
 -0.10627001E+003  0.11473456E-002  0.52267432E-003
 -0.10616424E+003  0.11511701E-002  0.52337568E-003
 -0.10605846E+003  0.11550213E-002  0.52408892E-003
 -0.10595268E+003  0.11588993E-002  0.52478475E-003
 -0.10584690E+003  0.11628040E-002  0.52552186E-003
 -0.10574113E+003  0.11667356E-002  0.52627062E-003
 -0.10563535E+003  0.11706940E-002  0.52703095E-003
 -0.10552957E+003  0.11746794E-002  0.52780277E-003
 -0.10542379E+003  0.11786916E-002  0.52858601E-003
 -0.10531801E+003  0.11827308E-002  0.52938065E-003
 -0.10521224E+003  0.11867970E-002  0.53018652E-003
 -0.10510646E+003  0.11908902E-002  0.53100365E-003
 -0.10500068E+003  0.11950105E-002  0.53183186E-003
 -0.10489490E+003  0.11991578E-002  0.53267120E-003
 -0.10478913E+003  0.12033321E-002  0.53352148E-003
 -0.10468335E+003  0.12075336E-002  0.53438269E-003
 -0.10457757E+003  0.12117622E-002  0.53525468E-003
 -0.10447179E+003  0.12160179E-002  0.53613743E-003
 -0.10436601E+003  0.12203008E-002  0.53703094E-003
 -0.10426024E+003  0.12246109E-002  0.53793485E-003
 -0.10415446E+003  0.12289481E-002  0.53884950E-003
 -0.10404868E+003  0.12333124E-002  0.53977446E-003
 -0.10394290E+003  0.12377041E-002  0.54070976E-003
 -0.10383713E+003  0.12421229E-002  0.54165545E-003
 -0.10373135E+003  0.12465689E-002  0.54261130E-003
 -0.10362557E+003  0.12510421E-002  0.54357719E-003
 -0.10351979E+003  0.12555426E-002  0.54455316E-003
 -0.10341401E+003  0.12600702E-002  0.54553915E-003
 -0.10330824E+003  0.12646252E-002  0.54653496E-003
 -0.10320246E+003  0.12692072E-002  0.54754050E-003
 -0.10309668E+003  0.12738166E-002  0.54855588E-003
 -0.10299090E+003  0.12784531E-002  0.54958080E-003
 -0.10288513E+003  0.12831168E-002  0.55061527E-003
 -0.10277935E+003  0.12878078E-002  0.55165917E-003
 -0.10267357E+003  0.12925259E-002  0.55271256E-003
 -0.10256779E+003  0.12972713E-002  0.55377517E-003
 -0.10246201E+003  0.13020437E-002  0.55484693E-003
 -0.10235624E+003  0.13068433E-002  0.55592793E-003
 -0.10225046E+003  0.13116701E-002  0.55701787E-003
 -0.10214468E+003  0.13165240E-002  0.55811683E-003
 -0.10203890E+003  0.13214049E-002  0.55922457E-003
 -0.10193313E+003  0.13263130E-002  0.56034118E-003
 -0.10182735E+003  0.13312482E-002  0.56146641E-003
 -0.10172157E+003  0.13362104E-002  0.56260026E-003
 -0.10161579E+003  0.13411997E-002  0.56374265E-003
 -0.10151001E+003  0.13462158E-002  0.56489348E-003
 -0.10140424E+003  0.13512590E-002  0.56605264E-003
 -0.10129846E+003  0.13563291E-002  0.56722004E-003
 -0.10119268E+003  0.13614261E-002  0.56839556E-003
 -0.10108690E+003  0.13665500E-002  0.56957925E-003
 -0.10098113E+003  0.13717008E-002  0.57077091E-003
 -0.10087535E+003  0.13768783E-002  0.57197049E-003
 -0.10076957E+003  0.13820826E-002  0.57317774E-003
 -0.10066379E+003  0.13873138E-002  0.57439289E-003
 -0.10055801E+003  0.13925715E-002  0.57561560E-003
 -0.10045224E+003  0.13978560E-002  0.57684586E-003
 -0.10034646E+003  0.14031671E-002  0.57808358E-003
 -0.10024068E+003  0.14085048E-002  0.57932863E-003
 -0.10013490E+003  0.14138690E-002  0.58058107E-003
 -0.10002913E+003  0.14192598E-002  0.58184058E-003
 -0.99923348E+002  0.14246769E-002  0.58310725E-003
 -0.99817570E+002  0.14301205E-002  0.58438097E-003
 -0.99711793E+002  0.14355904E-002  0.58566154E-003
 -0.99606015E+002  0.14410867E-002  0.58694901E-003
 -0.99500237E+002  0.14466091E-002  0.58824317E-003
 -0.99394459E+002  0.14521578E-002  0.58954400E-003
 -0.99288681E+002  0.14577327E-002  0.59085143E-003
 -0.99182904E+002  0.14633337E-002  0.59216532E-003
 -0.99077126E+002  0.14689607E-002  0.59348562E-003
 -0.98971348E+002  0.14746136E-002  0.59481217E-003
 -0.98865570E+002  0.14802926E-002  0.59614503E-003
 -0.98759793E+002  0.14859974E-002  0.59748398E-003
 -0.98654015E+002  0.14917279E-002  0.59882889E-003
 -0.98548237E+002  0.14974842E-002  0.60017985E-003
 -0.98442459E+002  0.15032663E-002  0.60153665E-003
 -0.98336681E+002  0.15090739E-002  0.60289917E-003
 -0.98230904E+002  0.15149070E-002  0.60426743E-003
 -0.98125126E+002  0.15207656E-002  0.60564136E-003
 -0.98019348E+002  0.15266497E-002  0.60702073E-003
 -0.97913570E+002  0.15325591E-002  0.60840563E-003
 -0.97807793E+002  0.15384937E-002  0.60979573E-003
 -0.97702015E+002  0.15444536E-002  0.61119121E-003
 -0.97596237E+002  0.15504386E-002  0.61259187E-003
