 -0.10688913E+003  0.10730073E-002  0.30150421E-003
 -0.10676779E+003  0.10763811E-002  0.30158917E-003
 -0.10664646E+003  0.10797971E-002  0.30167759E-003
 -0.10652513E+003  0.10832552E-002  0.30176938E-003
 -0.10640379E+003  0.10867556E-002  0.30186457E-003
 -0.10628246E+003  0.10902984E-002  0.30196311E-003
 -0.10616113E+003  0.10938836E-002  0.30206495E-003
 -0.10603979E+003  0.10975113E-002  0.30217004E-003
 -0.10591846E+003  0.11011816E-002  0.30227836E-003
 -0.10579713E+003  0.11048947E-002  0.30238992E-003
 -0.10567579E+003  0.11086505E-002  0.30250451E-003
 -0.10555446E+003  0.11124492E-002  0.30262237E-003
 -0.10543313E+003  0.11162908E-002  0.30274324E-003
 -0.10531179E+003  0.11201754E-002  0.30286728E-003
 -0.10519046E+003  0.11241030E-002  0.30299427E-003
 -0.10506913E+003  0.11280738E-002  0.30312426E-003
 -0.10494779E+003  0.11320878E-002  0.30325728E-003
 -0.10482646E+003  0.11361451E-002  0.30339320E-003
 -0.10470513E+003  0.11402455E-002  0.30353202E-003
 -0.10458379E+003  0.11443894E-002  0.30367369E-003
 -0.10446246E+003  0.11485767E-002  0.30381826E-003
 -0.10434113E+003  0.11528075E-002  0.30396566E-003
 -0.10421979E+003  0.11570817E-002  0.30411580E-003
 -0.10409846E+003  0.11613995E-002  0.30426865E-003
 -0.10397713E+003  0.11657608E-002  0.30442430E-003
 -0.10385579E+003  0.11701657E-002  0.30458257E-003
 -0.10373446E+003  0.11746143E-002  0.30474364E-003
 -0.10361313E+003  0.11791066E-002  0.30490728E-003
 -0.10349179E+003  0.11836425E-002  0.30507350E-003
 -0.10337046E+003  0.11882221E-002  0.30524240E-003
 -0.10324913E+003  0.11928455E-002  0.30541378E-003
 -0.10312779E+003  0.11975126E-002  0.30558769E-003
 -0.10300646E+003  0.12022235E-002  0.30576418E-003
 -0.10288513E+003  0.12069783E-002  0.30594306E-003
 -0.10276379E+003  0.12117768E-002  0.30612449E-003
 -0.10264246E+003  0.12166190E-002  0.30630830E-003
 -0.10252113E+003  0.12215052E-002  0.30649444E-003
 -0.10239979E+003  0.12264351E-002  0.30668309E-003
 -0.10227846E+003  0.12314087E-002  0.30687404E-003
 -0.10215713E+003  0.12364262E-002  0.30706731E-003
 -0.10203579E+003  0.12414876E-002  0.30726284E-003
 -0.10191446E+003  0.12465927E-002  0.30746075E-003
 -0.10179313E+003  0.12517415E-002  0.30766083E-003
 -0.10167179E+003  0.12569342E-002  0.30786314E-003
 -0.10155046E+003  0.12621706E-002  0.30806774E-003
 -0.10142913E+003  0.12674507E-002  0.30827442E-003
 -0.10130779E+003  0.12727745E-002  0.30848331E-003
 -0.10118646E+003  0.12781420E-002  0.30869435E-003
 -0.10106513E+003  0.12835531E-002  0.30890752E-003
 -0.10094379E+003  0.12890078E-002  0.30912270E-003
 -0.10082246E+003  0.12945062E-002  0.30933999E-003
 -0.10070113E+003  0.13000481E-002  0.30955931E-003
 -0.10057979E+003  0.13056336E-002  0.30978073E-003
 -0.10045846E+003  0.13112624E-002  0.31000407E-003
 -0.10033713E+003  0.13169348E-002  0.31022939E-003
 -0.10021579E+003  0.13226505E-002  0.31045668E-003
 -0.10009446E+003  0.13284096E-002  0.31068595E-003
 -0.99973126E+002  0.13342119E-002  0.31091709E-003
 -0.99851793E+002  0.13400575E-002  0.31115012E-003
 -0.99730459E+002  0.13459463E-002  0.31138499E-003
 -0.99609126E+002  0.13518783E-002  0.31162174E-003
 -0.99487793E+002  0.13578532E-002  0.31186037E-003
 -0.99366459E+002  0.13638712E-002  0.31210074E-003
 -0.99245126E+002  0.13699322E-002  0.31234287E-003
 -0.99123793E+002  0.13760361E-002  0.31258683E-003
 -0.99002459E+002  0.13821827E-002  0.31283243E-003
 -0.98881126E+002  0.13883720E-002  0.31307979E-003
 -0.98759793E+002  0.13946041E-002  0.31332890E-003
 -0.98638459E+002  0.14008787E-002  0.31357958E-003
 -0.98517126E+002  0.14071958E-002  0.31383202E-003
 -0.98395793E+002  0.14135554E-002  0.31408601E-003
 -0.98274459E+002  0.14199574E-002  0.31434162E-003
 -0.98153126E+002  0.14264015E-002  0.31459879E-003
 -0.98031793E+002  0.14328878E-002  0.31485758E-003
 -0.97910459E+002  0.14394163E-002  0.31511785E-003
 -0.97789126E+002  0.14459867E-002  0.31537967E-003
 -0.97667793E+002  0.14525991E-002  0.31564303E-003
 -0.97546459E+002  0.14592532E-002  0.31590779E-003
 -0.97425126E+002  0.14659490E-002  0.31617399E-003
 -0.97303793E+002  0.14726865E-002  0.31644164E-003
 -0.97182459E+002  0.14794653E-002  0.31671072E-003
 -0.97061126E+002  0.14862857E-002  0.31698119E-003
 -0.96939793E+002  0.14931473E-002  0.31725291E-003
