 -0.10688913E+003 -0.13363158E-002  0.85224696E-003
 -0.10676779E+003 -0.13494039E-002  0.85311457E-003
 -0.10664646E+003 -0.13625181E-002  0.85395538E-003
 -0.10652513E+003 -0.13756582E-002  0.85476918E-003
 -0.10640379E+003 -0.13888241E-002  0.85555592E-003
 -0.10628246E+003 -0.14020157E-002  0.85631509E-003
 -0.10616113E+003 -0.14152329E-002  0.85704681E-003
 -0.10603979E+003 -0.14284756E-002  0.85775072E-003
 -0.10591846E+003 -0.14417436E-002  0.85842672E-003
 -0.10579713E+003 -0.14550369E-002  0.85907446E-003
 -0.10567579E+003 -0.14683553E-002  0.85969397E-003
 -0.10555446E+003 -0.14816987E-002  0.86028478E-003
 -0.10543313E+003 -0.14950670E-002  0.86084699E-003
 -0.10531179E+003 -0.15084601E-002  0.86138019E-003
 -0.10519046E+003 -0.15218778E-002  0.86188430E-003
 -0.10506913E+003 -0.15353201E-002  0.86235922E-003
 -0.10494779E+003 -0.15487868E-002  0.86280454E-003
 -0.10482646E+003 -0.15622778E-002  0.86322027E-003
 -0.10470513E+003 -0.15757929E-002  0.86360615E-003
 -0.10458379E+003 -0.15893321E-002  0.86396203E-003
 -0.10446246E+003 -0.16028952E-002  0.86428773E-003
 -0.10434113E+003 -0.16164820E-002  0.86458298E-003
 -0.10421979E+003 -0.16300925E-002  0.86484779E-003
 -0.10409846E+003 -0.16437266E-002  0.86508187E-003
 -0.10397713E+003 -0.16573839E-002  0.86528515E-003
 -0.10385579E+003 -0.16710646E-002  0.86545726E-003
 -0.10373446E+003 -0.16847682E-002  0.86559809E-003
 -0.10361313E+003 -0.16984950E-002  0.86570770E-003
 -0.10349179E+003 -0.17122445E-002  0.86578571E-003
 -0.10337046E+003 -0.17260166E-002  0.86583192E-003
 -0.10324913E+003 -0.17398114E-002  0.86584627E-003
 -0.10312779E+003 -0.17536285E-002  0.86582867E-003
 -0.10300646E+003 -0.17674679E-002  0.86577874E-003
 -0.10288513E+003 -0.17813295E-002  0.86569654E-003
 -0.10276379E+003 -0.17952129E-002  0.86558172E-003
