 -0.95810459E+002  0.12069974E-002  0.11717882E-002
 -0.95661126E+002  0.12167007E-002  0.11741154E-002
 -0.95511793E+002  0.12264525E-002  0.11764505E-002
 -0.95362459E+002  0.12362528E-002  0.11787930E-002
 -0.95213126E+002  0.12461012E-002  0.11811431E-002
 -0.95063793E+002  0.12559974E-002  0.11835004E-002
 -0.94914459E+002  0.12659412E-002  0.11858646E-002
 -0.94765126E+002  0.12759322E-002  0.11882360E-002
 -0.94615793E+002  0.12859701E-002  0.11906137E-002
 -0.94466459E+002  0.12960546E-002  0.11929981E-002
 -0.94317126E+002  0.13061854E-002  0.11953889E-002
 -0.94167793E+002  0.13163622E-002  0.11977857E-002
 -0.94018459E+002  0.13265845E-002  0.12001888E-002
 -0.93869126E+002  0.13368521E-002  0.12025973E-002
 -0.93719793E+002  0.13471647E-002  0.12050118E-002
 -0.93570459E+002  0.13575219E-002  0.12074316E-002
 -0.93421126E+002  0.13679234E-002  0.12098568E-002
 -0.93271793E+002  0.13783689E-002  0.12122870E-002
 -0.93122459E+002  0.13888578E-002  0.12147222E-002
 -0.92973126E+002  0.13993900E-002  0.12171624E-002
 -0.92823793E+002  0.14099650E-002  0.12196070E-002
 -0.92674459E+002  0.14205825E-002  0.12220561E-002
 -0.92525126E+002  0.14312423E-002  0.12245095E-002
 -0.92375793E+002  0.14419436E-002  0.12269669E-002
 -0.92226459E+002  0.14526864E-002  0.12294285E-002
 -0.92077126E+002  0.14634700E-002  0.12318937E-002
 -0.91927793E+002  0.14742944E-002  0.12343625E-002
 -0.91778459E+002  0.14851589E-002  0.12368351E-002
 -0.91629126E+002  0.14960633E-002  0.12393107E-002
 -0.91479793E+002  0.15070070E-002  0.12417894E-002
 -0.91330459E+002  0.15179898E-002  0.12442711E-002
 -0.91181126E+002  0.15290111E-002  0.12467557E-002
 -0.91031793E+002  0.15400706E-002  0.12492429E-002
 -0.90882459E+002  0.15511678E-002  0.12517325E-002
 -0.90733126E+002  0.15623025E-002  0.12542245E-002
 -0.90583793E+002  0.15734740E-002  0.12567182E-002
 -0.90434459E+002  0.15846818E-002  0.12592142E-002
 -0.90285126E+002  0.15959259E-002  0.12617118E-002
 -0.90135793E+002  0.16072054E-002  0.12642112E-002
 -0.89986459E+002  0.16185201E-002  0.12667118E-002
 -0.89837126E+002  0.16298693E-002  0.12692136E-002
 -0.89687793E+002  0.16412528E-002  0.12717165E-002
 -0.89538459E+002  0.16526699E-002  0.12742203E-002
 -0.89389126E+002  0.16641201E-002  0.12767245E-002
 -0.89239793E+002  0.16756031E-002  0.12792292E-002
 -0.89090459E+002  0.16871182E-002  0.12817342E-002
 -0.88941126E+002  0.16986652E-002  0.12842391E-002
 -0.88791793E+002  0.17102431E-002  0.12867440E-002
 -0.88642459E+002  0.17218521E-002  0.12892483E-002
 -0.88493126E+002  0.17334917E-002  0.12917522E-002
 -0.88343793E+002  0.17451614E-002  0.12942549E-002
 -0.88194459E+002  0.17568607E-002  0.12967566E-002
 -0.88045126E+002  0.17685891E-002  0.12992569E-002
 -0.87895793E+002  0.17803455E-002  0.13017554E-002
 -0.87746459E+002  0.17921287E-002  0.13042522E-002
 -0.87597126E+002  0.18039369E-002  0.13067466E-002
 -0.87447793E+002  0.18157686E-002  0.13092389E-002
 -0.87298459E+002  0.18276223E-002  0.13117283E-002
 -0.87149126E+002  0.18394976E-002  0.13142149E-002
 -0.86999793E+002  0.18513946E-002  0.13166982E-002
 -0.86850459E+002  0.18633152E-002  0.13191775E-002
 -0.86701126E+002  0.18752621E-002  0.13216530E-002
 -0.86551793E+002  0.18872389E-002  0.13241243E-002
 -0.86402459E+002  0.18992487E-002  0.13265901E-002
 -0.86253126E+002  0.19112934E-002  0.13290506E-002
 -0.86103793E+002  0.19233721E-002  0.13315042E-002
 -0.85954459E+002  0.19354805E-002  0.13339509E-002
 -0.85805126E+002  0.19476110E-002  0.13363897E-002
 -0.85655793E+002  0.19597533E-002  0.13388206E-002
 -0.85506459E+002  0.19718955E-002  0.13412436E-002
 -0.85357126E+002  0.19840270E-002  0.13436586E-002
 -0.85207793E+002  0.19961401E-002  0.13460660E-002
 -0.85058459E+002  0.20082324E-002  0.13484652E-002
 -0.84909126E+002  0.20203090E-002  0.13508569E-002
 -0.84759793E+002  0.20323805E-002  0.13532396E-002
 -0.84610459E+002  0.20444635E-002  0.13556128E-002
 -0.84461126E+002  0.20565760E-002  0.13579750E-002
 -0.84311793E+002  0.20687348E-002  0.13603243E-002
 -0.84162459E+002  0.20809504E-002  0.13626602E-002
 -0.84013126E+002  0.20932251E-002  0.13649817E-002
 -0.83863793E+002  0.21055507E-002  0.13672884E-002
 -0.83714459E+002  0.21179090E-002  0.13695791E-002
 -0.83565126E+002  0.21302755E-002  0.13718535E-002
 -0.83415793E+002  0.21426226E-002  0.13741093E-002
 -0.83266459E+002  0.21549264E-002  0.13763455E-002
 -0.83117126E+002  0.21671697E-002  0.13785595E-002
 -0.82967793E+002  0.21793474E-002  0.13807499E-002
 -0.82818459E+002  0.21914662E-002  0.13829145E-002
 -0.82669126E+002  0.22035441E-002  0.13850521E-002
 -0.82519793E+002  0.22156050E-002  0.13871615E-002
 -0.82370459E+002  0.22276714E-002  0.13892410E-002
 -0.82221126E+002  0.22397595E-002  0.13912879E-002
 -0.82071793E+002  0.22518738E-002  0.13932995E-002
 -0.81922459E+002  0.22640085E-002  0.13952736E-002
 -0.81773126E+002  0.22761503E-002  0.13972090E-002
 -0.81623793E+002  0.22882828E-002  0.13991065E-002
 -0.81474459E+002  0.23003886E-002  0.14009689E-002
 -0.81325126E+002  0.23124529E-002  0.14027988E-002
 -0.81175793E+002  0.23244619E-002  0.14045977E-002
 -0.81026459E+002  0.23364074E-002  0.14063647E-002
 -0.80877126E+002  0.23482850E-002  0.14080960E-002
 -0.80727793E+002  0.23600951E-002  0.14097856E-002
 -0.80578459E+002  0.23718400E-002  0.14114280E-002
 -0.80429126E+002  0.23835232E-002  0.14130170E-002
 -0.80279793E+002  0.23951483E-002  0.14145487E-002
 -0.80130459E+002  0.24067147E-002  0.14160206E-002
 -0.79981126E+002  0.24182208E-002  0.14174279E-002
 -0.79831793E+002  0.24296582E-002  0.14187663E-002
 -0.79682459E+002  0.24410187E-002  0.14200278E-002
 -0.79533126E+002  0.24522907E-002  0.14212064E-002
 -0.79383793E+002  0.24634593E-002  0.14222963E-002
 -0.79234459E+002  0.24745114E-002  0.14232929E-002
 -0.79085126E+002  0.24854298E-002  0.14240675E-002
 -0.78935793E+002  0.24961958E-002  0.14248780E-002
 -0.78786459E+002  0.25067880E-002  0.14255902E-002
 -0.78637126E+002  0.25171771E-002  0.14262005E-002
 -0.78487793E+002  0.25273295E-002  0.14267050E-002
 -0.78338459E+002  0.25372056E-002  0.14270995E-002
 -0.78189126E+002  0.25467602E-002  0.14273789E-002
 -0.78039793E+002  0.25559435E-002  0.14275386E-002
 -0.77890459E+002  0.25647046E-002  0.14275734E-002
 -0.77741126E+002  0.25729944E-002  0.14274785E-002
 -0.77591793E+002  0.25807661E-002  0.14272463E-002
 -0.77442459E+002  0.25879802E-002  0.14268683E-002
 -0.77293126E+002  0.25946073E-002  0.14263364E-002
 -0.77143793E+002  0.26006352E-002  0.14256400E-002
 -0.76994459E+002  0.26060653E-002  0.14247695E-002
 -0.76845126E+002  0.26109198E-002  0.14237144E-002
 -0.76695793E+002  0.26152372E-002  0.14224641E-002
 -0.76546459E+002  0.26190696E-002  0.14210086E-002
 -0.76397126E+002  0.26224796E-002  0.14193364E-002
 -0.76247793E+002  0.26255254E-002  0.14174375E-002
 -0.76098459E+002  0.26282507E-002  0.14152991E-002
 -0.75949126E+002  0.26306644E-002  0.14129100E-002
 -0.75799793E+002  0.26327166E-002  0.14102576E-002
 -0.75650459E+002  0.26342702E-002  0.14073288E-002
 -0.75501126E+002  0.26350710E-002  0.14041117E-002
 -0.75351793E+002  0.26347137E-002  0.14005942E-002
 -0.75202459E+002  0.26326069E-002  0.13967660E-002
 -0.75053126E+002  0.26279482E-002  0.13927037E-002
 -0.74903793E+002  0.26196946E-002  0.13882495E-002
 -0.74754459E+002  0.26065494E-002  0.13834621E-002
 -0.74605126E+002  0.25869558E-002  0.13782045E-002
 -0.74455793E+002  0.25591095E-002  0.13727367E-002
 -0.74306459E+002  0.25209826E-002  0.13669420E-002
 -0.74157126E+002  0.24703681E-002  0.13608281E-002
 -0.74007793E+002  0.24049398E-002  0.13544060E-002
 -0.73858460E+002  0.23223350E-002  0.13476905E-002
 -0.73709126E+002  0.22202414E-002  0.13406987E-002
 -0.73559793E+002  0.20965023E-002  0.13334509E-002
 -0.73410460E+002  0.19492217E-002  0.13259660E-002
 -0.73261126E+002  0.17768708E-002  0.13182649E-002
 -0.73111793E+002  0.15783912E-002  0.13103062E-002
 -0.72962460E+002  0.13532760E-002  0.13022036E-002
 -0.72813126E+002  0.11016447E-002  0.12939138E-002
 -0.72663793E+002  0.82428917E-003  0.12854315E-002
 -0.72514460E+002  0.52269632E-003  0.12767402E-002
 -0.72365126E+002  0.19904495E-003  0.12678134E-002
 -0.72215793E+002 -0.14382852E-003  0.12586161E-002
 -0.72066460E+002 -0.50248260E-003  0.12491028E-002
 -0.71917126E+002 -0.87295737E-003  0.12392245E-002
 -0.71767793E+002 -0.12508768E-002  0.12289311E-002
 -0.71618460E+002 -0.16315639E-002  0.12181677E-002
 -0.71469126E+002 -0.20101809E-002  0.12068875E-002
 -0.71319793E+002 -0.23818579E-002  0.11950482E-002
 -0.71170460E+002 -0.27418329E-002  0.11826122E-002
 -0.71021126E+002 -0.30855865E-002  0.11695462E-002
 -0.70871793E+002 -0.34089482E-002  0.11558243E-002
 -0.70722460E+002 -0.37082088E-002  0.11414217E-002
 -0.70573126E+002 -0.39801850E-002  0.11263095E-002
 -0.70423793E+002 -0.42222760E-002  0.11104621E-002
 -0.70274460E+002 -0.44324885E-002  0.10938421E-002
 -0.70125126E+002 -0.46094269E-002  0.10764136E-002
 -0.69975793E+002 -0.47522685E-002  0.10581320E-002
 -0.69826460E+002 -0.48607104E-002  0.10389479E-002
 -0.69677126E+002 -0.49349016E-002  0.10188139E-002
 -0.69527793E+002 -0.49753602E-002  0.99767920E-003
 -0.69378460E+002 -0.49828930E-002  0.97549918E-003
 -0.69229126E+002 -0.49585039E-002  0.95223055E-003
 -0.69079793E+002 -0.49033188E-002  0.92783821E-003
 -0.68930460E+002 -0.48185091E-002  0.90229335E-003
 -0.68781126E+002 -0.47052399E-002  0.87557526E-003
 -0.68631793E+002 -0.45646178E-002  0.84766769E-003
 -0.68482460E+002 -0.43976602E-002  0.81856266E-003
 -0.68333126E+002 -0.42052776E-002  0.78825654E-003
 -0.68183793E+002 -0.39882602E-002  0.75674698E-003
 -0.68034460E+002 -0.37472738E-002  0.72403785E-003
 -0.67885126E+002 -0.34828655E-002  0.69013204E-003
 -0.67735793E+002 -0.31954643E-002  0.65503123E-003
 -0.67586460E+002 -0.28853972E-002  0.61879401E-003
 -0.67437126E+002 -0.25528884E-002  0.58132289E-003
 -0.67287793E+002 -0.21980802E-002  0.54267345E-003
 -0.67138460E+002 -0.18210363E-002  0.50285739E-003
 -0.66989126E+002 -0.14217609E-002  0.46188691E-003
 -0.66839793E+002 -0.10002058E-002  0.41978491E-003
 -0.66690460E+002 -0.55628190E-003  0.37658606E-003
 -0.66541126E+002 -0.89876760E-004  0.33234379E-003
 -0.66391793E+002  0.39915027E-003  0.28712994E-003
 -0.66242460E+002  0.91094560E-003  0.24104764E-003
 -0.66093126E+002  0.14456623E-002  0.19423690E-003
 -0.65943793E+002  0.20034457E-002  0.14688319E-003
 -0.65794460E+002  0.25844217E-002  0.99224295E-004
 -0.65645126E+002  0.31886865E-002  0.51561262E-004
 -0.65495793E+002  0.38162728E-002  0.42607471E-005
 -0.65346460E+002  0.44671312E-002 -0.42235712E-004
 -0.65197126E+002  0.51410901E-002 -0.87404601E-004
 -0.65047793E+002  0.58378169E-002 -0.13064350E-003
 -0.64898460E+002  0.65567686E-002 -0.17146209E-003
 -0.64749126E+002  0.72971466E-002 -0.20868728E-003
 -0.64599793E+002  0.80578359E-002 -0.24167066E-003
 -0.64450460E+002  0.88373610E-002 -0.26947178E-003
 -0.64301126E+002  0.96338352E-002 -0.29107446E-003
 -0.64151793E+002  0.10444911E-001 -0.30538354E-003
 -0.64002460E+002  0.11267754E-001 -0.31122965E-003
 -0.63853126E+002  0.12099011E-001 -0.30738149E-003
 -0.63703793E+002  0.12934803E-001 -0.29254525E-003
 -0.63554460E+002  0.13770725E-001 -0.26538020E-003
 -0.63405126E+002  0.14601868E-001 -0.22450443E-003
 -0.63255793E+002  0.15422860E-001 -0.16851209E-003
 -0.63106460E+002  0.16227927E-001 -0.95985436E-004
 -0.62957126E+002  0.17010971E-001 -0.55091772E-005
 -0.62807793E+002  0.17765670E-001  0.10431087E-003
 -0.62658460E+002  0.18485604E-001  0.23482744E-003
 -0.62509126E+002  0.19164394E-001  0.38733392E-003
 -0.62359793E+002  0.19795867E-001  0.56304399E-003
 -0.62210460E+002  0.20374227E-001  0.76306858E-003
 -0.62061126E+002  0.20894253E-001  0.98839165E-003
 -0.61911793E+002  0.21351495E-001  0.12398490E-002
 -0.61762460E+002  0.21742485E-001  0.15181064E-002
 -0.61613126E+002  0.22064949E-001  0.18236282E-002
 -0.61463793E+002  0.22318011E-001  0.21566635E-002
 -0.61314460E+002  0.22502391E-001  0.25172104E-002
 -0.61165126E+002  0.22620582E-001  0.29050870E-002
 -0.61015793E+002  0.22676999E-001  0.33195499E-002
 -0.60866460E+002  0.22678090E-001  0.37598072E-002
 -0.60717126E+002  0.22632393E-001  0.42250429E-002
 -0.60567793E+002  0.22550528E-001  0.47127844E-002
 -0.60418460E+002  0.22445087E-001  0.52215986E-002
 -0.60269126E+002  0.22330439E-001  0.57492523E-002
 -0.60119793E+002  0.22222378E-001  0.62932369E-002
 -0.59970460E+002  0.22137635E-001  0.68512870E-002
 -0.59821126E+002  0.22093210E-001  0.74199686E-002
 -0.59671793E+002  0.22105528E-001  0.79969498E-002
 -0.59522460E+002  0.22189422E-001  0.85798295E-002
 -0.59373126E+002  0.22356979E-001  0.91668867E-002
 -0.59223793E+002  0.22616312E-001  0.97572185E-002
 -0.59074460E+002  0.22970361E-001  0.10350526E-001
 -0.58925126E+002  0.23415867E-001  0.10947102E-001
 -0.58775793E+002  0.23942670E-001  0.11547572E-001
 -0.58626460E+002  0.24533526E-001  0.12150301E-001
 -0.58477126E+002  0.25164602E-001  0.12752445E-001
 -0.58327793E+002  0.25806763E-001  0.13346559E-001
 -0.58178460E+002  0.26427707E-001  0.13919196E-001
 -0.58029126E+002  0.26994834E-001  0.14452296E-001
 -0.57879793E+002  0.27478539E-001  0.14921434E-001
 -0.57730460E+002  0.27855435E-001  0.15302591E-001
 -0.57581126E+002  0.28110819E-001  0.15573343E-001
 -0.57431793E+002  0.28239800E-001  0.15718829E-001
 -0.57282460E+002  0.28246790E-001  0.15734149E-001
 -0.57133126E+002  0.28143534E-001  0.15623663E-001
 -0.56983793E+002  0.27946241E-001  0.15399165E-001
 -0.56834460E+002  0.27672491E-001  0.15076385E-001
 -0.56685126E+002  0.27338485E-001  0.14670891E-001
 -0.56535793E+002  0.26956961E-001  0.14195800E-001
 -0.56386460E+002  0.26535821E-001  0.13659781E-001
 -0.56237126E+002  0.26077459E-001  0.13066314E-001
 -0.56087793E+002  0.25578677E-001  0.12413621E-001
 -0.55938460E+002  0.25031151E-001  0.11695220E-001
 -0.55789126E+002  0.24422441E-001  0.10900823E-001
 -0.55639793E+002  0.23737539E-001  0.10018849E-001
 -0.55490460E+002  0.22960972E-001  0.90373673E-002
 -0.55341126E+002  0.22079322E-001  0.79485048E-002
 -0.55191793E+002  0.21083965E-001  0.67502604E-002
 -0.55042460E+002  0.19973644E-001  0.54482450E-002
 -0.54893126E+002  0.18756464E-001  0.40563432E-002
 -0.54743793E+002  0.17450911E-001  0.25991005E-002
 -0.54594460E+002  0.16085702E-001  0.11079305E-002
 -0.54445126E+002  0.14698449E-001 -0.37978128E-003
 -0.54295793E+002  0.13333280E-001 -0.18230841E-002
 -0.54146460E+002  0.12037717E-001 -0.31781843E-002
 -0.53997126E+002  0.10859105E-001 -0.44032751E-002
 -0.53847793E+002  0.98409780E-002 -0.54602451E-002
 -0.53698460E+002  0.90197208E-002 -0.63178780E-002
 -0.53549126E+002  0.84219788E-002 -0.69552769E-002
 -0.53399793E+002  0.80631026E-002 -0.73635073E-002
 -0.53250460E+002  0.79468187E-002 -0.75458877E-002
 -0.53101126E+002  0.80660487E-002 -0.75162135E-002
 -0.52951793E+002  0.84046184E-002 -0.72974291E-002
 -0.52802460E+002  0.89394503E-002 -0.69163860E-002
 -0.52653126E+002  0.96428488E-002 -0.64010115E-002
 -0.52503793E+002  0.10484602E-001 -0.57818711E-002
 -0.52354460E+002  0.11433695E-001 -0.50833302E-002
 -0.52205126E+002  0.12459605E-001 -0.43268513E-002
 -0.52055793E+002  0.13533200E-001 -0.35334672E-002
 -0.51906460E+002  0.14627305E-001 -0.27182543E-002
 -0.51757126E+002  0.15717022E-001 -0.18938295E-002
 -0.51607793E+002  0.16779859E-001 -0.10706112E-002
 -0.51458460E+002  0.17795770E-001 -0.25622270E-003
 -0.51309126E+002  0.18747091E-001  0.54362703E-003
 -0.51159793E+002  0.19618461E-001  0.13221848E-002
 -0.51010460E+002  0.20396716E-001  0.20771421E-002
 -0.50861126E+002  0.21070771E-001  0.28058156E-002
 -0.50711793E+002  0.21631509E-001  0.35062662E-002
 -0.50562460E+002  0.22071687E-001  0.41771619E-002
 -0.50413126E+002  0.22385818E-001  0.48176730E-002
 -0.50263793E+002  0.22570103E-001  0.54273740E-002
 -0.50114460E+002  0.22622335E-001  0.60061875E-002
 -0.49965126E+002  0.22541830E-001  0.65543170E-002
 -0.49815793E+002  0.22329364E-001  0.70722028E-002
 -0.49666460E+002  0.21987099E-001  0.75613950E-002
 -0.49517126E+002  0.21518546E-001  0.80208790E-002
 -0.49367793E+002  0.20928495E-001  0.84524385E-002
 -0.49218459E+002  0.20222986E-001  0.88570464E-002
 -0.49069126E+002  0.19409250E-001  0.92357015E-002
 -0.48919793E+002  0.18495684E-001  0.95893624E-002
 -0.48770459E+002  0.17491806E-001  0.99190782E-002
 -0.48621126E+002  0.16408222E-001  0.10225178E-001
 -0.48471793E+002  0.15256587E-001  0.10508278E-001
 -0.48322459E+002  0.14049561E-001  0.10768453E-001
 -0.48173126E+002  0.12800749E-001  0.11005319E-001
 -0.48023793E+002  0.11524635E-001  0.11217895E-001
 -0.47874459E+002  0.10236465E-001  0.11404483E-001
 -0.47725126E+002  0.89520973E-002  0.11562485E-001
 -0.47575793E+002  0.76877827E-002  0.11688545E-001
 -0.47426459E+002  0.64598597E-002  0.11777942E-001
 -0.47277126E+002  0.52843381E-002  0.11825609E-001
 -0.47127793E+002  0.41763667E-002  0.11825166E-001
 -0.46978459E+002  0.31495748E-002  0.11769821E-001
 -0.46829126E+002  0.22153049E-002  0.11653130E-001
 -0.46679793E+002  0.13818101E-002  0.11470115E-001
 -0.46530459E+002  0.65349333E-003  0.11215387E-001
 -0.46381126E+002  0.30343016E-004  0.10887528E-001
 -0.46231793E+002 -0.49231200E-003  0.10490076E-001
 -0.46082459E+002 -0.92358019E-003  0.10027985E-001
 -0.45933126E+002 -0.12763012E-002  0.95091559E-002
 -0.45783793E+002 -0.15658726E-002  0.89469689E-002
 -0.45634459E+002 -0.18087981E-002  0.83556021E-002
 -0.45485126E+002 -0.20211549E-002  0.77485565E-002
 -0.45335793E+002 -0.22172299E-002  0.71402947E-002
 -0.45186459E+002 -0.24085000E-002  0.65436041E-002
 -0.45037126E+002 -0.26030562E-002  0.59677780E-002
 -0.44887793E+002 -0.28054690E-002  0.54206563E-002
 -0.44738459E+002 -0.30170260E-002  0.49083296E-002
 -0.44589126E+002 -0.32362250E-002  0.44317376E-002
 -0.44439793E+002 -0.34594057E-002  0.39923944E-002
 -0.44290459E+002 -0.36814121E-002  0.35890548E-002
 -0.44141126E+002 -0.38962196E-002  0.32192259E-002
 -0.43991793E+002 -0.40974695E-002  0.28805649E-002
 -0.43842459E+002 -0.42789031E-002  0.25695231E-002
 -0.43693126E+002 -0.44346833E-002  0.22822163E-002
 -0.43543793E+002 -0.45596308E-002  0.20148951E-002
 -0.43394459E+002 -0.46493638E-002  0.17639236E-002
 -0.43245126E+002 -0.47003822E-002  0.15258862E-002
 -0.43095793E+002 -0.47100968E-002  0.12976589E-002
 -0.42946459E+002 -0.46768228E-002  0.10765539E-002
 -0.42797126E+002 -0.45997430E-002  0.85998434E-003
 -0.42647793E+002 -0.44788566E-002  0.64631208E-003
 -0.42498459E+002 -0.43149127E-002  0.43333407E-003
 -0.42349126E+002 -0.41093382E-002  0.22021696E-003
 -0.42199793E+002 -0.38641564E-002  0.62054761E-005
 -0.42050459E+002 -0.35819111E-002 -0.20933952E-003
 -0.41901126E+002 -0.32655835E-002 -0.42545705E-003
 -0.41751793E+002 -0.29185111E-002 -0.64258261E-003
 -0.41602459E+002 -0.25443146E-002 -0.85940864E-003
 -0.41453126E+002 -0.21468174E-002 -0.10750991E-002
 -0.41303793E+002 -0.17299753E-002 -0.12879329E-002
 -0.41154459E+002 -0.12978136E-002 -0.14963207E-002
 -0.41005126E+002 -0.85435624E-003 -0.16977696E-002
 -0.40855793E+002 -0.40358039E-003 -0.18909560E-002
 -0.40706459E+002  0.50641571E-004 -0.20738493E-002
 -0.40557126E+002  0.50458378E-003 -0.22424576E-002
 -0.40407793E+002  0.95470194E-003 -0.23950040E-002
 -0.40258459E+002  0.13976672E-002 -0.25300100E-002
 -0.40109126E+002  0.18303852E-002 -0.26448337E-002
 -0.39959793E+002  0.22500175E-002 -0.27375363E-002
 -0.39810459E+002  0.26539960E-002 -0.28064389E-002
 -0.39661126E+002  0.30400271E-002 -0.28501189E-002
 -0.39511793E+002  0.34060980E-002 -0.28676730E-002
 -0.39362459E+002  0.37504743E-002 -0.28584151E-002
 -0.39213126E+002  0.40716991E-002 -0.28217594E-002
 -0.39063793E+002  0.43685880E-002 -0.27582183E-002
 -0.38914459E+002  0.46402200E-002 -0.26680849E-002
 -0.38765126E+002  0.48859311E-002 -0.25517897E-002
 -0.38615793E+002  0.51053061E-002 -0.24105042E-002
 -0.38466459E+002  0.52981674E-002 -0.22456381E-002
 -0.38317126E+002  0.54645675E-002 -0.20586670E-002
 -0.38167793E+002  0.56047771E-002 -0.18509757E-002
 -0.38018459E+002  0.57192775E-002 -0.16251562E-002
 -0.37869126E+002  0.58087461E-002 -0.13833620E-002
 -0.37719793E+002  0.58740471E-002 -0.11264038E-002
 -0.37570459E+002  0.59162172E-002 -0.85703628E-003
 -0.37421126E+002  0.59364488E-002 -0.57727332E-003
 -0.37271793E+002  0.59360748E-002 -0.28939350E-003
 -0.37122459E+002  0.59165463E-002  0.46814936E-005
 -0.36973126E+002  0.58794132E-002  0.30294628E-003
 -0.36823793E+002  0.58262980E-002  0.60345913E-003
 -0.36674459E+002  0.57588696E-002  0.90434571E-003
 -0.36525126E+002  0.56788168E-002  0.12038083E-002
 -0.36375793E+002  0.55878167E-002  0.15001281E-002
 -0.36226459E+002  0.54875086E-002  0.17916722E-002
 -0.36077126E+002  0.53794642E-002  0.20768891E-002
 -0.35927793E+002  0.52651610E-002  0.23543142E-002
 -0.35778459E+002  0.51459592E-002  0.26225684E-002
