 -0.10686113E+003  0.24498358E-003  0.11440204E-002
 -0.10671179E+003  0.25503731E-003  0.11485781E-002
 -0.10656246E+003  0.26516137E-003  0.11531427E-002
 -0.10641313E+003  0.27535507E-003  0.11577142E-002
 -0.10626379E+003  0.28561883E-003  0.11622926E-002
 -0.10611446E+003  0.29595253E-003  0.11668777E-002
 -0.10596513E+003  0.30635609E-003  0.11714694E-002
 -0.10581579E+003  0.31682936E-003  0.11760676E-002
 -0.10566646E+003  0.32737223E-003  0.11806722E-002
 -0.10551713E+003  0.33798401E-003  0.11852830E-002
 -0.10536779E+003  0.34866519E-003  0.11898998E-002
 -0.10521846E+003  0.35941562E-003  0.11945227E-002
 -0.10506913E+003  0.37023463E-003  0.11991515E-002
 -0.10491979E+003  0.38112274E-003  0.12037859E-002
 -0.10477046E+003  0.39215667E-003  0.12095462E-002
 -0.10462113E+003  0.40318587E-003  0.12141942E-002
 -0.10447179E+003  0.41428396E-003  0.12188475E-002
 -0.10432246E+003  0.42545008E-003  0.12235061E-002
 -0.10417313E+003  0.43668421E-003  0.12281697E-002
 -0.10402379E+003  0.44798562E-003  0.12328386E-002
 -0.10387446E+003  0.45935551E-003  0.12375122E-002
 -0.10372513E+003  0.47079320E-003  0.12421904E-002
 -0.10357579E+003  0.48229784E-003  0.12468734E-002
 -0.10342646E+003  0.49387013E-003  0.12515611E-002
 -0.10327713E+003  0.50550923E-003  0.12562530E-002
 -0.10312779E+003  0.51721580E-003  0.12609492E-002
 -0.10297846E+003  0.52898832E-003  0.12656496E-002
 -0.10282913E+003  0.54082824E-003  0.12703538E-002
 -0.10267979E+003  0.55273384E-003  0.12750622E-002
 -0.10253046E+003  0.56470601E-003  0.12797741E-002
 -0.10238113E+003  0.57674449E-003  0.12844897E-002
 -0.10223179E+003  0.58884788E-003  0.12892090E-002
 -0.10208246E+003  0.60101750E-003  0.12939313E-002
 -0.10193313E+003  0.61325253E-003  0.12986573E-002
 -0.10178379E+003  0.62555297E-003  0.13033860E-002
 -0.10163446E+003  0.63791784E-003  0.13081177E-002
 -0.10148513E+003  0.65034797E-003  0.13128525E-002
 -0.10133579E+003  0.66284244E-003  0.13175899E-002
 -0.10118646E+003  0.67540178E-003  0.13223297E-002
 -0.10103713E+003  0.68802472E-003  0.13270720E-002
 -0.10088779E+003  0.70071164E-003  0.13318165E-002
 -0.10073846E+003  0.71346260E-003  0.13365633E-002
 -0.10058913E+003  0.72627668E-003  0.13413120E-002
 -0.10043979E+003  0.73915438E-003  0.13460624E-002
 -0.10029046E+003  0.75209497E-003  0.13508146E-002
 -0.10014113E+003  0.76509838E-003  0.13555683E-002
 -0.99991793E+002  0.77816360E-003  0.13603235E-002
 -0.99842459E+002  0.79129201E-003  0.13650797E-002
 -0.99693126E+002  0.80448207E-003  0.13698370E-002
 -0.99543793E+002  0.81773413E-003  0.13745951E-002
 -0.99394459E+002  0.83104764E-003  0.13793541E-002
 -0.99245126E+002  0.84442226E-003  0.13841138E-002
 -0.99095793E+002  0.85785839E-003  0.13888736E-002
 -0.98946459E+002  0.87135528E-003  0.13936336E-002
 -0.98797126E+002  0.88491190E-003  0.13983937E-002
 -0.98647793E+002  0.89852964E-003  0.14031537E-002
 -0.98498459E+002  0.91220673E-003  0.14079134E-002
 -0.98349126E+002  0.92594367E-003  0.14126724E-002
 -0.98199793E+002  0.93974008E-003  0.14174307E-002
 -0.98050459E+002  0.95359603E-003  0.14221881E-002
 -0.97901126E+002  0.96751040E-003  0.14269446E-002
 -0.97751793E+002  0.98148340E-003  0.14316994E-002
 -0.97602459E+002  0.99551437E-003  0.14364531E-002
 -0.97453126E+002  0.10096035E-002  0.14412048E-002
 -0.97303793E+002  0.10237506E-002  0.14459546E-002
