 -0.10687357E+003  0.50172829E-003 -0.75589497E-003
 -0.98249570E+002  0.11767654E-002 -0.10416889E-002
 -0.98112681E+002  0.11890818E-002 -0.10463815E-002
 -0.97975793E+002  0.12014446E-002 -0.10510754E-002
 -0.97838904E+002  0.12138546E-002 -0.10557703E-002
 -0.97702015E+002  0.12263104E-002 -0.10604663E-002
 -0.97565126E+002  0.12388132E-002 -0.10651630E-002
 -0.97428237E+002  0.12513616E-002 -0.10698602E-002
 -0.97291348E+002  0.12639561E-002 -0.10745578E-002
 -0.97154459E+002  0.12765961E-002 -0.10792555E-002
 -0.97017570E+002  0.12892822E-002 -0.10839532E-002
 -0.96880681E+002  0.13020131E-002 -0.10886507E-002
 -0.96743793E+002  0.13147894E-002 -0.10933478E-002
 -0.96606904E+002  0.13276108E-002 -0.10980442E-002
 -0.96470015E+002  0.13404762E-002 -0.11027396E-002
 -0.96333126E+002  0.13533869E-002 -0.11074341E-002
 -0.96196237E+002  0.13663415E-002 -0.11121272E-002
 -0.96059348E+002  0.13793399E-002 -0.11168188E-002
 -0.95922459E+002  0.13923823E-002 -0.11215087E-002
 -0.95785570E+002  0.14054680E-002 -0.11261965E-002
 -0.95648681E+002  0.14185975E-002 -0.11308821E-002
 -0.95511793E+002  0.14317701E-002 -0.11355652E-002
 -0.95374904E+002  0.14449854E-002 -0.11402457E-002
 -0.95238015E+002  0.14582433E-002 -0.11449231E-002
 -0.95101126E+002  0.14715439E-002 -0.11495973E-002
 -0.94964237E+002  0.14848870E-002 -0.11542680E-002
 -0.94827348E+002  0.14982717E-002 -0.11589351E-002
 -0.94690459E+002  0.15116983E-002 -0.11635980E-002
 -0.94553570E+002  0.15251665E-002 -0.11682567E-002
 -0.94416681E+002  0.15386757E-002 -0.11729108E-002
 -0.94279793E+002  0.15522262E-002 -0.11775600E-002
 -0.94142904E+002  0.15658172E-002 -0.11822041E-002
 -0.94006015E+002  0.15794493E-002 -0.11868427E-002
 -0.93869126E+002  0.15931213E-002 -0.11914756E-002
 -0.93732237E+002  0.16068332E-002 -0.11961025E-002
 -0.93595348E+002  0.16205856E-002 -0.12007230E-002
 -0.93458459E+002  0.16343770E-002 -0.12053366E-002
 -0.93321570E+002  0.16482078E-002 -0.12099434E-002
 -0.93184681E+002  0.16620778E-002 -0.12145429E-002
 -0.93047793E+002  0.16759867E-002 -0.12191346E-002
 -0.92910904E+002  0.16899342E-002 -0.12237181E-002
 -0.92774015E+002  0.17039197E-002 -0.12282934E-002
 -0.92637126E+002  0.17179435E-002 -0.12328601E-002
 -0.92500237E+002  0.17320054E-002 -0.12374174E-002
 -0.92363348E+002  0.17461045E-002 -0.12419653E-002
 -0.92226459E+002  0.17602409E-002 -0.12465033E-002
 -0.92089570E+002  0.17744147E-002 -0.12510310E-002
 -0.91952681E+002  0.17886254E-002 -0.12555482E-002
 -0.91815793E+002  0.18028724E-002 -0.12600542E-002
 -0.91678904E+002  0.18171559E-002 -0.12645486E-002
 -0.91542015E+002  0.18314755E-002 -0.12690312E-002
 -0.91405126E+002  0.18458313E-002 -0.12735013E-002
 -0.91268237E+002  0.18602222E-002 -0.12779587E-002
 -0.91131348E+002  0.18746486E-002 -0.12824029E-002
 -0.90994459E+002  0.18891101E-002 -0.12868333E-002
 -0.90857570E+002  0.19036068E-002 -0.12912494E-002
 -0.90720681E+002  0.19181378E-002 -0.12956508E-002
 -0.90583793E+002  0.19327037E-002 -0.13000370E-002
 -0.90446904E+002  0.19473034E-002 -0.13044076E-002
 -0.90310015E+002  0.19619373E-002 -0.13087619E-002
 -0.90173126E+002  0.19766046E-002 -0.13130994E-002
 -0.90036237E+002  0.19913062E-002 -0.13174195E-002
 -0.89899348E+002  0.20060403E-002 -0.13217218E-002
 -0.89762459E+002  0.20208085E-002 -0.13260056E-002
 -0.89625570E+002  0.20356091E-002 -0.13302702E-002
 -0.89488681E+002  0.20504423E-002 -0.13345153E-002
 -0.89351793E+002  0.20653084E-002 -0.13387401E-002
 -0.89214904E+002  0.20802068E-002 -0.13429439E-002
 -0.89078015E+002  0.20951375E-002 -0.13471261E-002
 -0.88941126E+002  0.21100998E-002 -0.13512862E-002
 -0.88804237E+002  0.21250942E-002 -0.13554229E-002
 -0.88667348E+002  0.21401198E-002 -0.13595364E-002
 -0.88530459E+002  0.21551770E-002 -0.13636249E-002
 -0.88393570E+002  0.21702649E-002 -0.13676883E-002
 -0.88256681E+002  0.21853839E-002 -0.13717255E-002
 -0.88119793E+002  0.22005333E-002 -0.13757360E-002
 -0.87982904E+002  0.22157140E-002 -0.13797188E-002
 -0.87846015E+002  0.22309259E-002 -0.13836734E-002
 -0.87709126E+002  0.22461694E-002 -0.13875989E-002
 -0.87572237E+002  0.22614451E-002 -0.13914947E-002
 -0.87435348E+002  0.22767554E-002 -0.13953599E-002
 -0.87298459E+002  0.22920996E-002 -0.13991939E-002
 -0.87161570E+002  0.23074786E-002 -0.14029955E-002
 -0.87024681E+002  0.23228922E-002 -0.14067635E-002
 -0.86887793E+002  0.23383379E-002 -0.14104969E-002
 -0.86750904E+002  0.23538137E-002 -0.14141935E-002
 -0.86614015E+002  0.23693150E-002 -0.14178514E-002
 -0.86477126E+002  0.23848356E-002 -0.14214681E-002
 -0.86340237E+002  0.24003716E-002 -0.14250418E-002
 -0.86203348E+002  0.24159185E-002 -0.14285703E-002
 -0.86066459E+002  0.24314748E-002 -0.14320523E-002
 -0.85929570E+002  0.24470425E-002 -0.14354870E-002
 -0.85792681E+002  0.24626289E-002 -0.14388742E-002
 -0.85655793E+002  0.24782448E-002 -0.14422157E-002
 -0.85518904E+002  0.24939051E-002 -0.14455123E-002
 -0.85382015E+002  0.25096280E-002 -0.14487652E-002
 -0.85245126E+002  0.25254280E-002 -0.14519763E-002
 -0.85108237E+002  0.25413183E-002 -0.14551453E-002
 -0.84971348E+002  0.25573054E-002 -0.14582708E-002
 -0.84834459E+002  0.25733859E-002 -0.14613500E-002
 -0.84697570E+002  0.25895483E-002 -0.14643786E-002
 -0.84560681E+002  0.26057700E-002 -0.14673512E-002
 -0.84423793E+002  0.26220247E-002 -0.14702610E-002
 -0.84286904E+002  0.26382819E-002 -0.14731021E-002
 -0.84150015E+002  0.26545133E-002 -0.14758691E-002
 -0.84013126E+002  0.26706968E-002 -0.14785567E-002
 -0.83876237E+002  0.26868222E-002 -0.14811609E-002
 -0.83739348E+002  0.27028910E-002 -0.14836793E-002
 -0.83602459E+002  0.27189162E-002 -0.14861104E-002
 -0.83465570E+002  0.27349222E-002 -0.14884529E-002
 -0.83328681E+002  0.27509390E-002 -0.14907066E-002
 -0.83191793E+002  0.27669995E-002 -0.14928720E-002
 -0.83054904E+002  0.27831338E-002 -0.14949486E-002
 -0.82918015E+002  0.27993663E-002 -0.14969367E-002
 -0.82781126E+002  0.28157122E-002 -0.14988365E-002
 -0.82644237E+002  0.28321789E-002 -0.15006474E-002
 -0.82507348E+002  0.28487678E-002 -0.15023673E-002
 -0.82370459E+002  0.28654736E-002 -0.15039931E-002
 -0.82233570E+002  0.28822896E-002 -0.15055202E-002
 -0.82096681E+002  0.28992068E-002 -0.15069429E-002
 -0.81959793E+002  0.29162198E-002 -0.15082526E-002
 -0.81822904E+002  0.29333220E-002 -0.15094418E-002
 -0.81686015E+002  0.29505094E-002 -0.15105013E-002
 -0.81549126E+002  0.29677773E-002 -0.15114239E-002
 -0.81412237E+002  0.29851183E-002 -0.15122036E-002
 -0.81275348E+002  0.30025267E-002 -0.15128376E-002
 -0.81138459E+002  0.30199911E-002 -0.15133238E-002
 -0.81001570E+002  0.30375036E-002 -0.15136638E-002
 -0.80864681E+002  0.30550548E-002 -0.15138590E-002
 -0.80727793E+002  0.30726397E-002 -0.15139109E-002
 -0.80590904E+002  0.30902601E-002 -0.15138206E-002
 -0.80454015E+002  0.31079217E-002 -0.15135834E-002
 -0.80317126E+002  0.31255167E-002 -0.15127292E-002
 -0.80180237E+002  0.31433199E-002 -0.15121929E-002
 -0.80043348E+002  0.31612211E-002 -0.15114784E-002
 -0.79906459E+002  0.31792460E-002 -0.15105687E-002
 -0.79769570E+002  0.31974210E-002 -0.15094441E-002
 -0.79632681E+002  0.32157689E-002 -0.15080842E-002
 -0.79495793E+002  0.32343114E-002 -0.15064702E-002
 -0.79358904E+002  0.32530650E-002 -0.15045839E-002
 -0.79222015E+002  0.32720445E-002 -0.15024119E-002
 -0.79085126E+002  0.32912624E-002 -0.14999429E-002
 -0.78948237E+002  0.33107312E-002 -0.14971691E-002
 -0.78811348E+002  0.33304656E-002 -0.14940867E-002
 -0.78674459E+002  0.33504799E-002 -0.14906933E-002
 -0.78537570E+002  0.33707926E-002 -0.14869888E-002
 -0.78400681E+002  0.33914249E-002 -0.14829716E-002
 -0.78263793E+002  0.34123992E-002 -0.14786414E-002
 -0.78126904E+002  0.34337391E-002 -0.14739940E-002
 -0.77990015E+002  0.34554698E-002 -0.14690234E-002
 -0.77853126E+002  0.34776116E-002 -0.14637176E-002
 -0.77716237E+002  0.35001860E-002 -0.14580642E-002
 -0.77579348E+002  0.35232090E-002 -0.14520445E-002
 -0.77442459E+002  0.35466955E-002 -0.14456356E-002
 -0.77305570E+002  0.35706541E-002 -0.14388138E-002
 -0.77168681E+002  0.35950918E-002 -0.14315511E-002
 -0.77031793E+002  0.36200113E-002 -0.14238169E-002
 -0.76894904E+002  0.36454137E-002 -0.14155804E-002
 -0.76758015E+002  0.36712955E-002 -0.14068084E-002
 -0.76621126E+002  0.36976540E-002 -0.13974654E-002
 -0.76484237E+002  0.37244867E-002 -0.13875177E-002
 -0.76347348E+002  0.37517952E-002 -0.13769279E-002
 -0.76210459E+002  0.37795891E-002 -0.13656609E-002
 -0.76073570E+002  0.38078921E-002 -0.13536811E-002
 -0.75936681E+002  0.38367518E-002 -0.13409540E-002
 -0.75799793E+002  0.38662477E-002 -0.13274502E-002
 -0.75662904E+002  0.38965043E-002 -0.13131462E-002
 -0.75526015E+002  0.39277044E-002 -0.12980288E-002
 -0.75389126E+002  0.39601079E-002 -0.12820981E-002
 -0.75252237E+002  0.39940643E-002 -0.12653718E-002
 -0.75115348E+002  0.40300322E-002 -0.12478910E-002
 -0.74978459E+002  0.40685913E-002 -0.12297207E-002
 -0.74841570E+002  0.41104577E-002 -0.12109573E-002
 -0.74704681E+002  0.41564928E-002 -0.11917243E-002
 -0.74567793E+002  0.42077032E-002 -0.11721800E-002
 -0.74430904E+002  0.42652425E-002 -0.11525067E-002
 -0.74294015E+002  0.43303962E-002 -0.11329162E-002
 -0.74157126E+002  0.44032066E-002 -0.11135609E-002
 -0.74020237E+002  0.44877710E-002 -0.10948259E-002
 -0.73883349E+002  0.45843600E-002 -0.10768867E-002
 -0.73746460E+002  0.46945151E-002 -0.10599835E-002
 -0.73609571E+002  0.48197292E-002 -0.10443381E-002
 -0.73472682E+002  0.49613969E-002 -0.10301482E-002
 -0.73335793E+002  0.51207516E-002 -0.10175742E-002
 -0.73198904E+002  0.52988097E-002 -0.10067311E-002
 -0.73062015E+002  0.54963161E-002 -0.99768243E-003
 -0.72925126E+002  0.57136902E-002 -0.99043112E-003
 -0.72788237E+002  0.59509869E-002 -0.98492080E-003
 -0.72651349E+002  0.62078639E-002 -0.98103039E-003
 -0.72514460E+002  0.64835626E-002 -0.97857859E-003
 -0.72377571E+002  0.67769031E-002 -0.97732587E-003
 -0.72240682E+002  0.70862951E-002 -0.97698662E-003
 -0.72103793E+002  0.74097634E-002 -0.97723220E-003
 -0.71966904E+002  0.77449881E-002 -0.97770900E-003
 -0.71830015E+002  0.80893606E-002 -0.97804906E-003
 -0.71693126E+002  0.84400458E-002 -0.97788632E-003
 -0.71556237E+002  0.87940626E-002 -0.97687142E-003
 -0.71419349E+002  0.91483575E-002 -0.97468506E-003
 -0.71282460E+002  0.94998926E-002 -0.97105121E-003
 -0.71145571E+002  0.98457217E-002 -0.96575080E-003
 -0.71008682E+002  0.10183066E-001 -0.95863305E-003
 -0.70871793E+002  0.10509383E-001 -0.94961636E-003
 -0.70734904E+002  0.10822411E-001 -0.93869471E-003
 -0.70598015E+002  0.11120220E-001 -0.92594081E-003
 -0.70461126E+002  0.11401226E-001 -0.91150239E-003
 -0.70324237E+002  0.11664207E-001 -0.89559454E-003
 -0.70187349E+002  0.11908290E-001 -0.87849560E-003
 -0.70050460E+002  0.12132941E-001 -0.86053981E-003
 -0.69913571E+002  0.12337925E-001 -0.84209865E-003
 -0.69776682E+002  0.12523275E-001 -0.82357630E-003
 -0.69639793E+002  0.12689249E-001 -0.80539596E-003
 -0.69502904E+002  0.12836280E-001 -0.78798542E-003
 -0.69366015E+002  0.12964927E-001 -0.77176310E-003
 -0.69229126E+002  0.13075840E-001 -0.75713439E-003
 -0.69092237E+002  0.13169703E-001 -0.74447709E-003
 -0.68955349E+002  0.13247208E-001 -0.73413209E-003
 -0.68818460E+002  0.13309014E-001 -0.72640894E-003
 -0.68681571E+002  0.13355723E-001 -0.72157155E-003
 -0.68544682E+002  0.13387865E-001 -0.71984401E-003
 -0.68407793E+002  0.13405878E-001 -0.72141300E-003
 -0.68270904E+002  0.13410106E-001 -0.72642543E-003
 -0.68134015E+002  0.13400808E-001 -0.73500304E-003
 -0.67997126E+002  0.13378158E-001 -0.74723523E-003
 -0.67860237E+002  0.13340543E-001 -0.76335359E-003
 -0.67723349E+002  0.13291395E-001 -0.78309878E-003
 -0.67586460E+002  0.13229102E-001 -0.80664980E-003
 -0.67449571E+002  0.13153692E-001 -0.83401773E-003
 -0.67312682E+002  0.13065209E-001 -0.86520301E-003
 -0.67175793E+002  0.12963728E-001 -0.90019197E-003
 -0.67038904E+002  0.12849365E-001 -0.93894727E-003
 -0.66902015E+002  0.12722289E-001 -0.98142113E-003
 -0.66765126E+002  0.12582726E-001 -0.10275445E-002
 -0.66628237E+002  0.12430964E-001 -0.10772252E-002
 -0.66491349E+002  0.12267344E-001 -0.11303603E-002
 -0.66354460E+002  0.12092268E-001 -0.11868216E-002
 -0.66217571E+002  0.11906193E-001 -0.12464648E-002
 -0.66080682E+002  0.11709625E-001 -0.13091322E-002
 -0.65943793E+002  0.11503118E-001 -0.13746485E-002
 -0.65806904E+002  0.11287272E-001 -0.14428295E-002
 -0.65670015E+002  0.11062729E-001 -0.15134764E-002
 -0.65533126E+002  0.10830164E-001 -0.15863857E-002
 -0.65396237E+002  0.10590294E-001 -0.16613454E-002
 -0.65259349E+002  0.10343856E-001 -0.17381386E-002
 -0.65122460E+002  0.10091616E-001 -0.18165438E-002
 -0.64985571E+002  0.98342635E-002 -0.18958872E-002
 -0.64848682E+002  0.95727866E-002 -0.19768272E-002
 -0.64711793E+002  0.93078825E-002 -0.20586752E-002
 -0.64574904E+002  0.90403472E-002 -0.21411837E-002
 -0.64438015E+002  0.87709698E-002 -0.22240903E-002
 -0.64301126E+002  0.85005294E-002 -0.23071342E-002
 -0.64164237E+002  0.82297867E-002 -0.23900360E-002
 -0.64027349E+002  0.79594821E-002 -0.24725140E-002
 -0.63890460E+002  0.76903371E-002 -0.25542726E-002
 -0.63753571E+002  0.74230476E-002 -0.26350028E-002
 -0.63616682E+002  0.71582900E-002 -0.27143944E-002
 -0.63479793E+002  0.68967150E-002 -0.27921186E-002
 -0.63342904E+002  0.66389555E-002 -0.28678377E-002
 -0.63206015E+002  0.63856302E-002 -0.29412053E-002
 -0.63069126E+002  0.61373399E-002 -0.30118564E-002
 -0.62932237E+002  0.58946797E-002 -0.30794056E-002
 -0.62795349E+002  0.56582378E-002 -0.31434464E-002
 -0.62658460E+002  0.54286078E-002 -0.32035517E-002
 -0.62521571E+002  0.52063832E-002 -0.32592505E-002
 -0.62384682E+002  0.49921729E-002 -0.33100373E-002
 -0.62247793E+002  0.47866041E-002 -0.33553608E-002
 -0.62110904E+002  0.45903242E-002 -0.33946085E-002
 -0.61974015E+002  0.44040100E-002 -0.34271031E-002
 -0.61837126E+002  0.42283648E-002 -0.34520873E-002
 -0.61700237E+002  0.40641295E-002 -0.34687270E-002
 -0.61563349E+002  0.39120749E-002 -0.34760943E-002
 -0.61426460E+002  0.37730044E-002 -0.34731604E-002
 -0.61289571E+002  0.36479130E-002 -0.34593066E-002
 -0.61152682E+002  0.35373340E-002 -0.34323243E-002
 -0.61015793E+002  0.34422661E-002 -0.33914420E-002
 -0.60878904E+002  0.33635412E-002 -0.33353329E-002
 -0.60742015E+002  0.33027187E-002 -0.32625323E-002
 -0.60605126E+002  0.32613362E-002 -0.31726099E-002
 -0.60468237E+002  0.32348625E-002 -0.30631517E-002
 -0.60331349E+002  0.32269979E-002 -0.29338113E-002
 -0.60194460E+002  0.32378777E-002 -0.27840409E-002
 -0.60057571E+002  0.32672708E-002 -0.26137872E-002
 -0.59920682E+002  0.33206701E-002 -0.24235014E-002
 -0.59783793E+002  0.33862457E-002 -0.22149266E-002
 -0.59646904E+002  0.34663514E-002 -0.19903762E-002
 -0.59510015E+002  0.35559927E-002 -0.17533677E-002
 -0.59373126E+002  0.36550819E-002 -0.15069383E-002
 -0.59236237E+002  0.37546760E-002 -0.12587882E-002
 -0.59099349E+002  0.38487197E-002 -0.10155182E-002
 -0.58962460E+002  0.39241362E-002 -0.78613544E-003
 -0.58825571E+002  0.39769591E-002 -0.58019477E-003
 -0.58688682E+002  0.39890140E-002 -0.40544180E-003
 -0.58551793E+002  0.39562648E-002 -0.27312131E-003
 -0.58414904E+002  0.38570179E-002 -0.19289758E-003
 -0.58278015E+002  0.36901403E-002 -0.17138387E-003
 -0.58141126E+002  0.34399855E-002 -0.21867599E-003
 -0.58004237E+002  0.31052436E-002 -0.33863059E-003
 -0.57867349E+002  0.26936028E-002 -0.52793925E-003
 -0.57730460E+002  0.22153201E-002 -0.78783172E-003
 -0.57593571E+002  0.16842318E-002 -0.11112575E-002
 -0.57456682E+002  0.11288780E-002 -0.14848529E-002
 -0.57319793E+002  0.57789077E-003 -0.18975391E-002
 -0.57182904E+002  0.56630725E-004 -0.23344210E-002
 -0.57046015E+002 -0.41307748E-003 -0.27833152E-002
 -0.56909126E+002 -0.81109575E-003 -0.32307066E-002
 -0.56772237E+002 -0.11217132E-002 -0.36656071E-002
 -0.56635349E+002 -0.13391884E-002 -0.40799085E-002
 -0.56498460E+002 -0.14575680E-002 -0.44671229E-002
 -0.56361571E+002 -0.14767688E-002 -0.48223087E-002
 -0.56224682E+002 -0.14001095E-002 -0.51418596E-002
 -0.56087793E+002 -0.12340292E-002 -0.54231244E-002
 -0.55950904E+002 -0.98802331E-003 -0.56640368E-002
 -0.55814015E+002 -0.67722352E-003 -0.58622905E-002
 -0.55677126E+002 -0.31416018E-003 -0.60160827E-002
 -0.55540237E+002  0.78999977E-004 -0.61240921E-002
 -0.55403349E+002  0.48053175E-003 -0.61814151E-002
 -0.55266460E+002  0.86933053E-003 -0.61849540E-002
 -0.55129571E+002  0.12226006E-002 -0.61257474E-002
 -0.54992682E+002  0.15119792E-002 -0.60045909E-002
 -0.54855793E+002  0.17219048E-002 -0.58072291E-002
 -0.54718904E+002  0.18395209E-002 -0.55258905E-002
 -0.54582015E+002  0.18553926E-002 -0.51504803E-002
 -0.54445126E+002  0.17692969E-002 -0.46745839E-002
 -0.54308237E+002  0.15801729E-002 -0.40899378E-002
 -0.54171349E+002  0.13030908E-002 -0.33952068E-002
 -0.54034460E+002  0.94554795E-003 -0.25922680E-002
 -0.53897571E+002  0.52305502E-003 -0.16888419E-002
 -0.53760682E+002  0.55590448E-004 -0.70240974E-003
 -0.53623793E+002 -0.44767360E-003  0.34833408E-003
 -0.53486904E+002 -0.96432561E-003  0.14371936E-002
 -0.53350015E+002 -0.14832410E-002  0.25424561E-002
 -0.53213126E+002 -0.19889478E-002  0.36298122E-002
 -0.53076237E+002 -0.24831663E-002  0.46762918E-002
 -0.52939349E+002 -0.29482995E-002  0.56665028E-002
 -0.52802460E+002 -0.33841141E-002  0.65816489E-002
 -0.52665571E+002 -0.37965222E-002  0.74073224E-002
 -0.52528682E+002 -0.41707802E-002  0.81377619E-002
 -0.52391793E+002 -0.45157155E-002  0.87705891E-002
 -0.52254904E+002 -0.48373267E-002  0.93051439E-002
 -0.52118015E+002 -0.51296870E-002  0.97424933E-002
 -0.51981126E+002 -0.53976129E-002  0.10085505E-001
 -0.51844237E+002 -0.56431273E-002  0.10338084E-001
 -0.51707349E+002 -0.58682724E-002  0.10505383E-001
 -0.51570460E+002 -0.60745166E-002  0.10590959E-001
 -0.51433571E+002 -0.62645774E-002  0.10600496E-001
 -0.51296682E+002 -0.64406967E-002  0.10540779E-001
 -0.51159793E+002 -0.65985492E-002  0.10413220E-001
 -0.51022904E+002 -0.67431013E-002  0.10224937E-001
 -0.50886015E+002 -0.68752802E-002  0.99809244E-002
 -0.50749126E+002 -0.69958702E-002  0.96861129E-002
 -0.50612237E+002 -0.71055459E-002  0.93453835E-002
 -0.50475349E+002 -0.72048866E-002  0.89635711E-002
 -0.50338460E+002 -0.72943946E-002  0.85454536E-002
 -0.50201571E+002 -0.73745166E-002  0.80957982E-002
 -0.50064682E+002 -0.74456618E-002  0.76193193E-002
 -0.49927793E+002 -0.75082188E-002  0.71207137E-002
 -0.49790904E+002 -0.75625610E-002  0.66046422E-002
 -0.49654015E+002 -0.76126463E-002  0.60769627E-002
 -0.49517126E+002 -0.76516251E-002  0.55400615E-002
 -0.49380237E+002 -0.76835338E-002  0.49995129E-002
 -0.49243348E+002 -0.77088505E-002  0.44598503E-002
 -0.49106459E+002 -0.77281078E-002  0.39255560E-002
 -0.48969570E+002 -0.77418948E-002  0.34010577E-002
 -0.48832681E+002 -0.77509544E-002  0.28913856E-002
 -0.48695793E+002 -0.77558689E-002  0.23994516E-002
 -0.48558904E+002 -0.77575408E-002  0.19300805E-002
 -0.48422015E+002 -0.77568817E-002  0.14872865E-002
 -0.48285126E+002 -0.77548931E-002  0.10749200E-002
 -0.48148237E+002 -0.77526568E-002  0.69660150E-003
 -0.48011348E+002 -0.77513263E-002  0.35566296E-003
 -0.47874459E+002 -0.77521055E-002  0.55090357E-004
 -0.47737570E+002 -0.77555246E-002 -0.20245658E-003
 -0.47600681E+002 -0.77641819E-002 -0.41536409E-003
 -0.47463793E+002 -0.77782145E-002 -0.58284692E-003
 -0.47326904E+002 -0.77988283E-002 -0.70345730E-003
 -0.47190015E+002 -0.78264073E-002 -0.77848157E-003
 -0.47053126E+002 -0.78585829E-002 -0.80872534E-003
 -0.46916237E+002 -0.79006950E-002 -0.80025753E-003
 -0.46779348E+002 -0.79482447E-002 -0.75600812E-003
 -0.46642459E+002 -0.79991179E-002 -0.68191246E-003
 -0.46505570E+002 -0.80450257E-002 -0.58230684E-003
 -0.46368681E+002 -0.80895895E-002 -0.47263927E-003
 -0.46231793E+002 -0.81270309E-002 -0.35306936E-003
 -0.46094904E+002 -0.81520577E-002 -0.23332703E-003
 -0.45958015E+002 -0.81566159E-002 -0.11907785E-003
 -0.45821126E+002 -0.81391400E-002 -0.16999829E-004
 -0.45684237E+002 -0.80985703E-002  0.76230390E-004
 -0.45547348E+002 -0.80268211E-002  0.15853444E-003
 -0.45410459E+002 -0.79269507E-002  0.22849171E-003
 -0.45273570E+002 -0.77998581E-002  0.28900038E-003
 -0.45136681E+002 -0.76437756E-002  0.34928743E-003
 -0.44999793E+002 -0.74626834E-002  0.40785583E-003
 -0.44862904E+002 -0.72589625E-002  0.47011409E-003
 -0.44726015E+002 -0.70385191E-002  0.54268926E-003
 -0.44589126E+002 -0.68004625E-002  0.62284648E-003
 -0.44452237E+002 -0.65499606E-002  0.71752573E-003
 -0.44315348E+002 -0.62892929E-002  0.82701128E-003
 -0.44178459E+002 -0.60198168E-002  0.95040781E-003
 -0.44041570E+002 -0.57466973E-002  0.10919479E-002
 -0.43904681E+002 -0.54699307E-002  0.12501132E-002
 -0.43767793E+002 -0.51926650E-002  0.14239109E-002
 -0.43630904E+002 -0.49156615E-002  0.16127500E-002
 -0.43494015E+002 -0.46402271E-002  0.18154951E-002
