 -0.10687357E+003  0.50180438E-003  0.75502139E-003
 -0.10673668E+003  0.51089125E-003  0.75934239E-003
 -0.10659979E+003  0.52003217E-003  0.76367294E-003
 -0.10646290E+003  0.52922711E-003  0.76801299E-003
 -0.10632601E+003  0.53847542E-003  0.77236239E-003
 -0.10618913E+003  0.54777698E-003  0.77672102E-003
 -0.10605224E+003  0.55713250E-003  0.78108863E-003
 -0.10591535E+003  0.56646524E-003  0.78649949E-003
 -0.10577846E+003  0.57593081E-003  0.79088777E-003
 -0.10564157E+003  0.58544957E-003  0.79528500E-003
 -0.10550468E+003  0.59502203E-003  0.79969082E-003
 -0.10536779E+003  0.60464760E-003  0.80410514E-003
 -0.10523090E+003  0.61432677E-003  0.80852783E-003
 -0.10509401E+003  0.62405953E-003  0.81295899E-003
 -0.10495713E+003  0.63384523E-003  0.81739828E-003
 -0.10482024E+003  0.64368446E-003  0.82184554E-003
 -0.10468335E+003  0.65357653E-003  0.82630084E-003
 -0.10454646E+003  0.66352141E-003  0.83076401E-003
 -0.10440957E+003  0.67351965E-003  0.83523492E-003
 -0.10427268E+003  0.68357129E-003  0.83971337E-003
 -0.10413579E+003  0.69367495E-003  0.84419942E-003
 -0.10399890E+003  0.70383183E-003  0.84869284E-003
 -0.10386201E+003  0.71404128E-003  0.85319338E-003
 -0.10372513E+003  0.72430331E-003  0.85770115E-003
 -0.10358824E+003  0.73461771E-003  0.86221595E-003
 -0.10345135E+003  0.74498529E-003  0.86673756E-003
 -0.10331446E+003  0.75540455E-003  0.87126595E-003
 -0.10317757E+003  0.76587612E-003  0.87580117E-003
 -0.10304068E+003  0.77639991E-003  0.88034286E-003
 -0.10290379E+003  0.78697592E-003  0.88489096E-003
 -0.10276690E+003  0.79760411E-003  0.88944534E-003
 -0.10263001E+003  0.80828370E-003  0.89400588E-003
 -0.10249313E+003  0.81901521E-003  0.89857255E-003
 -0.10235624E+003  0.82979870E-003  0.90314501E-003
 -0.10221935E+003  0.84063329E-003  0.90772343E-003
 -0.10208246E+003  0.85151977E-003  0.91230758E-003
 -0.10194557E+003  0.86245725E-003  0.91689721E-003
 -0.10180868E+003  0.87344559E-003  0.92149234E-003
 -0.10167179E+003  0.88448545E-003  0.92609272E-003
 -0.10153490E+003  0.89557610E-003  0.93069829E-003
 -0.10139801E+003  0.90671802E-003  0.93530885E-003
 -0.10126113E+003  0.91791049E-003  0.93992440E-003
 -0.10112424E+003  0.92915330E-003  0.94454467E-003
 -0.10098735E+003  0.94044645E-003  0.94916978E-003
 -0.10085046E+003  0.95178984E-003  0.95379930E-003
 -0.10071357E+003  0.96318400E-003  0.95843317E-003
 -0.10057668E+003  0.97462801E-003  0.96307129E-003
 -0.10043979E+003  0.98612177E-003  0.96771364E-003
 -0.10030290E+003  0.99766509E-003  0.97235986E-003
 -0.10016601E+003  0.10092587E-002  0.97700986E-003
 -0.10002913E+003  0.10209015E-002  0.98166362E-003
 -0.99892237E+002  0.10325935E-002  0.98632079E-003
 -0.99755348E+002  0.10443343E-002  0.99098149E-003
 -0.99618459E+002  0.10561240E-002  0.99564565E-003
 -0.99481570E+002  0.10679629E-002  0.10003126E-002
 -0.99344681E+002  0.10798510E-002  0.10049824E-002
 -0.99207793E+002  0.10917871E-002  0.10096551E-002
 -0.99070904E+002  0.11037712E-002  0.10143306E-002
 -0.98934015E+002  0.11158036E-002  0.10190083E-002
 -0.98797126E+002  0.11278844E-002  0.10236884E-002
 -0.98660237E+002  0.11400131E-002  0.10283706E-002
 -0.98523348E+002  0.11521893E-002  0.10330547E-002
 -0.98386459E+002  0.11644130E-002  0.10377406E-002
 -0.98249570E+002  0.11766838E-002  0.10424282E-002
 -0.98112681E+002  0.11890015E-002  0.10471173E-002
 -0.97975793E+002  0.12013665E-002  0.10518076E-002
 -0.97838904E+002  0.12137776E-002  0.10564992E-002
 -0.97702015E+002  0.12262362E-002  0.10611912E-002
 -0.97565126E+002  0.12387404E-002  0.10658845E-002
 -0.97428237E+002  0.12512913E-002  0.10705778E-002
 -0.97291348E+002  0.12638877E-002  0.10752717E-002
 -0.97154459E+002  0.12765303E-002  0.10799657E-002
 -0.97017570E+002  0.12892177E-002  0.10846598E-002
 -0.96880681E+002  0.13019511E-002  0.10893534E-002
 -0.96743793E+002  0.13147295E-002  0.10940466E-002
 -0.96606904E+002  0.13275521E-002  0.10987392E-002
 -0.96470015E+002  0.13404205E-002  0.11034308E-002
 -0.96333126E+002  0.13533323E-002  0.11081214E-002
 -0.96196237E+002  0.13662889E-002  0.11128106E-002
