 -0.10682574E+003  0.22673430E-002  0.86853769E-002
 -0.10664101E+003  0.22091720E-002  0.87562161E-002
 -0.10645629E+003  0.21500124E-002  0.88268814E-002
 -0.10627157E+003  0.20898617E-002  0.88973658E-002
 -0.10608685E+003  0.20287166E-002  0.89676628E-002
 -0.10590213E+003  0.19665751E-002  0.90377654E-002
 -0.10571740E+003  0.19034319E-002  0.91076676E-002
 -0.10553268E+003  0.18392845E-002  0.91773628E-002
 -0.10534796E+003  0.17741283E-002  0.92468448E-002
 -0.10516324E+003  0.17079641E-002  0.93161061E-002
 -0.10497851E+003  0.16407856E-002  0.93851412E-002
 -0.10479379E+003  0.15725923E-002  0.94539430E-002
 -0.10460907E+003  0.15033794E-002  0.95225058E-002
 -0.10442435E+003  0.14331463E-002  0.95908228E-002
 -0.10423963E+003  0.13618913E-002  0.96588872E-002
 -0.10405490E+003  0.12896091E-002  0.97266936E-002
 -0.10387018E+003  0.12162988E-002  0.97942352E-002
 -0.10368546E+003  0.11419616E-002  0.98615056E-002
 -0.10350074E+003  0.10665897E-002  0.99284989E-002
 -0.10331601E+003  0.99018465E-003  0.99952088E-002
 -0.10313129E+003  0.91274625E-003  0.10061629E-001
 -0.10294657E+003  0.83426815E-003  0.10127753E-001
 -0.10276185E+003  0.75475239E-003  0.10193576E-001
 -0.10257713E+003  0.67419648E-003  0.10259090E-001
 -0.10239240E+003  0.59260039E-003  0.10324290E-001
 -0.10220768E+003  0.50995998E-003  0.10389170E-001
 -0.10202296E+003  0.42627513E-003  0.10453724E-001
 -0.10183824E+003  0.34154533E-003  0.10517946E-001
 -0.10165351E+003  0.25577181E-003  0.10581829E-001
 -0.10146879E+003  0.16894973E-003  0.10645369E-001
 -0.10128407E+003  0.81080685E-004  0.10708559E-001
 -0.10109935E+003 -0.78363228E-005  0.10771393E-001
 -0.10091463E+003 -0.97800889E-004  0.10833865E-001
 -0.10072990E+003 -0.18881725E-003  0.10895970E-001
 -0.10054518E+003 -0.28088020E-003  0.10957701E-001
 -0.10036046E+003 -0.37399466E-003  0.11019054E-001
 -0.10017574E+003 -0.46815641E-003  0.11080021E-001
 -0.99991015E+002 -0.56336866E-003  0.11140599E-001
 -0.99806293E+002 -0.65963153E-003  0.11200780E-001
 -0.99621570E+002 -0.75694233E-003  0.11260559E-001
 -0.99436848E+002 -0.85530307E-003  0.11319931E-001
 -0.99252126E+002 -0.95471286E-003  0.11378891E-001
 -0.99067404E+002 -0.10551706E-002  0.11437431E-001
 -0.98882681E+002 -0.11566758E-002  0.11495548E-001
 -0.98697959E+002 -0.12592274E-002  0.11553235E-001
 -0.98513237E+002 -0.13628252E-002  0.11610487E-001
 -0.98328515E+002 -0.14674670E-002  0.11667299E-001
 -0.98143793E+002 -0.15731547E-002  0.11723665E-001
 -0.97959070E+002 -0.16798844E-002  0.11779579E-001
 -0.97774348E+002 -0.17876567E-002  0.11835036E-001
 -0.97589626E+002 -0.18964686E-002  0.11890032E-001
 -0.97404904E+002 -0.20063211E-002  0.11944560E-001
 -0.97220181E+002 -0.21172093E-002  0.11998616E-001
 -0.97035459E+002 -0.22291345E-002  0.12052193E-001
 -0.96850737E+002 -0.23421872E-002  0.12105314E-001
 -0.96666015E+002 -0.24561811E-002  0.12157920E-001
 -0.96481293E+002 -0.25712063E-002  0.12210032E-001
 -0.96296570E+002 -0.26872607E-002  0.12261645E-001
 -0.96111848E+002 -0.28043445E-002  0.12312753E-001
 -0.95927126E+002 -0.29224519E-002  0.12363352E-001
 -0.95742404E+002 -0.30415824E-002  0.12413436E-001
 -0.95557681E+002 -0.31617324E-002  0.12463001E-001
 -0.95372959E+002 -0.32829038E-002  0.12512040E-001
 -0.95188237E+002 -0.34050883E-002  0.12560549E-001
 -0.95003515E+002 -0.35282904E-002  0.12608523E-001
 -0.94818793E+002 -0.36525008E-002  0.12655956E-001
 -0.94634070E+002 -0.37777206E-002  0.12702843E-001
 -0.94449348E+002 -0.39039472E-002  0.12749180E-001
 -0.94264626E+002 -0.40311782E-002  0.12794960E-001
 -0.94079904E+002 -0.41594102E-002  0.12840178E-001
 -0.93895181E+002 -0.42886377E-002  0.12884831E-001
 -0.93710459E+002 -0.44188621E-002  0.12928912E-001
 -0.93525737E+002 -0.45500780E-002  0.12972416E-001
 -0.93341015E+002 -0.46822846E-002  0.13015338E-001
 -0.93156293E+002 -0.48154770E-002  0.13057672E-001
 -0.92971570E+002 -0.49496542E-002  0.13099413E-001
 -0.92786848E+002 -0.50848106E-002  0.13140557E-001
 -0.92602126E+002 -0.52209439E-002  0.13181097E-001
 -0.92417404E+002 -0.53580509E-002  0.13221029E-001
 -0.92232681E+002 -0.54961292E-002  0.13260347E-001
 -0.92047959E+002 -0.56351765E-002  0.13299045E-001
 -0.91863237E+002 -0.57751871E-002  0.13337118E-001
 -0.91678515E+002 -0.59161595E-002  0.13374561E-001
 -0.91493793E+002 -0.60580907E-002  0.13411367E-001
 -0.91309070E+002 -0.62009774E-002  0.13447531E-001
 -0.91124348E+002 -0.63448133E-002  0.13483049E-001
 -0.90939626E+002 -0.64896010E-002  0.13517912E-001
 -0.90754904E+002 -0.66353329E-002  0.13552117E-001
 -0.90570181E+002 -0.67820080E-002  0.13585656E-001
 -0.90385459E+002 -0.69296247E-002  0.13618523E-001
 -0.90200737E+002 -0.70781738E-002  0.13650715E-001
 -0.90016015E+002 -0.72276579E-002  0.13682221E-001
 -0.89831293E+002 -0.73780734E-002  0.13713037E-001
 -0.89646570E+002 -0.75294152E-002  0.13743157E-001
 -0.89461848E+002 -0.76816825E-002  0.13772573E-001
 -0.89277126E+002 -0.78348695E-002  0.13801280E-001
 -0.89092404E+002 -0.79889768E-002  0.13829271E-001
 -0.88907681E+002 -0.81440002E-002  0.13856536E-001
 -0.88722959E+002 -0.82999384E-002  0.13883072E-001
 -0.88538237E+002 -0.84567899E-002  0.13908869E-001
 -0.88353515E+002 -0.86145541E-002  0.13933921E-001
 -0.88168793E+002 -0.87732251E-002  0.13958221E-001
 -0.87984070E+002 -0.89328062E-002  0.13981760E-001
 -0.87799348E+002 -0.90932923E-002  0.14004531E-001
 -0.87614626E+002 -0.92546827E-002  0.14026524E-001
 -0.87429904E+002 -0.94169695E-002  0.14047730E-001
 -0.87245181E+002 -0.95801552E-002  0.14068136E-001
 -0.87060459E+002 -0.97442329E-002  0.14087732E-001
 -0.86875737E+002 -0.99091966E-002  0.14106510E-001
 -0.86691015E+002 -0.10075046E-001  0.14124455E-001
 -0.86506293E+002 -0.10241775E-001  0.14141561E-001
 -0.86321570E+002 -0.10409391E-001  0.14157817E-001
 -0.86136848E+002 -0.10577897E-001  0.14173212E-001
 -0.85952126E+002 -0.10747300E-001  0.14187744E-001
 -0.85767404E+002 -0.10917610E-001  0.14201403E-001
 -0.85582681E+002 -0.11088846E-001  0.14214179E-001
 -0.85397959E+002 -0.11261013E-001  0.14226069E-001
 -0.85213237E+002 -0.11434123E-001  0.14237060E-001
 -0.85028515E+002 -0.11608185E-001  0.14247142E-001
 -0.84843793E+002 -0.11783277E-001  0.14256306E-001
 -0.84659070E+002 -0.11959242E-001  0.14264522E-001
 -0.84474348E+002 -0.12136155E-001  0.14271776E-001
 -0.84289626E+002 -0.12314005E-001  0.14278045E-001
 -0.84104904E+002 -0.12492786E-001  0.14283307E-001
 -0.83920181E+002 -0.12672496E-001  0.14287533E-001
 -0.83735459E+002 -0.12853129E-001  0.14290700E-001
 -0.83550737E+002 -0.13034693E-001  0.14292782E-001
 -0.83366015E+002 -0.13217189E-001  0.14293755E-001
 -0.83181293E+002 -0.13400621E-001  0.14293603E-001
 -0.82996570E+002 -0.13584999E-001  0.14292299E-001
 -0.82811848E+002 -0.13770323E-001  0.14289831E-001
 -0.82627126E+002 -0.13956600E-001  0.14286177E-001
 -0.82442404E+002 -0.14143839E-001  0.14281316E-001
 -0.82257681E+002 -0.14332046E-001  0.14275236E-001
 -0.82072959E+002 -0.14521245E-001  0.14267910E-001
 -0.81888237E+002 -0.14711473E-001  0.14259317E-001
 -0.81703515E+002 -0.14902770E-001  0.14249439E-001
 -0.81518793E+002 -0.15095196E-001  0.14238260E-001
 -0.81334070E+002 -0.15288824E-001  0.14225762E-001
 -0.81149348E+002 -0.15483729E-001  0.14211930E-001
 -0.80964626E+002 -0.15679988E-001  0.14196747E-001
 -0.80779904E+002 -0.15877671E-001  0.14180187E-001
 -0.80595181E+002 -0.16076835E-001  0.14162218E-001
 -0.80410459E+002 -0.16277524E-001  0.14142790E-001
 -0.80225737E+002 -0.16479758E-001  0.14121848E-001
 -0.80041015E+002 -0.16683538E-001  0.14099323E-001
 -0.79856293E+002 -0.16888861E-001  0.14075140E-001
 -0.79671570E+002 -0.17095708E-001  0.14049231E-001
 -0.79486848E+002 -0.17304066E-001  0.14021520E-001
 -0.79302126E+002 -0.17513932E-001  0.13991936E-001
 -0.79117404E+002 -0.17725319E-001  0.13960405E-001
 -0.78932681E+002 -0.17938271E-001  0.13926854E-001
 -0.78747959E+002 -0.18152847E-001  0.13891228E-001
 -0.78563237E+002 -0.18369145E-001  0.13853455E-001
 -0.78378515E+002 -0.18587270E-001  0.13813480E-001
 -0.78193793E+002 -0.18807345E-001  0.13771239E-001
 -0.78009070E+002 -0.19029487E-001  0.13726667E-001
 -0.77824348E+002 -0.19253809E-001  0.13679688E-001
 -0.77639626E+002 -0.19480422E-001  0.13630220E-001
 -0.77454904E+002 -0.19709419E-001  0.13578176E-001
 -0.77270181E+002 -0.19940899E-001  0.13523473E-001
 -0.77085459E+002 -0.20174974E-001  0.13466011E-001
 -0.76900737E+002 -0.20411767E-001  0.13405702E-001
 -0.76716015E+002 -0.20651430E-001  0.13342460E-001
 -0.76531293E+002 -0.20894154E-001  0.13276199E-001
 -0.76346570E+002 -0.21140173E-001  0.13206848E-001
 -0.76161848E+002 -0.21389783E-001  0.13134343E-001
 -0.75977126E+002 -0.21643340E-001  0.13058648E-001
 -0.75792404E+002 -0.21901297E-001  0.12979736E-001
 -0.75607681E+002 -0.22164201E-001  0.12897625E-001
 -0.75422959E+002 -0.22432723E-001  0.12812365E-001
 -0.75238237E+002 -0.22707668E-001  0.12724058E-001
 -0.75053515E+002 -0.22989986E-001  0.12632860E-001
 -0.74868793E+002 -0.23280782E-001  0.12538976E-001
 -0.74684070E+002 -0.23581316E-001  0.12442670E-001
 -0.74499348E+002 -0.23892972E-001  0.12344265E-001
 -0.74314626E+002 -0.24217259E-001  0.12244104E-001
 -0.74129904E+002 -0.24555761E-001  0.12142558E-001
