0.0000000000000000e+00 -8.3077399766701074e-02 2.8680004261931662e-02 -1.2616340353065469e-03 -5.6900858542651787e-03 1.2160411566597418e-14 1.0686137205152824e-09 -1.2616538696354090e-03 5.6901433083867831e-03 -8.3077395831568965e-02 -2.8680003389412213e-02
1.5298382305908391e+00 -7.9243792248636286e-02 3.8146024976801071e-02 -1.4571016694300207e-03 -5.3110558676341141e-03 1.3865474204257516e-06 1.3119052498379580e-05 -1.7253211860271053e-03 5.9102953932852909e-03 -7.9202244546958081e-02 -3.8132982668973761e-02
3.0596764611816782e+00 -7.4617465250123943e-02 4.6660009714633674e-02 -1.5825580464796166e-03 -4.9428784334407810e-03 5.4037442340729852e-06 2.9041051624531522e-05 -2.2154893011517491e-03 6.0924279967734720e-03 -7.4536850488509165e-02 -4.6627143828007873e-02
4.5895146917725178e+00 -6.8985109695340455e-02 5.4736669880819731e-02 -1.6612744239505386e-03 -4.5878682920381351e-03 1.1763870075846145e-05 4.7810967960261117e-05 -2.7504593886305199e-03 6.2233582490714787e-03 -6.8868921953717896e-02 -5.4677523015792567e-02
6.1193529223633565e+00 -6.2502832079815288e-02 6.2116440356755162e-02 -1.6923443342882066e-03 -4.2541306141198679e-03 2.0105638106546198e-05 6.9242760965583690e-05 -3.3176443093761755e-03 6.2992969750515432e-03 -6.2355446729637859e-02 -6.2025191166657424e-02
7.6491911529541960e+00 -5.5220101732117215e-02 6.8743489473879343e-02 -1.6816061756083217e-03 -3.9475048567234328e-03 2.9987137828112187e-05 9.3255895770470373e-05 -3.9121842286040168e-03 6.3140181023855759e-03 -5.5046721132580502e-02 -6.8614987184584170e-02
9.1790293835450356e+00 -4.7233520432491904e-02 7.4522739088830739e-02 -1.6343587363047557e-03 -3.6734694410172110e-03 4.0908240020376928e-05 1.1970336547759315e-04 -4.5260627682437412e-03 6.2632653221540756e-03 -4.7040039920785558e-02 -7.4352655139912696e-02
1.0708867614135874e+01 -3.8637965843044075e-02 7.9380726389031736e-02 -1.5569049840610336e-03 -3.4365689815284671e-03 5.2316316425300192e-05 1.4843948568069552e-04 -5.1512831259491647e-03 6.1433843129482749e-03 -3.8430850629446268e-02 -7.9165636190117045e-02
1.2238705844726713e+01 -2.9539765376572252e-02 8.3252384830921566e-02 -1.4560623755872065e-03 -3.2404204555523536e-03 6.3623341637696930e-05 1.7929729894368245e-04 -5.7791528292173806e-03 5.9518912841174370e-03 -2.9325903290562311e-02 -8.2989844624575565e-02
1.3768544075317553e+01 -2.0051199462962684e-02 8.6085288376097593e-02 -1.3391198058384703e-03 -3.0876226433650261e-03 7.4219497967309683e-05 2.1209707155368102e-04 -6.4006486709460306e-03 5.6873841321716957e-03 -1.9837748287869831e-02 -8.5773883131840006e-02
